UID,TEST,Schema,TSVR_hours,theta_accuracy,theta_confidence,theta_accuracy_z,theta_confidence_z,calibration
A071,T4,Incongruent,153.27,-0.38913253,-0.5587805,-0.3322923755322443,0.3275715165941848,0.659863892126429
A072,T1,Common,1.0,1.0058064,-0.083747596,1.113544372481384,1.081264953026268,-0.03227941945511614
A072,T2,Common,33.76,0.95091176,-0.06379211,1.0567849919653918,1.1136106202481615,0.05682562828276971
A072,T3,Common,83.54,0.27332732,-0.38732404,0.3561833838361577,0.5892006337694101,0.2330172499332524
A072,T4,Common,154.89,-0.20544046,-0.8807154,-0.138847872472596,-0.21053297034914709,-0.07168509787655108
A072,T1,Congruent,1.0,1.1369499,0.0010421601,1.249666868185924,1.2581656552374576,0.008498787051533618
A072,T2,Congruent,33.76,1.1489494,-0.11102306,1.2621008263175986,1.0728203396124978,-0.18928048670510078
A072,T3,Congruent,83.54,0.2209241,-0.75784713,0.30047511480172495,0.003034269491969087,-0.29744084530975584
A072,T4,Congruent,154.89,0.20370625,-0.46683845,0.2826338692483724,0.48433520832091914,0.20170133907254673
A072,T1,Incongruent,1.0,1.1120905,-0.07452437,1.2301635045091683,1.1270790881599082,-0.10308441634926013
A072,T2,Incongruent,33.76,0.7082298,-0.26865453,0.8098298746469612,0.8065699130065336,-0.0032599616404276333
A072,T3,Incongruent,83.54,0.3137967,-0.79868716,0.39930838379429123,-0.06851472631830775,-0.46782311011259897
A072,T4,Incongruent,154.89,-0.11308395,-0.90725523,-0.044984148587389694,-0.24776076703497862,-0.20277661844758893
A073,T1,Common,1.0,-0.4963537,-1.177983,-0.4396432741056173,-0.6923713412838824,-0.2527280671782651
A073,T2,Common,66.66,-0.61688095,-1.0593116,-0.5642647680310006,-0.5000179396600783,0.06424682837092222
A073,T3,Common,66.9,0.33577153,-0.5370971,0.4207487890635263,0.34643483204628117,-0.07431395701724514
A073,T4,Common,140.12,-0.21292955,-0.92751175,-0.14659136271187093,-0.28638475187425,-0.13979338916237907
A073,T1,Congruent,1.0,0.1950804,-0.51339877,0.2736957086791733,0.4073288258027883,0.13363311712361498
A073,T2,Congruent,66.66,-0.18483181,-0.8614941,-0.11997173686872069,-0.16838805360772682,-0.048416316739006135
A073,T3,Congruent,66.9,0.10780107,-1.1937985,0.18325631245594673,-0.7179882225682915,-0.9012445350242383
A073,T4,Congruent,140.12,-0.2452058,-0.9905761,-0.1825316488568984,-0.38187751992164737,-0.19934587106474896
A073,T1,Incongruent,1.0,0.045690846,-0.94101936,0.12026685586367826,-0.30350539453681197,-0.4237722504004902
A073,T2,Incongruent,66.66,-0.046488404,-1.043354,0.024327739355248897,-0.4724600333009149,-0.4967877726561638
A073,T3,Incongruent,66.9,0.5696893,-1.0275303,0.6656384956691971,-0.44633508169692704,-1.1119735773661241
A073,T4,Incongruent,140.12,0.08170315,-1.3913372,0.15774805287052066,-1.0469808001886143,-1.204728853059135
A074,T1,Common,1.0,0.27775475,-0.18202838,0.3607612111810118,0.9219625169156773,0.5612013057346655
A074,T2,Common,29.33,-0.7861826,-0.77025694,-0.7393175013094282,-0.031491849075386845,0.7078256522340414
A074,T3,Common,73.02,-1.897437,-1.1052237,-1.8883205977806032,-0.5744364483377569,1.3138841494428464
A074,T4,Common,147.21,-1.4546502,-0.81961036,-1.4304925754334588,-0.11148836229397434,1.3190042131394843
A074,T1,Congruent,1.0,-0.037835304,-0.3253466,0.032346976503207205,0.7183493973191476,0.6860024208159404
A074,T2,Congruent,29.33,-0.036210448,-0.5606668,0.034030662612961796,0.3291519576227911,0.2951212950098293
A074,T3,Congruent,73.02,-1.3283641,-0.8204018,-1.3049071605178673,-0.10042526099054132,1.2044818995273259
A074,T4,Congruent,147.21,0.6715004,-0.27963826,0.7673651393298166,0.7939466851880621,0.02658154585824546
A074,T1,Incongruent,1.0,-0.12986946,-0.27345297,-0.06245431676019871,0.7986476816210396,0.8611019983812384
A074,T2,Incongruent,29.33,-0.22065653,-0.32636875,-0.15694446813579496,0.7112836522481827,0.8682281203839777
A074,T3,Incongruent,73.02,-0.8243292,-0.39596567,-0.785240127083819,0.5963790365902375,1.3816191636740565
A074,T4,Incongruent,147.21,-1.6569057,-0.9574124,-1.651776292605673,-0.3305703273048904,1.3212059653007826
A075,T1,Common,1.0,-0.13751665,-0.5596117,-0.06861672826824479,0.30994112002974383,0.3785578482979886
A075,T2,Common,28.68,-0.19176517,-0.48084557,-0.12470804044570703,0.43761242953011864,0.5623204699758256
A075,T3,Common,71.37,-2.382096,-1.4214578,-2.3894431955697537,-1.0870174480094743,1.3024257475602794
A075,T4,Common,244.53,-0.80866706,-0.6418508,-0.7625657459620319,0.1766405047890018,0.9392062507510337
A075,T1,Congruent,1.0,-0.30051538,-0.6650202,-0.23984378702936432,0.15656126586063157,0.3964050528899959
A075,T2,Congruent,28.68,0.04258302,-0.48097533,0.11567695472191962,0.4609541407317593,0.34527718600983964
A075,T3,Congruent,71.37,-2.8601992,-1.9677013,-2.892204422739586,-1.9979505391643229,0.8942538835752631
A075,T4,Congruent,244.53,-0.87556696,-1.0634046,-0.8357158874729916,-0.5023289972573206,0.33338689021567103
A075,T1,Incongruent,1.0,0.18451059,-0.4720558,0.2647488688252324,0.4707541218237064,0.206005252998474
A075,T2,Incongruent,28.68,-0.604979,-0.57119834,-0.5569429301121873,0.30706964478000315,0.8640125748921905
A075,T3,Incongruent,71.37,-2.7384741,-1.4577806,-2.777460399814568,-1.1566789497620023,1.620781450052566
A075,T4,Incongruent,244.53,-1.9123065,-1.3109375,-1.9175945446260143,-0.9142407791142035,1.0033537655118108
A076,T1,Common,1.0,-0.8407066,-0.8254861,-0.7956936513899088,-0.12101229624989847,0.6746813551400103
A076,T2,Common,27.3,-0.62036836,-0.9957881,-0.5678706434171089,-0.39705327160990167,0.17081737180720724
A076,T3,Common,74.88,-0.7486032,-0.944209,-0.7004615499057453,-0.313449173759077,0.3870123761466683
A076,T4,Common,149.28,-1.7272584,-1.2952833,-1.7123611249963973,-0.8825023392875522,0.8298587857088451
A076,T1,Congruent,1.0,0.14897342,-0.716884,0.22591936308994406,0.07078342709913173,-0.15513593599081232
A076,T2,Congruent,27.3,-0.8108384,-1.0312408,-0.7686437423866476,-0.4491331024259136,0.319510639960734
A076,T3,Congruent,74.88,-0.5756638,-1.2399664,-0.5249543278249315,-0.794345579378958,-0.26939125155402655
A076,T4,Congruent,149.28,-2.4249978,-1.7368064,-2.4412459672667617,-1.616072128730598,0.8251738385361638
A076,T1,Incongruent,1.0,-0.16968636,-0.79050756,-0.10389529407455615,-0.05501019487875953,0.04888509919579662
A076,T2,Incongruent,27.3,-0.8750711,-0.75904757,-0.8380517203215495,-0.003069705852049771,0.8349820144694997
A076,T3,Incongruent,74.88,-0.451351,-1.1160817,-0.3970486524850967,-0.5925335712705025,-0.19548491878540586
A076,T4,Incongruent,149.28,-2.2519164,-1.947186,-2.2710566715528016,-1.9646879735510279,0.3063686980017737
A077,T1,Common,1.0,0.8804808,-0.13130742,0.9839615312641902,1.0041756633825167,0.020214132118326567
A077,T2,Common,53.88,-0.93037057,-0.7624806,-0.8884034567881134,-0.018887249726400802,0.8695162070617126
A077,T3,Common,78.36,-0.42354697,-0.7224819,-0.36436333981339697,0.04594628224111659,0.41030962205451355
A077,T4,Common,149.75,-0.66979116,-0.6117213,-0.6189723085590203,0.22547713951501341,0.8444494480740337
A077,T1,Congruent,1.0,0.43219426,-0.2547556,0.5193945967728225,0.8351002604647912,0.31570566369196873
A077,T2,Congruent,53.88,-0.79667616,-0.6408534,-0.7539687393272928,0.19653087614336073,0.9504996154706535
A077,T3,Congruent,78.36,-0.022940645,-0.30953598,0.04778091678334969,0.7444986731739701,0.6967177563906204
A077,T4,Congruent,149.75,-0.103422366,-0.3342188,-0.035614753809517806,0.7036756144289664,0.7392903682384843
A077,T1,Incongruent,1.0,0.9151104,-0.21729939,1.0251488535574402,0.8913573234804448,-0.1337915300769954
A077,T2,Incongruent,53.88,-0.3992962,-0.61449087,-0.3428706078381399,0.2355936150863032,0.5784642229244431
A077,T3,Incongruent,78.36,-1.4122941,-1.0287725,-1.3971873174110023,-0.4483859556949475,0.9488013617160549
A077,T4,Incongruent,149.75,-0.24142893,-0.57046586,-0.1785641461409827,0.30827897032023016,0.48684311646121287
A078,T1,Common,1.0,-0.9390425,-1.0662726,-0.8973699674470419,-0.5113009617589438,0.3860690056880981
A078,T2,Common,26.17,-0.7063347,-1.1601207,-0.6567572123722409,-0.6634185003649679,-0.006661287992726916
A078,T3,Common,72.3,-1.2332926,-0.96351194,-1.2016155803660573,-0.34473713505674597,0.8568784453093113
A078,T4,Common,140.08,-1.3553408,-1.2656175,-1.3278096901205234,-0.8344173117081066,0.4933923784124168
A078,T1,Congruent,1.0,-1.3097667,-0.8575575,-1.2856364164903658,-0.16187728810137123,1.1237591283889945
A078,T2,Congruent,26.17,-0.89575404,-0.6422847,-0.856633868015578,0.19416364079579004,1.050797508811368
A078,T3,Congruent,72.3,-1.043399,-1.0185158,-1.009624513541872,-0.42808715133401376,0.5815373622078582
A078,T4,Congruent,140.08,-1.294833,-1.4823211,-1.2701620216779994,-1.195177419307611,0.0749846023703884
A078,T1,Incongruent,1.0,-0.4850482,-0.9614782,-0.4321203155416723,-0.3372829689899256,0.09483734655174669
A078,T2,Incongruent,26.17,-0.89614457,-1.0838848,-0.8599847485634466,-0.5393764427671537,0.32060830579629296
A078,T3,Incongruent,72.3,-1.4134161,-1.2269044,-1.3983550822683044,-0.7755020093806337,0.6228530728876707
A078,T4,Incongruent,140.08,-1.8213437,-2.1511405,-1.8229214954622062,-2.3014171482646266,-0.47849565280242046
A079,T1,Common,1.0,-0.16018082,-0.70993716,-0.09205078757001145,0.06627993813028796,0.1583307257002994
A079,T2,Common,26.11,0.10934144,-0.39511335,0.18662699432035423,0.5765750114644376,0.38994801714408334
A079,T3,Common,74.0,-0.7055924,-0.7403131,-0.6559896968523828,0.01704385103162244,0.6730335478840053
A079,T4,Common,194.42,-0.33587754,-0.44207504,-0.27371582783426507,0.5004552318250082,0.7741710596592732
A079,T1,Congruent,1.0,0.53041977,-0.43599677,0.6211764942520825,0.5353444412381712,-0.08583205301391139
A079,T2,Congruent,26.11,-0.081715204,-0.6060337,-0.01312165464159605,0.25411937934451057,0.2672410339861066
A079,T3,Congruent,74.0,-0.6514618,-0.6953274,-0.6034966969623679,0.10643601250641274,0.7099327094687806
A079,T4,Congruent,194.42,-0.99949914,-1.1158302,-0.9641351997182647,-0.5890360002878523,0.37509919943041237
A079,T1,Incongruent,1.0,0.6189635,-0.5365741,0.7169225234157849,0.3642343151368012,-0.3526882082789837
A079,T2,Incongruent,26.11,0.14395523,-0.29747516,0.22253931072965993,0.758987011160161,0.536447700430501
A079,T3,Incongruent,74.0,-0.47901672,-1.0782077,-0.4258428196579646,-0.5300035424498448,-0.10416072279188021
A079,T4,Incongruent,194.42,-1.2067887,-1.2569292,-1.1832996310422004,-0.8250729976399803,0.35822663340222005
A080,T1,Common,1.0,1.2630976,-0.16256416,1.379575612038037,0.9535118955103016,-0.42606371652773534
A080,T2,Common,29.03,0.59530085,-0.29740527,0.6890941763169387,0.7349491568282808,0.04585498051134207
A080,T3,Common,72.87,0.27522263,-0.8341305,0.3581430764670916,-0.13502392622137274,-0.49316700268846436
A080,T4,Common,145.77,0.17583942,-0.829931,0.25538387386933803,-0.12821699455865393,-0.38360086842799196
A080,T1,Congruent,1.0,0.977036,-0.2868208,1.083963069088229,0.782067440743613,-0.3018956283446159
A080,T2,Congruent,29.03,1.6461232,-0.2205648,1.777275476375146,0.8916486223188529,-0.885626854056293
A080,T3,Congruent,72.87,0.45123756,-0.6627485,0.5391273852130841,0.1603184436284484,-0.37880894158463574
A080,T4,Congruent,145.77,-0.60336304,-0.87775093,-0.553656456283551,-0.19527531876209486,0.3583811375214561
A080,T1,Incongruent,1.0,0.81885767,-0.26796278,0.9249701053280459,0.807711993257806,-0.11725811207023995
A080,T2,Incongruent,29.03,-0.012058308,-0.49931365,0.060162192245030575,0.4257513720193772,0.36558917977434663
A080,T3,Incongruent,72.87,0.5849035,-0.5487481,0.6814732622395754,0.34413502351556546,-0.3373382387240099
A080,T4,Incongruent,145.77,-1.0433393,-1.1504331,-1.01318335183801,-0.649247782392379,0.363935569445631
A081,T1,Common,1.0,0.7060896,-0.36934307,0.8036463587912407,0.6183458258207011,-0.1853005329705396
A081,T2,Common,31.39,0.7885085,-0.34199077,0.8888649831744135,0.6626809221222091,-0.22618406105220445
A081,T3,Common,80.13,0.4211893,-0.82623285,0.5090681533995979,-0.12222269658782807,-0.6312908499874259
A081,T4,Common,154.53,0.8027002,-0.41083512,0.9035387673629756,0.5510917363109711,-0.3524470310520045
A081,T1,Congruent,1.0,1.0007967,-0.2819495,1.1085840573776808,0.7901241119855754,-0.3184599453921054
A081,T2,Congruent,31.39,0.71561795,-0.73261505,0.8130800249143876,0.04476575252748256,-0.768314272386905
A081,T3,Congruent,80.13,0.89699686,-0.21698174,1.001026003739236,0.897574665974597,-0.103451337764639
A081,T4,Congruent,154.53,0.47648263,-0.92175215,0.5652864871265966,-0.2680491909903018,-0.8333356781168983
A081,T1,Incongruent,1.0,1.1214035,-0.29979154,1.2398563691402322,0.7551626644273206,-0.4846937047129116
A081,T2,Incongruent,31.39,0.8364952,-0.57602197,0.9433270462403545,0.299105824668048,-0.6442212215723064
A081,T3,Incongruent,80.13,0.7528981,-0.4909857,0.8563201339833463,0.4395008295236544,-0.4168193044596919
A081,T4,Incongruent,154.53,0.8834491,-0.78070855,0.992196132098887,-0.03883201518519885,-1.0310281472840859
A082,T1,Common,1.0,0.20653011,-0.55978227,0.28711710960981013,0.30966464465560173,0.0225475350457916
A082,T2,Common,27.97,-0.43504566,-0.60476476,-0.3762526339438518,0.23675293244011636,0.6130055663839682
A082,T3,Common,75.71,-0.5342519,-0.6372438,-0.47882885496872474,0.18410794952531462,0.6629368044940394
A082,T4,Common,170.25,-1.1409655,-1.1702459,-1.106152179916796,-0.679830345696879,0.426321834219917
A082,T1,Congruent,1.0,0.13174158,-0.28960842,0.20806362100971448,0.7774569799041,0.5693933588943856
A082,T2,Congruent,27.97,-0.10452324,-0.28886366,-0.03675548644206492,0.7786887427752358,0.8154442292173008
A082,T3,Congruent,75.71,-0.4200513,-0.7005341,-0.3637076667336187,0.09782462126474703,0.46153228799836576
A082,T4,Congruent,170.25,-0.8965637,-0.71145993,-0.8574728428512703,0.07975432784090324,0.9372271706921735
A082,T1,Incongruent,1.0,0.03331255,-0.35453165,0.10738366596877433,0.6647866635838403,0.557402997615066
A082,T2,Incongruent,27.97,0.07844451,-0.41359544,0.1543564973673133,0.5672722608020565,0.41291576343474323
A082,T3,Incongruent,75.71,-0.48128507,-0.6247568,-0.42820369257602253,0.21864454979690007,0.6468482423729226
A082,T4,Incongruent,170.25,-0.97996384,-1.0971746,-0.9472228928332417,-0.5613179218034523,0.3859049710297894
A083,T1,Common,1.0,0.8363681,-0.04717919,0.9383503472781434,1.1405383523968013,0.20218800511865798
A083,T2,Common,25.15,0.32098544,-0.3105881,0.4054604237758825,0.7135812266148651,0.30812080283898263
A083,T3,Common,74.3,0.3251921,-0.58761007,0.40980998168611565,0.26455881469398596,-0.1452511669921297
A083,T4,Common,144.91,0.3416788,-0.87011266,0.42685672575353295,-0.1933470847395328,-0.6202038104930657
A083,T1,Congruent,1.0,0.4932759,-0.15437493,0.5826877801866329,1.0011204311046464,0.4184326509180135
A083,T2,Congruent,25.15,0.13125612,-0.6470416,0.20756058427363358,0.18629617637543183,-0.021264407898201748
A083,T3,Congruent,74.3,0.55731124,-0.39905703,0.6490416063050166,0.5964392908560496,-0.052602315448966985
A083,T4,Congruent,144.91,0.15832861,-0.425122,0.2356132704005704,0.5533302862327222,0.3177170158321518
A083,T1,Incongruent,1.0,1.2289922,0.0868498,1.3518334662015605,1.3935080764106798,0.04167461020911922
A083,T2,Incongruent,25.15,0.013653863,-0.59467524,0.08692312780540516,0.2683092488984036,0.1813861210929984
A083,T3,Incongruent,74.3,0.47851905,-0.50835633,0.5707495349014253,0.41082189425056514,-0.15992764065086018
A083,T4,Incongruent,144.91,0.3720217,-0.65666425,0.45990830252549486,0.16596530366251516,-0.2939429988629797
A084,T1,Common,1.0,0.023811758,-1.179172,0.09819191639562794,-0.6942985806568968,-0.7924904970525247
A084,T2,Common,27.25,-0.7316856,-1.189129,-0.6829692684039931,-0.7104377921262838,-0.027468523722290694
A084,T3,Common,91.97,-0.60200953,-1.1784703,-0.548888174130519,-0.6931612014575325,-0.14427302732701341
A084,T4,Common,162.51,-1.1620398,-2.3108773,-1.127942362215253,-2.528669491345468,-1.4007271291302152
A084,T1,Congruent,1.0,-0.2484775,-1.5245093,-0.18592180518169524,-1.2649527272726637,-1.0790309220909684
A084,T2,Congruent,27.25,-1.490958,-1.6860433,-1.4733879926413458,-1.532114744064725,-0.05872675142337913
A084,T3,Congruent,91.97,-0.37985533,-0.7468087,-0.32205634725847,0.02129079270700744,0.34334713996547744
A084,T4,Congruent,162.51,-0.5315316,-1.2056067,-0.47922426181729044,-0.7375178728381047,-0.2582936110208142
A084,T1,Incongruent,1.0,-0.4534994,-1.7585179,-0.3992846828054422,-1.6531966673637026,-1.2539119845582605
A084,T2,Incongruent,27.25,-1.2243431,-1.8010626,-1.201570051194627,-1.7234380286449575,-0.5218679774503305
A084,T3,Incongruent,91.97,-1.730558,-1.8235856,-1.7284327699670508,-1.7606235342458358,-0.03219076427878509
A084,T4,Incongruent,162.51,-0.55796933,-1.5674257,-0.5080157994710417,-1.3377031685676184,-0.8296873690965767
A085,T1,Common,1.0,0.2685321,-0.30055732,0.35122527286871363,0.7298400274206197,0.3786147545519061
A085,T2,Common,24.51,0.34151566,-0.2620576,0.4266880439780922,0.7922438762297178,0.36555583225162563
A085,T3,Common,71.4,0.36672533,-0.0462701,0.45275407250496824,1.142011888176123,0.6892578156711547
A085,T4,Common,170.65,-0.8346238,-0.46926987,-0.789404222043024,0.4563753772258286,1.2457795992688525
A085,T1,Congruent,1.0,0.26925462,-0.16463578,0.3505555066648909,0.9841499519485503,0.6335944452836594
A085,T2,Congruent,24.51,0.9349283,0.09563088,1.0403308028420426,1.4146064861106074,0.37427568326856475
A085,T3,Congruent,71.4,0.71363646,-0.092130594,0.8110267923881714,1.1040666983898166,0.2930399060016452
A085,T4,Congruent,170.65,-0.82459915,-0.79462606,-0.7829027189573747,-0.057794615536904376,0.7251081034204704
A085,T1,Incongruent,1.0,0.31694818,-0.29850325,0.4025884083865285,0.7572896330820539,0.3547012246955254
A085,T2,Incongruent,24.51,0.6961501,-0.082100525,0.7972574600776642,1.1145708452888152,0.31731338521115104
A085,T3,Incongruent,71.4,-0.6033705,-0.40926564,-0.5552688215801281,0.5744207668692183,1.1296895884493465
A085,T4,Incongruent,170.65,-0.89700246,-0.60284513,-0.8608776307322797,0.25482074868291016,1.11569837941519
A086,T1,Common,1.0,0.89618164,-0.16026516,1.000195720102676,0.9572383238690562,-0.04295739623361994
A086,T2,Common,23.47,1.1145811,-0.23810352,1.2260140887927196,0.8310708283914748,-0.3949432604012447
A086,T3,Common,145.29,0.11671135,-0.88882124,0.19424725608104004,-0.22367165327543162,-0.4179189093564717
A086,T4,Common,169.55,0.51099986,-0.36776915,0.6019295283789098,0.6208969785490226,0.01896745017011281
A086,T1,Congruent,1.0,1.1444917,-0.13565797,1.2574817292582572,1.0320765194935697,-0.22540520976468748
A086,T2,Congruent,23.47,0.8927223,-0.28824103,0.9965966775113656,0.7797185141330629,-0.21687816337830268
A086,T3,Congruent,145.29,-0.07969213,-0.7607612,-0.011025332510400635,-0.001785327733836253,0.009240004776564382
A086,T4,Congruent,169.55,-0.17260502,-1.1351063,-0.10730225939509451,-0.6209168535564238,-0.5136145941613293
A086,T1,Incongruent,1.0,0.86408544,-0.1836122,0.9720426546864585,0.9469749229309116,-0.025067731755546885
A086,T2,Incongruent,23.47,1.0145913,-0.21625954,1.1286874444600936,0.893074117335574,-0.23561332712451966
A086,T3,Incongruent,145.29,-0.19019522,-0.65461785,-0.12524068264080143,0.1693439130245734,0.29458459566537487
A086,T4,Incongruent,169.55,0.09186933,-0.92375237,0.1683288975559099,-0.2749975690537363,-0.4433264666096462
A087,T1,Common,1.0,1.7063106,0.28499898,1.8378443121631194,1.6789629512864268,-0.15888136087669258
A087,T2,Common,31.07,0.67824686,-0.13051467,0.7748578163348582,1.005460624705441,0.23060280837058278
A087,T3,Common,72.8,0.14777836,-0.32740983,0.22636959520347769,0.6863150362210786,0.45994544101760093
A087,T4,Common,144.2,-0.04735386,-0.27486774,0.024608841769075462,0.7714800358749468,0.7468711941058714
A087,T1,Congruent,1.0,0.9572049,-0.03584209,1.0634139572831494,1.197162580686101,0.13374862340295168
A087,T2,Congruent,31.07,0.939281,-0.18524033,1.0448410982343288,0.9500719675422156,-0.09476913069211323
A087,T3,Congruent,72.8,-0.37741536,-0.59843826,-0.31952803484357417,0.26668152148686514,0.5862095563304393
A087,T4,Congruent,144.2,-0.1340601,-0.42013177,-0.06736176841890837,0.5615836564894869,0.6289454249083953
A087,T1,Incongruent,1.0,0.74288213,-0.18351513,0.8458956261600028,0.9471351856414154,0.10123955948141261
A087,T2,Incongruent,31.07,-0.042024285,-0.5067365,0.02897394371087658,0.4134962359251853,0.3845222922143087
A087,T3,Incongruent,72.8,-0.024464674,-0.3777033,0.04724978741292122,0.6265302358940743,0.5792804484811531
A087,T4,Incongruent,144.2,-0.23790802,-0.35757273,-0.17489962300040937,0.6597658361020341,0.8346654591024435
A088,T1,Common,1.0,0.10097023,-0.5690354,0.17797141895326413,0.2946663297190015,0.11669491076573735
A088,T2,Common,24.25,0.6111859,-0.17235278,0.7055188326670953,0.9376456096638145,0.23212677699671924
A088,T3,Common,74.91,0.801251,-0.21806228,0.9020403388416524,0.8635554934983082,-0.038484845343344176
A088,T4,Common,149.93,1.0304488,-0.09416215,1.139023861160557,1.064384096406267,-0.07463976475429002
A088,T1,Congruent,1.0,0.40902638,-0.25347957,0.4953878923334992,0.8372106938613961,0.3418228015278969
A088,T2,Congruent,24.25,1.5258462,-0.19807579,1.6526436848668815,0.9288433260174974,-0.7238003588493841
A088,T3,Congruent,74.91,0.22018605,-0.3873983,0.299710342702964,0.61572173182844,0.31601138912547605
A088,T4,Congruent,149.93,0.58166516,-0.36324483,0.6742772929271386,0.6556692955470784,-0.018607997380060137
A088,T1,Incongruent,1.0,1.0140793,-0.010037511,1.1281545606749432,1.2335469857103039,0.10539242503536062
A088,T2,Incongruent,24.25,0.55669284,-0.33703202,0.652111927703661,0.6936785780436504,0.04156665033998941
A088,T3,Incongruent,74.91,0.4670209,-0.6821054,0.5587823909673902,0.12396192818776522,-0.43482046277962505
A088,T4,Incongruent,149.93,0.04721582,-0.44053027,0.12185403148355288,0.522802817485282,0.4009487860017291
A089,T1,Common,1.0,0.9798063,-0.18788767,1.0866610634852079,0.9124652466163438,-0.1741958168688641
A089,T2,Common,32.14,0.9080445,-0.009715847,1.0124615548863263,1.201262347076643,0.18880079219031676
A089,T3,Common,79.34,0.48770294,-0.4190693,0.577841224910108,0.5377450282365515,-0.04009619667355657
A089,T4,Common,146.96,0.08557583,-0.5672468,0.16205407971184846,0.297565455322511,0.13551137561066254
A089,T1,Congruent,1.0,1.3039511,-0.06516498,1.4227145725685573,1.1486652833333966,-0.2740492892351607
A089,T2,Congruent,32.14,0.96663094,-0.3015409,1.073181279813879,0.757721782223544,-0.31545949759033487
A089,T3,Congruent,79.34,-0.26393116,-0.8649433,-0.20193498584931757,-0.17409270543532449,0.027842280413993087
A089,T4,Congruent,146.96,-0.08055281,-0.47588912,-0.01191717459421827,0.46936625286560074,0.481283427459819
A089,T1,Incongruent,1.0,0.37651265,-0.34697187,0.46458243228119944,0.6772678713062311,0.21268543902503168
A089,T2,Incongruent,32.14,0.65543205,-0.4597679,0.754878576077783,0.4910414625098067,-0.2638371135679763
A089,T3,Incongruent,79.34,-0.19752884,-0.5945698,-0.13287343104793806,0.2684833304910225,0.4013567615389606
A089,T4,Incongruent,146.96,-0.52401394,-0.6363789,-0.4726754151947631,0.19945644587451097,0.672131861069274
A090,T1,Common,1.0,-0.35734013,-1.2956766,-0.29590749012895773,-0.8831398357092566,-0.5872323455802988
A090,T2,Common,23.54,-0.895705,-1.3156582,-0.8525603165756307,-0.9155278308781536,-0.0629675143025229
A090,T3,Common,95.42,-1.5495409,-2.0494192,-1.5286066599548045,-2.1048744158926067,-0.5762677559378022
A090,T4,Common,144.07,-1.2496858,-2.2607956,-1.218565648290262,-2.447492515645317,-1.228926867355055
A090,T1,Congruent,1.0,-0.5897266,-1.5645288,-0.5395262905245534,-1.3311412097655746,-0.7916149192410212
A090,T2,Congruent,23.54,-0.5595992,-1.3006754,-0.5083080872480658,-0.8947525455744914,-0.3864444583264256
A090,T3,Congruent,95.42,-1.5689739,-2.0967915,-1.5542285638488886,-2.211453567505666,-0.6572250036567775
A090,T4,Congruent,144.07,-1.0528587,-2.0895185,-1.0194267147784404,-2.199424710744064,-1.1799979959656237
A090,T1,Incongruent,1.0,-0.45387933,-1.6954932,-0.3996801096345285,-1.5491427964387066,-1.1494626868041782
A090,T2,Incongruent,23.54,-0.80925447,-1.0154998,-0.7695505193054619,-0.42647270878339993,0.343077810522062
A090,T3,Incongruent,95.42,-1.709392,-2.4778833,-1.7064034375520287,-2.840869984007944,-1.1344665464559154
A090,T4,Incongruent,144.07,-1.1067449,-2.2810895,-1.0791751802124747,-2.515963135359089,-1.4367879551466143
A091,T1,Common,1.0,0.929876,-0.3547222,1.0350346588493886,0.6420446620963279,-0.3929899967530607
A091,T2,Common,22.2,0.4898551,-0.5238492,0.5800664925932789,0.3679082336356447,-0.21215825895763424
A091,T3,Common,73.64,-0.27084842,-0.9250692,-0.2064777046459154,-0.28242564461558267,-0.07594793996966728
A091,T4,Common,142.61,0.039248843,-0.66503096,0.11415339062285146,0.13906799257305072,0.02491460195019926
A091,T1,Congruent,1.0,0.5737847,-0.38004634,0.6661115102113307,0.627881180990688,-0.038230329220642734
A091,T2,Congruent,22.2,-0.015516608,-0.8934899,0.055473751086945904,-0.22130609226754713,-0.276779843354493
A091,T3,Congruent,73.64,-0.25197223,-1.1560079,-0.18954306660938033,-0.6554861306756742,-0.4659430640662938
A091,T4,Congruent,142.61,-0.29546487,-0.55922866,-0.23461041648195788,0.3315305056859192,0.566140922167877
A091,T1,Incongruent,1.0,0.6786652,-0.5164803,0.779059374735917,0.3974092080215384,-0.3816501667143786
A091,T2,Incongruent,22.2,0.57699955,-0.5896447,0.6732469208457498,0.27661467771985027,-0.3966322431258995
A091,T3,Incongruent,73.64,-0.20961815,-0.83027357,-0.14545584759609312,-0.12066393494800404,0.02479191264808908
A091,T4,Incongruent,142.61,-0.18765081,-0.45334205,-0.1225924896099923,0.5016505501608924,0.6242430397708847
A092,T1,Common,1.0,-0.21018913,-0.47387627,-0.143757852162323,0.4489089050241027,0.5926667571864257
A092,T2,Common,22.83,-0.40839288,-0.50957394,-0.34869447376957935,0.391046873780315,0.7397413475498944
A092,T3,Common,71.31,-0.36913925,-0.64542097,-0.3081074197001117,0.17085364844555898,0.47896106814567063
A092,T4,Common,146.16,-0.92654276,-1.5038719,-0.8844456182025444,-1.2206017191713916,-0.3361561009688472
A092,T1,Congruent,1.0,-0.04794584,-0.2970514,0.021870374868740064,0.7651469922374603,0.7432766173687202
A092,T2,Congruent,22.83,0.49750766,-0.411572,0.5870727567825991,0.5757407095958063,-0.011332047186792815
A092,T3,Congruent,71.31,-0.87419343,-0.91129065,-0.8342926269610871,-0.2507468556387959,0.5835457713222911
