UID,test,item,correct,TSVR_hours,age,congruence,log_TSVR,Age_c
A043,4,TQ_ICR-U-i2,0,149.33,38,common,5.006158622069178,-6.57
A043,4,TQ_ICR-U-i3,1,149.33,38,congruent,5.006158622069178,-6.57
A043,4,TQ_ICR-U-i4,0,149.33,38,congruent,5.006158622069178,-6.57
A043,4,TQ_ICR-U-i5,0,149.33,38,incongruent,5.006158622069178,-6.57
A043,4,TQ_ICR-U-i6,1,149.33,38,incongruent,5.006158622069178,-6.57
A043,4,TQ_ICR-D-i1,0,149.33,38,common,5.006158622069178,-6.57
A043,4,TQ_ICR-D-i2,0,149.33,38,common,5.006158622069178,-6.57
A043,4,TQ_ICR-D-i3,0,149.33,38,congruent,5.006158622069178,-6.57
A043,4,TQ_ICR-D-i4,0,149.33,38,congruent,5.006158622069178,-6.57
A043,4,TQ_ICR-D-i5,1,149.33,38,incongruent,5.006158622069178,-6.57
A043,4,TQ_ICR-D-i6,0,149.33,38,incongruent,5.006158622069178,-6.57
A043,4,TQ_ICR-O-i1,0,149.33,38,common,5.006158622069178,-6.57
A043,4,TQ_ICR-O-i2,0,149.33,38,common,5.006158622069178,-6.57
A043,4,TQ_ICR-O-i3,1,149.33,38,congruent,5.006158622069178,-6.57
A043,4,TQ_ICR-O-i4,0,149.33,38,congruent,5.006158622069178,-6.57
A043,4,TQ_ICR-O-i5,0,149.33,38,incongruent,5.006158622069178,-6.57
A043,4,TQ_ICR-O-i6,1,149.33,38,incongruent,5.006158622069178,-6.57
A043,4,TQ_IRE-N-i1,1,149.33,38,common,5.006158622069178,-6.57
A043,4,TQ_IRE-N-i2,0,149.33,38,common,5.006158622069178,-6.57
A043,4,TQ_IRE-N-i3,0,149.33,38,congruent,5.006158622069178,-6.57
A043,4,TQ_IRE-N-i4,1,149.33,38,congruent,5.006158622069178,-6.57
A043,4,TQ_IRE-N-i5,1,149.33,38,incongruent,5.006158622069178,-6.57
A043,4,TQ_IRE-N-i6,1,149.33,38,incongruent,5.006158622069178,-6.57
A043,4,TQ_IRE-U-i1,1,149.33,38,common,5.006158622069178,-6.57
A043,4,TQ_IRE-U-i2,0,149.33,38,common,5.006158622069178,-6.57
A043,4,TQ_IRE-U-i3,1,149.33,38,congruent,5.006158622069178,-6.57
A043,4,TQ_IRE-U-i4,0,149.33,38,congruent,5.006158622069178,-6.57
A043,4,TQ_IRE-U-i5,0,149.33,38,incongruent,5.006158622069178,-6.57
A043,4,TQ_IRE-U-i6,1,149.33,38,incongruent,5.006158622069178,-6.57
A043,4,TQ_IRE-D-i1,0,149.33,38,common,5.006158622069178,-6.57
A043,4,TQ_IRE-D-i2,0,149.33,38,common,5.006158622069178,-6.57
A043,4,TQ_IRE-D-i3,0,149.33,38,congruent,5.006158622069178,-6.57
A043,4,TQ_IRE-D-i4,0,149.33,38,congruent,5.006158622069178,-6.57
A043,4,TQ_IRE-D-i5,1,149.33,38,incongruent,5.006158622069178,-6.57
A043,4,TQ_IRE-D-i6,0,149.33,38,incongruent,5.006158622069178,-6.57
A043,4,TQ_IRE-O-i1,0,149.33,38,common,5.006158622069178,-6.57
A043,4,TQ_IRE-O-i2,0,149.33,38,common,5.006158622069178,-6.57
A043,4,TQ_IRE-O-i3,1,149.33,38,congruent,5.006158622069178,-6.57
A043,4,TQ_IRE-O-i4,1,149.33,38,congruent,5.006158622069178,-6.57
A043,4,TQ_IRE-O-i5,0,149.33,38,incongruent,5.006158622069178,-6.57
A043,4,TQ_IRE-O-i6,1,149.33,38,incongruent,5.006158622069178,-6.57
A044,1,TQ_IFR-N-i1,0,1.0,38,common,0.0,-6.57
A044,1,TQ_IFR-N-i2,0,1.0,38,common,0.0,-6.57
A044,1,TQ_IFR-N-i3,1,1.0,38,congruent,0.0,-6.57
A044,1,TQ_IFR-N-i4,0,1.0,38,congruent,0.0,-6.57
A044,1,TQ_IFR-N-i5,0,1.0,38,incongruent,0.0,-6.57
A044,1,TQ_IFR-N-i6,0,1.0,38,incongruent,0.0,-6.57
A044,1,TQ_IFR-U-i1,0,1.0,38,common,0.0,-6.57
A044,1,TQ_IFR-U-i2,0,1.0,38,common,0.0,-6.57
A044,1,TQ_IFR-U-i3,0,1.0,38,congruent,0.0,-6.57
A044,1,TQ_IFR-U-i4,0,1.0,38,congruent,0.0,-6.57
A044,1,TQ_IFR-U-i5,0,1.0,38,incongruent,0.0,-6.57
A044,1,TQ_IFR-U-i6,0,1.0,38,incongruent,0.0,-6.57
A044,1,TQ_IFR-D-i1,1,1.0,38,common,0.0,-6.57
A044,1,TQ_IFR-D-i2,0,1.0,38,common,0.0,-6.57
A044,1,TQ_IFR-D-i3,1,1.0,38,congruent,0.0,-6.57
A044,1,TQ_IFR-D-i4,1,1.0,38,congruent,0.0,-6.57
A044,1,TQ_IFR-D-i5,1,1.0,38,incongruent,0.0,-6.57
A044,1,TQ_IFR-D-i6,1,1.0,38,incongruent,0.0,-6.57
A044,1,TQ_IFR-O-i1,0,1.0,38,common,0.0,-6.57
A044,1,TQ_IFR-O-i2,1,1.0,38,common,0.0,-6.57
A044,1,TQ_IFR-O-i3,0,1.0,38,congruent,0.0,-6.57
A044,1,TQ_IFR-O-i4,0,1.0,38,congruent,0.0,-6.57
A044,1,TQ_IFR-O-i5,0,1.0,38,incongruent,0.0,-6.57
A044,1,TQ_IFR-O-i6,0,1.0,38,incongruent,0.0,-6.57
A044,1,TQ_ICR-N-i1,1,1.0,38,common,0.0,-6.57
A044,1,TQ_ICR-N-i2,1,1.0,38,common,0.0,-6.57
A044,1,TQ_ICR-N-i3,1,1.0,38,congruent,0.0,-6.57
A044,1,TQ_ICR-N-i4,1,1.0,38,congruent,0.0,-6.57
A044,1,TQ_ICR-N-i5,1,1.0,38,incongruent,0.0,-6.57
A044,1,TQ_ICR-N-i6,1,1.0,38,incongruent,0.0,-6.57
A044,1,TQ_ICR-U-i1,1,1.0,38,common,0.0,-6.57
A044,1,TQ_ICR-U-i2,1,1.0,38,common,0.0,-6.57
A044,1,TQ_ICR-U-i3,0,1.0,38,congruent,0.0,-6.57
A044,1,TQ_ICR-U-i4,0,1.0,38,congruent,0.0,-6.57
A044,1,TQ_ICR-U-i5,0,1.0,38,incongruent,0.0,-6.57
A044,1,TQ_ICR-U-i6,0,1.0,38,incongruent,0.0,-6.57
A044,1,TQ_ICR-D-i1,1,1.0,38,common,0.0,-6.57
A044,1,TQ_ICR-D-i2,0,1.0,38,common,0.0,-6.57
A044,1,TQ_ICR-D-i3,1,1.0,38,congruent,0.0,-6.57
A044,1,TQ_ICR-D-i4,0,1.0,38,congruent,0.0,-6.57
A044,1,TQ_ICR-D-i5,0,1.0,38,incongruent,0.0,-6.57
A044,1,TQ_ICR-D-i6,1,1.0,38,incongruent,0.0,-6.57
A044,1,TQ_ICR-O-i1,0,1.0,38,common,0.0,-6.57
A044,1,TQ_ICR-O-i2,0,1.0,38,common,0.0,-6.57
A044,1,TQ_ICR-O-i3,0,1.0,38,congruent,0.0,-6.57
A044,1,TQ_ICR-O-i4,1,1.0,38,congruent,0.0,-6.57
A044,1,TQ_ICR-O-i5,0,1.0,38,incongruent,0.0,-6.57
A044,1,TQ_ICR-O-i6,0,1.0,38,incongruent,0.0,-6.57
A044,1,TQ_IRE-N-i1,1,1.0,38,common,0.0,-6.57
A044,1,TQ_IRE-N-i2,1,1.0,38,common,0.0,-6.57
A044,1,TQ_IRE-N-i3,1,1.0,38,congruent,0.0,-6.57
A044,1,TQ_IRE-N-i4,1,1.0,38,congruent,0.0,-6.57
A044,1,TQ_IRE-N-i5,1,1.0,38,incongruent,0.0,-6.57
A044,1,TQ_IRE-N-i6,1,1.0,38,incongruent,0.0,-6.57
A044,1,TQ_IRE-U-i1,1,1.0,38,common,0.0,-6.57
A044,1,TQ_IRE-U-i2,1,1.0,38,common,0.0,-6.57
A044,1,TQ_IRE-U-i3,0,1.0,38,congruent,0.0,-6.57
A044,1,TQ_IRE-U-i4,1,1.0,38,congruent,0.0,-6.57
A044,1,TQ_IRE-U-i5,0,1.0,38,incongruent,0.0,-6.57
A044,1,TQ_IRE-U-i6,0,1.0,38,incongruent,0.0,-6.57
A044,1,TQ_IRE-D-i1,1,1.0,38,common,0.0,-6.57
A044,1,TQ_IRE-D-i2,0,1.0,38,common,0.0,-6.57
A044,1,TQ_IRE-D-i3,1,1.0,38,congruent,0.0,-6.57
A044,1,TQ_IRE-D-i4,0,1.0,38,congruent,0.0,-6.57
A044,1,TQ_IRE-D-i5,0,1.0,38,incongruent,0.0,-6.57
A044,1,TQ_IRE-D-i6,1,1.0,38,incongruent,0.0,-6.57
A044,1,TQ_IRE-O-i1,0,1.0,38,common,0.0,-6.57
A044,1,TQ_IRE-O-i2,0,1.0,38,common,0.0,-6.57
A044,1,TQ_IRE-O-i3,0,1.0,38,congruent,0.0,-6.57
A044,1,TQ_IRE-O-i4,1,1.0,38,congruent,0.0,-6.57
A044,1,TQ_IRE-O-i5,0,1.0,38,incongruent,0.0,-6.57
A044,1,TQ_IRE-O-i6,0,1.0,38,incongruent,0.0,-6.57
A044,2,TQ_IFR-N-i1,1,47.66,38,common,3.8640924716705958,-6.57
A044,2,TQ_IFR-N-i2,0,47.66,38,common,3.8640924716705958,-6.57
A044,2,TQ_IFR-N-i3,1,47.66,38,congruent,3.8640924716705958,-6.57
A044,2,TQ_IFR-N-i4,1,47.66,38,congruent,3.8640924716705958,-6.57
A044,2,TQ_IFR-N-i5,0,47.66,38,incongruent,3.8640924716705958,-6.57
A044,2,TQ_IFR-N-i6,0,47.66,38,incongruent,3.8640924716705958,-6.57
A044,2,TQ_IFR-U-i1,1,47.66,38,common,3.8640924716705958,-6.57
A044,2,TQ_IFR-U-i2,0,47.66,38,common,3.8640924716705958,-6.57
A044,2,TQ_IFR-U-i3,1,47.66,38,congruent,3.8640924716705958,-6.57
A044,2,TQ_IFR-U-i4,0,47.66,38,congruent,3.8640924716705958,-6.57
A044,2,TQ_IFR-U-i5,1,47.66,38,incongruent,3.8640924716705958,-6.57
A044,2,TQ_IFR-U-i6,0,47.66,38,incongruent,3.8640924716705958,-6.57
A044,2,TQ_IFR-D-i1,0,47.66,38,common,3.8640924716705958,-6.57
A044,2,TQ_IFR-D-i2,1,47.66,38,common,3.8640924716705958,-6.57
A044,2,TQ_IFR-D-i3,0,47.66,38,congruent,3.8640924716705958,-6.57
A044,2,TQ_IFR-D-i4,0,47.66,38,congruent,3.8640924716705958,-6.57
A044,2,TQ_IFR-D-i5,0,47.66,38,incongruent,3.8640924716705958,-6.57
A044,2,TQ_IFR-D-i6,0,47.66,38,incongruent,3.8640924716705958,-6.57
A044,2,TQ_IFR-O-i1,0,47.66,38,common,3.8640924716705958,-6.57
A044,2,TQ_IFR-O-i2,1,47.66,38,common,3.8640924716705958,-6.57
A044,2,TQ_IFR-O-i3,1,47.66,38,congruent,3.8640924716705958,-6.57
A044,2,TQ_IFR-O-i4,0,47.66,38,congruent,3.8640924716705958,-6.57
A044,2,TQ_IFR-O-i5,0,47.66,38,incongruent,3.8640924716705958,-6.57
A044,2,TQ_IFR-O-i6,0,47.66,38,incongruent,3.8640924716705958,-6.57
A044,2,TQ_ICR-N-i1,1,47.66,38,common,3.8640924716705958,-6.57
A044,2,TQ_ICR-N-i2,0,47.66,38,common,3.8640924716705958,-6.57
A044,2,TQ_ICR-N-i3,1,47.66,38,congruent,3.8640924716705958,-6.57
A044,2,TQ_ICR-N-i4,1,47.66,38,congruent,3.8640924716705958,-6.57
A044,2,TQ_ICR-N-i5,0,47.66,38,incongruent,3.8640924716705958,-6.57
A044,2,TQ_ICR-N-i6,1,47.66,38,incongruent,3.8640924716705958,-6.57
A044,2,TQ_ICR-U-i1,1,47.66,38,common,3.8640924716705958,-6.57
A044,2,TQ_ICR-U-i2,0,47.66,38,common,3.8640924716705958,-6.57
A044,2,TQ_ICR-U-i3,1,47.66,38,congruent,3.8640924716705958,-6.57
A044,2,TQ_ICR-U-i4,0,47.66,38,congruent,3.8640924716705958,-6.57
A044,2,TQ_ICR-U-i5,0,47.66,38,incongruent,3.8640924716705958,-6.57
A044,2,TQ_ICR-U-i6,0,47.66,38,incongruent,3.8640924716705958,-6.57
A044,2,TQ_ICR-D-i1,0,47.66,38,common,3.8640924716705958,-6.57
A044,2,TQ_ICR-D-i2,1,47.66,38,common,3.8640924716705958,-6.57
A044,2,TQ_ICR-D-i3,0,47.66,38,congruent,3.8640924716705958,-6.57
A044,2,TQ_ICR-D-i4,0,47.66,38,congruent,3.8640924716705958,-6.57
A044,2,TQ_ICR-D-i5,0,47.66,38,incongruent,3.8640924716705958,-6.57
A044,2,TQ_ICR-D-i6,0,47.66,38,incongruent,3.8640924716705958,-6.57
A044,2,TQ_ICR-O-i1,0,47.66,38,common,3.8640924716705958,-6.57
A044,2,TQ_ICR-O-i2,0,47.66,38,common,3.8640924716705958,-6.57
A044,2,TQ_ICR-O-i3,1,47.66,38,congruent,3.8640924716705958,-6.57
A044,2,TQ_ICR-O-i4,0,47.66,38,congruent,3.8640924716705958,-6.57
A044,2,TQ_ICR-O-i5,0,47.66,38,incongruent,3.8640924716705958,-6.57
A044,2,TQ_ICR-O-i6,0,47.66,38,incongruent,3.8640924716705958,-6.57
A044,2,TQ_IRE-N-i1,1,47.66,38,common,3.8640924716705958,-6.57
A044,2,TQ_IRE-N-i2,1,47.66,38,common,3.8640924716705958,-6.57
A044,2,TQ_IRE-N-i3,1,47.66,38,congruent,3.8640924716705958,-6.57
A044,2,TQ_IRE-N-i4,1,47.66,38,congruent,3.8640924716705958,-6.57
A044,2,TQ_IRE-N-i5,1,47.66,38,incongruent,3.8640924716705958,-6.57
A044,2,TQ_IRE-N-i6,1,47.66,38,incongruent,3.8640924716705958,-6.57
A044,2,TQ_IRE-U-i1,1,47.66,38,common,3.8640924716705958,-6.57
A044,2,TQ_IRE-U-i2,0,47.66,38,common,3.8640924716705958,-6.57
A044,2,TQ_IRE-U-i3,1,47.66,38,congruent,3.8640924716705958,-6.57
A044,2,TQ_IRE-U-i4,0,47.66,38,congruent,3.8640924716705958,-6.57
A044,2,TQ_IRE-U-i5,0,47.66,38,incongruent,3.8640924716705958,-6.57
A044,2,TQ_IRE-U-i6,0,47.66,38,incongruent,3.8640924716705958,-6.57
A044,2,TQ_IRE-D-i1,1,47.66,38,common,3.8640924716705958,-6.57
A044,2,TQ_IRE-D-i2,1,47.66,38,common,3.8640924716705958,-6.57
A044,2,TQ_IRE-D-i3,0,47.66,38,congruent,3.8640924716705958,-6.57
A044,2,TQ_IRE-D-i4,0,47.66,38,congruent,3.8640924716705958,-6.57
A044,2,TQ_IRE-D-i5,1,47.66,38,incongruent,3.8640924716705958,-6.57
A044,2,TQ_IRE-D-i6,1,47.66,38,incongruent,3.8640924716705958,-6.57
A044,2,TQ_IRE-O-i1,0,47.66,38,common,3.8640924716705958,-6.57
A044,2,TQ_IRE-O-i2,0,47.66,38,common,3.8640924716705958,-6.57
A044,2,TQ_IRE-O-i3,1,47.66,38,congruent,3.8640924716705958,-6.57
A044,2,TQ_IRE-O-i4,0,47.66,38,congruent,3.8640924716705958,-6.57
A044,2,TQ_IRE-O-i5,0,47.66,38,incongruent,3.8640924716705958,-6.57
A044,2,TQ_IRE-O-i6,0,47.66,38,incongruent,3.8640924716705958,-6.57
A044,3,TQ_IFR-N-i1,0,91.63,38,common,4.517758728977122,-6.57
A044,3,TQ_IFR-N-i2,1,91.63,38,common,4.517758728977122,-6.57
A044,3,TQ_IFR-N-i3,0,91.63,38,congruent,4.517758728977122,-6.57
A044,3,TQ_IFR-N-i4,0,91.63,38,congruent,4.517758728977122,-6.57
A044,3,TQ_IFR-N-i5,0,91.63,38,incongruent,4.517758728977122,-6.57
A044,3,TQ_IFR-N-i6,0,91.63,38,incongruent,4.517758728977122,-6.57
A044,3,TQ_IFR-U-i1,0,91.63,38,common,4.517758728977122,-6.57
A044,3,TQ_IFR-U-i2,0,91.63,38,common,4.517758728977122,-6.57
A044,3,TQ_IFR-U-i3,0,91.63,38,congruent,4.517758728977122,-6.57
A044,3,TQ_IFR-U-i4,0,91.63,38,congruent,4.517758728977122,-6.57
A044,3,TQ_IFR-U-i5,1,91.63,38,incongruent,4.517758728977122,-6.57
A044,3,TQ_IFR-U-i6,1,91.63,38,incongruent,4.517758728977122,-6.57
A044,3,TQ_IFR-D-i1,1,91.63,38,common,4.517758728977122,-6.57
A044,3,TQ_IFR-D-i2,0,91.63,38,common,4.517758728977122,-6.57
A044,3,TQ_IFR-D-i3,0,91.63,38,congruent,4.517758728977122,-6.57
A044,3,TQ_IFR-D-i4,0,91.63,38,congruent,4.517758728977122,-6.57
A044,3,TQ_IFR-D-i5,0,91.63,38,incongruent,4.517758728977122,-6.57
A044,3,TQ_IFR-D-i6,0,91.63,38,incongruent,4.517758728977122,-6.57
A044,3,TQ_IFR-O-i1,1,91.63,38,common,4.517758728977122,-6.57
A044,3,TQ_IFR-O-i2,0,91.63,38,common,4.517758728977122,-6.57
A044,3,TQ_IFR-O-i3,0,91.63,38,congruent,4.517758728977122,-6.57
A044,3,TQ_IFR-O-i4,1,91.63,38,congruent,4.517758728977122,-6.57
A044,3,TQ_IFR-O-i5,1,91.63,38,incongruent,4.517758728977122,-6.57
A044,3,TQ_IFR-O-i6,0,91.63,38,incongruent,4.517758728977122,-6.57
A044,3,TQ_ICR-N-i1,1,91.63,38,common,4.517758728977122,-6.57
A044,3,TQ_ICR-N-i2,1,91.63,38,common,4.517758728977122,-6.57
A044,3,TQ_ICR-N-i3,1,91.63,38,congruent,4.517758728977122,-6.57
A044,3,TQ_ICR-N-i4,1,91.63,38,congruent,4.517758728977122,-6.57
A044,3,TQ_ICR-N-i5,0,91.63,38,incongruent,4.517758728977122,-6.57
A044,3,TQ_ICR-N-i6,1,91.63,38,incongruent,4.517758728977122,-6.57
A044,3,TQ_ICR-U-i1,0,91.63,38,common,4.517758728977122,-6.57
A044,3,TQ_ICR-U-i2,0,91.63,38,common,4.517758728977122,-6.57
A044,3,TQ_ICR-U-i3,0,91.63,38,congruent,4.517758728977122,-6.57
A044,3,TQ_ICR-U-i4,0,91.63,38,congruent,4.517758728977122,-6.57
A044,3,TQ_ICR-U-i5,0,91.63,38,incongruent,4.517758728977122,-6.57
A044,3,TQ_ICR-U-i6,0,91.63,38,incongruent,4.517758728977122,-6.57
A044,3,TQ_ICR-D-i1,0,91.63,38,common,4.517758728977122,-6.57
A044,3,TQ_ICR-D-i2,0,91.63,38,common,4.517758728977122,-6.57
A044,3,TQ_ICR-D-i3,0,91.63,38,congruent,4.517758728977122,-6.57
A044,3,TQ_ICR-D-i4,0,91.63,38,congruent,4.517758728977122,-6.57
A044,3,TQ_ICR-D-i5,0,91.63,38,incongruent,4.517758728977122,-6.57
A044,3,TQ_ICR-D-i6,0,91.63,38,incongruent,4.517758728977122,-6.57
A044,3,TQ_ICR-O-i1,0,91.63,38,common,4.517758728977122,-6.57
A044,3,TQ_ICR-O-i2,0,91.63,38,common,4.517758728977122,-6.57
A044,3,TQ_ICR-O-i3,0,91.63,38,congruent,4.517758728977122,-6.57
A044,3,TQ_ICR-O-i4,0,91.63,38,congruent,4.517758728977122,-6.57
A044,3,TQ_ICR-O-i5,0,91.63,38,incongruent,4.517758728977122,-6.57
A044,3,TQ_ICR-O-i6,0,91.63,38,incongruent,4.517758728977122,-6.57
A044,3,TQ_IRE-N-i1,1,91.63,38,common,4.517758728977122,-6.57
A044,3,TQ_IRE-N-i2,1,91.63,38,common,4.517758728977122,-6.57
A044,3,TQ_IRE-N-i3,1,91.63,38,congruent,4.517758728977122,-6.57
A044,3,TQ_IRE-N-i4,1,91.63,38,congruent,4.517758728977122,-6.57
A044,3,TQ_IRE-N-i5,1,91.63,38,incongruent,4.517758728977122,-6.57
A044,3,TQ_IRE-N-i6,1,91.63,38,incongruent,4.517758728977122,-6.57
A044,3,TQ_IRE-U-i1,0,91.63,38,common,4.517758728977122,-6.57
A044,3,TQ_IRE-U-i2,0,91.63,38,common,4.517758728977122,-6.57
A044,3,TQ_IRE-U-i3,1,91.63,38,congruent,4.517758728977122,-6.57
A044,3,TQ_IRE-U-i4,1,91.63,38,congruent,4.517758728977122,-6.57
A044,3,TQ_IRE-U-i5,0,91.63,38,incongruent,4.517758728977122,-6.57
A044,3,TQ_IRE-U-i6,0,91.63,38,incongruent,4.517758728977122,-6.57
A044,3,TQ_IRE-D-i1,0,91.63,38,common,4.517758728977122,-6.57
A044,3,TQ_IRE-D-i2,0,91.63,38,common,4.517758728977122,-6.57
A044,3,TQ_IRE-D-i3,0,91.63,38,congruent,4.517758728977122,-6.57
A044,3,TQ_IRE-D-i4,0,91.63,38,congruent,4.517758728977122,-6.57
A044,3,TQ_IRE-D-i5,0,91.63,38,incongruent,4.517758728977122,-6.57
A044,3,TQ_IRE-D-i6,0,91.63,38,incongruent,4.517758728977122,-6.57
A044,3,TQ_IRE-O-i1,0,91.63,38,common,4.517758728977122,-6.57
A044,3,TQ_IRE-O-i2,0,91.63,38,common,4.517758728977122,-6.57
A044,3,TQ_IRE-O-i3,0,91.63,38,congruent,4.517758728977122,-6.57
A044,3,TQ_IRE-O-i4,0,91.63,38,congruent,4.517758728977122,-6.57
A044,3,TQ_IRE-O-i5,1,91.63,38,incongruent,4.517758728977122,-6.57
A044,3,TQ_IRE-O-i6,0,91.63,38,incongruent,4.517758728977122,-6.57
A044,4,TQ_IFR-N-i1,0,155.27,38,common,5.045165536993078,-6.57
A044,4,TQ_IFR-N-i2,0,155.27,38,common,5.045165536993078,-6.57
A044,4,TQ_IFR-N-i3,0,155.27,38,congruent,5.045165536993078,-6.57
A044,4,TQ_IFR-N-i4,0,155.27,38,congruent,5.045165536993078,-6.57
A044,4,TQ_IFR-N-i5,0,155.27,38,incongruent,5.045165536993078,-6.57
A044,4,TQ_IFR-N-i6,0,155.27,38,incongruent,5.045165536993078,-6.57
A044,4,TQ_IFR-U-i1,0,155.27,38,common,5.045165536993078,-6.57
A044,4,TQ_IFR-U-i2,0,155.27,38,common,5.045165536993078,-6.57
A044,4,TQ_IFR-U-i3,1,155.27,38,congruent,5.045165536993078,-6.57
A044,4,TQ_IFR-U-i4,1,155.27,38,congruent,5.045165536993078,-6.57
A044,4,TQ_IFR-U-i5,1,155.27,38,incongruent,5.045165536993078,-6.57
A044,4,TQ_IFR-U-i6,0,155.27,38,incongruent,5.045165536993078,-6.57
A044,4,TQ_IFR-D-i1,0,155.27,38,common,5.045165536993078,-6.57
A044,4,TQ_IFR-D-i2,1,155.27,38,common,5.045165536993078,-6.57
A044,4,TQ_IFR-D-i3,0,155.27,38,congruent,5.045165536993078,-6.57
A044,4,TQ_IFR-D-i4,0,155.27,38,congruent,5.045165536993078,-6.57
A044,4,TQ_IFR-D-i5,0,155.27,38,incongruent,5.045165536993078,-6.57
A044,4,TQ_IFR-D-i6,0,155.27,38,incongruent,5.045165536993078,-6.57
A044,4,TQ_IFR-O-i1,1,155.27,38,common,5.045165536993078,-6.57
A044,4,TQ_IFR-O-i2,0,155.27,38,common,5.045165536993078,-6.57
A044,4,TQ_IFR-O-i3,1,155.27,38,congruent,5.045165536993078,-6.57
A044,4,TQ_IFR-O-i4,0,155.27,38,congruent,5.045165536993078,-6.57
A044,4,TQ_IFR-O-i5,0,155.27,38,incongruent,5.045165536993078,-6.57
A044,4,TQ_IFR-O-i6,1,155.27,38,incongruent,5.045165536993078,-6.57
A044,4,TQ_ICR-N-i1,1,155.27,38,common,5.045165536993078,-6.57
A044,4,TQ_ICR-N-i2,1,155.27,38,common,5.045165536993078,-6.57
A044,4,TQ_ICR-N-i3,1,155.27,38,congruent,5.045165536993078,-6.57
A044,4,TQ_ICR-N-i4,1,155.27,38,congruent,5.045165536993078,-6.57
A044,4,TQ_ICR-N-i5,1,155.27,38,incongruent,5.045165536993078,-6.57
A044,4,TQ_ICR-N-i6,1,155.27,38,incongruent,5.045165536993078,-6.57
A044,4,TQ_ICR-U-i1,0,155.27,38,common,5.045165536993078,-6.57
A044,4,TQ_ICR-U-i2,0,155.27,38,common,5.045165536993078,-6.57
A044,4,TQ_ICR-U-i3,0,155.27,38,congruent,5.045165536993078,-6.57
A044,4,TQ_ICR-U-i4,1,155.27,38,congruent,5.045165536993078,-6.57
A044,4,TQ_ICR-U-i5,0,155.27,38,incongruent,5.045165536993078,-6.57
A044,4,TQ_ICR-U-i6,0,155.27,38,incongruent,5.045165536993078,-6.57
A044,4,TQ_ICR-D-i1,0,155.27,38,common,5.045165536993078,-6.57
A044,4,TQ_ICR-D-i2,0,155.27,38,common,5.045165536993078,-6.57
A044,4,TQ_ICR-D-i3,0,155.27,38,congruent,5.045165536993078,-6.57
A044,4,TQ_ICR-D-i4,0,155.27,38,congruent,5.045165536993078,-6.57
A044,4,TQ_ICR-D-i5,0,155.27,38,incongruent,5.045165536993078,-6.57
A044,4,TQ_ICR-D-i6,0,155.27,38,incongruent,5.045165536993078,-6.57
A044,4,TQ_ICR-O-i1,1,155.27,38,common,5.045165536993078,-6.57
A044,4,TQ_ICR-O-i2,0,155.27,38,common,5.045165536993078,-6.57
A044,4,TQ_ICR-O-i3,0,155.27,38,congruent,5.045165536993078,-6.57
A044,4,TQ_ICR-O-i4,0,155.27,38,congruent,5.045165536993078,-6.57
A044,4,TQ_ICR-O-i5,1,155.27,38,incongruent,5.045165536993078,-6.57
A044,4,TQ_ICR-O-i6,0,155.27,38,incongruent,5.045165536993078,-6.57
A044,4,TQ_IRE-N-i1,1,155.27,38,common,5.045165536993078,-6.57
A044,4,TQ_IRE-N-i2,1,155.27,38,common,5.045165536993078,-6.57
A044,4,TQ_IRE-N-i3,1,155.27,38,congruent,5.045165536993078,-6.57
A044,4,TQ_IRE-N-i4,1,155.27,38,congruent,5.045165536993078,-6.57
A044,4,TQ_IRE-N-i5,1,155.27,38,incongruent,5.045165536993078,-6.57
A044,4,TQ_IRE-N-i6,1,155.27,38,incongruent,5.045165536993078,-6.57
A044,4,TQ_IRE-U-i1,1,155.27,38,common,5.045165536993078,-6.57
A044,4,TQ_IRE-U-i2,1,155.27,38,common,5.045165536993078,-6.57
A044,4,TQ_IRE-U-i3,0,155.27,38,congruent,5.045165536993078,-6.57
A044,4,TQ_IRE-U-i4,0,155.27,38,congruent,5.045165536993078,-6.57
A044,4,TQ_IRE-U-i5,0,155.27,38,incongruent,5.045165536993078,-6.57
A044,4,TQ_IRE-U-i6,0,155.27,38,incongruent,5.045165536993078,-6.57
A044,4,TQ_IRE-D-i1,0,155.27,38,common,5.045165536993078,-6.57
A044,4,TQ_IRE-D-i2,0,155.27,38,common,5.045165536993078,-6.57
A044,4,TQ_IRE-D-i3,0,155.27,38,congruent,5.045165536993078,-6.57
A044,4,TQ_IRE-D-i4,0,155.27,38,congruent,5.045165536993078,-6.57
A044,4,TQ_IRE-D-i5,0,155.27,38,incongruent,5.045165536993078,-6.57
A044,4,TQ_IRE-D-i6,0,155.27,38,incongruent,5.045165536993078,-6.57
A044,4,TQ_IRE-O-i1,1,155.27,38,common,5.045165536993078,-6.57
A044,4,TQ_IRE-O-i2,0,155.27,38,common,5.045165536993078,-6.57
A044,4,TQ_IRE-O-i3,0,155.27,38,congruent,5.045165536993078,-6.57
A044,4,TQ_IRE-O-i4,0,155.27,38,congruent,5.045165536993078,-6.57
A044,4,TQ_IRE-O-i5,0,155.27,38,incongruent,5.045165536993078,-6.57
A044,4,TQ_IRE-O-i6,0,155.27,38,incongruent,5.045165536993078,-6.57
A045,1,TQ_IFR-N-i1,0,1.0,37,common,0.0,-7.57
A045,1,TQ_IFR-N-i2,0,1.0,37,common,0.0,-7.57
A045,1,TQ_IFR-N-i3,1,1.0,37,congruent,0.0,-7.57
