UID,ItemID,Test,TSVR,Paradigm,Item,Congruence,Accuracy,Confidence,HCE_flag
A015,IRE-N-i1,2,23.69,IRE,i1,Common,1.0,1.0,0
A015,IRE-N-i2,2,23.69,IRE,i2,Common,1.0,1.0,0
A015,IRE-N-i3,2,23.69,IRE,i3,Congruent,1.0,0.6,0
A015,IRE-N-i4,2,23.69,IRE,i4,Congruent,1.0,1.0,0
A015,IRE-N-i5,2,23.69,IRE,i5,Incongruent,1.0,1.0,0
A015,IRE-N-i6,2,23.69,IRE,i6,Incongruent,1.0,1.0,0
A015,IFR-N-i1,3,70.59,IFR,i1,Common,1.0,1.0,0
A015,IFR-N-i2,3,70.59,IFR,i2,Common,1.0,1.0,0
A015,IFR-N-i3,3,70.59,IFR,i3,Congruent,1.0,1.0,0
A015,IFR-N-i4,3,70.59,IFR,i4,Congruent,1.0,1.0,0
A015,IFR-N-i5,3,70.59,IFR,i5,Incongruent,1.0,0.2,0
A015,IFR-N-i6,3,70.59,IFR,i6,Incongruent,1.0,1.0,0
A015,ICR-N-i1,3,70.59,ICR,i1,Common,1.0,1.0,0
A015,ICR-N-i2,3,70.59,ICR,i2,Common,1.0,1.0,0
A015,ICR-N-i3,3,70.59,ICR,i3,Congruent,1.0,1.0,0
A015,ICR-N-i4,3,70.59,ICR,i4,Congruent,1.0,1.0,0
A015,ICR-N-i5,3,70.59,ICR,i5,Incongruent,1.0,1.0,0
A015,ICR-N-i6,3,70.59,ICR,i6,Incongruent,1.0,1.0,0
A015,IRE-N-i1,3,70.59,IRE,i1,Common,1.0,1.0,0
A015,IRE-N-i2,3,70.59,IRE,i2,Common,1.0,1.0,0
A015,IRE-N-i3,3,70.59,IRE,i3,Congruent,1.0,1.0,0
A015,IRE-N-i4,3,70.59,IRE,i4,Congruent,1.0,1.0,0
A015,IRE-N-i5,3,70.59,IRE,i5,Incongruent,1.0,1.0,0
A015,IRE-N-i6,3,70.59,IRE,i6,Incongruent,1.0,1.0,0
A015,IFR-N-i1,4,146.54,IFR,i1,Common,0.0,0.2,0
A015,IFR-N-i2,4,146.54,IFR,i2,Common,1.0,1.0,0
A015,IFR-N-i3,4,146.54,IFR,i3,Congruent,0.0,0.2,0
A015,IFR-N-i4,4,146.54,IFR,i4,Congruent,1.0,1.0,0
A015,IFR-N-i5,4,146.54,IFR,i5,Incongruent,0.0,0.2,0
A015,IFR-N-i6,4,146.54,IFR,i6,Incongruent,1.0,1.0,0
A015,ICR-N-i1,4,146.54,ICR,i1,Common,1.0,0.2,0
A015,ICR-N-i2,4,146.54,ICR,i2,Common,1.0,1.0,0
A015,ICR-N-i3,4,146.54,ICR,i3,Congruent,1.0,0.6,0
A015,ICR-N-i4,4,146.54,ICR,i4,Congruent,1.0,1.0,0
A015,ICR-N-i5,4,146.54,ICR,i5,Incongruent,1.0,1.0,0
A015,ICR-N-i6,4,146.54,ICR,i6,Incongruent,1.0,1.0,0
A015,IRE-N-i1,4,146.54,IRE,i1,Common,1.0,1.0,0
A015,IRE-N-i2,4,146.54,IRE,i2,Common,1.0,1.0,0
A015,IRE-N-i3,4,146.54,IRE,i3,Congruent,1.0,1.0,0
A015,IRE-N-i4,4,146.54,IRE,i4,Congruent,1.0,1.0,0
A015,IRE-N-i5,4,146.54,IRE,i5,Incongruent,1.0,1.0,0
A015,IRE-N-i6,4,146.54,IRE,i6,Incongruent,1.0,1.0,0
A016,IFR-N-i1,1,1.0,IFR,i1,Common,1.0,0.8,0
A016,IFR-N-i2,1,1.0,IFR,i2,Common,1.0,0.8,0
A016,IFR-N-i3,1,1.0,IFR,i3,Congruent,1.0,0.8,0
A016,IFR-N-i4,1,1.0,IFR,i4,Congruent,1.0,1.0,0
A016,IFR-N-i5,1,1.0,IFR,i5,Incongruent,1.0,0.6,0
A016,IFR-N-i6,1,1.0,IFR,i6,Incongruent,1.0,1.0,0
A016,ICR-N-i1,1,1.0,ICR,i1,Common,1.0,1.0,0
A016,ICR-N-i2,1,1.0,ICR,i2,Common,1.0,1.0,0
A016,ICR-N-i3,1,1.0,ICR,i3,Congruent,1.0,1.0,0
A016,ICR-N-i4,1,1.0,ICR,i4,Congruent,1.0,1.0,0
A016,ICR-N-i5,1,1.0,ICR,i5,Incongruent,1.0,1.0,0
A016,ICR-N-i6,1,1.0,ICR,i6,Incongruent,1.0,1.0,0
A016,IRE-N-i1,1,1.0,IRE,i1,Common,1.0,1.0,0
A016,IRE-N-i2,1,1.0,IRE,i2,Common,1.0,1.0,0
A016,IRE-N-i3,1,1.0,IRE,i3,Congruent,1.0,1.0,0
A016,IRE-N-i4,1,1.0,IRE,i4,Congruent,1.0,1.0,0
A016,IRE-N-i5,1,1.0,IRE,i5,Incongruent,1.0,1.0,0
A016,IRE-N-i6,1,1.0,IRE,i6,Incongruent,1.0,1.0,0
A016,IFR-N-i1,2,32.85,IFR,i1,Common,1.0,0.8,0
A016,IFR-N-i2,2,32.85,IFR,i2,Common,0.0,0.2,0
A016,IFR-N-i3,2,32.85,IFR,i3,Congruent,1.0,1.0,0
A016,IFR-N-i4,2,32.85,IFR,i4,Congruent,1.0,0.8,0
A016,IFR-N-i5,2,32.85,IFR,i5,Incongruent,1.0,0.8,0
A016,IFR-N-i6,2,32.85,IFR,i6,Incongruent,0.0,0.2,0
A016,ICR-N-i1,2,32.85,ICR,i1,Common,1.0,1.0,0
A016,ICR-N-i2,2,32.85,ICR,i2,Common,0.0,0.8,1
A016,ICR-N-i3,2,32.85,ICR,i3,Congruent,1.0,1.0,0
A016,ICR-N-i4,2,32.85,ICR,i4,Congruent,1.0,1.0,0
A016,ICR-N-i5,2,32.85,ICR,i5,Incongruent,1.0,1.0,0
A016,ICR-N-i6,2,32.85,ICR,i6,Incongruent,1.0,0.8,0
A016,IRE-N-i1,2,32.85,IRE,i1,Common,1.0,0.6,0
A016,IRE-N-i2,2,32.85,IRE,i2,Common,0.0,0.8,1
A016,IRE-N-i3,2,32.85,IRE,i3,Congruent,1.0,0.4,0
A016,IRE-N-i4,2,32.85,IRE,i4,Congruent,1.0,1.0,0
A016,IRE-N-i5,2,32.85,IRE,i5,Incongruent,1.0,1.0,0
A016,IRE-N-i6,2,32.85,IRE,i6,Incongruent,1.0,1.0,0
A016,IFR-N-i1,3,80.64,IFR,i1,Common,0.0,0.6,0
A016,IFR-N-i2,3,80.64,IFR,i2,Common,1.0,0.8,0
A016,IFR-N-i3,3,80.64,IFR,i3,Congruent,0.0,0.6,0
A016,IFR-N-i4,3,80.64,IFR,i4,Congruent,0.0,0.8,1
A016,IFR-N-i5,3,80.64,IFR,i5,Incongruent,0.0,0.8,1
A016,IFR-N-i6,3,80.64,IFR,i6,Incongruent,1.0,0.8,0
A016,ICR-N-i1,3,80.64,ICR,i1,Common,1.0,0.8,0
A016,ICR-N-i2,3,80.64,ICR,i2,Common,1.0,1.0,0
A016,ICR-N-i3,3,80.64,ICR,i3,Congruent,1.0,1.0,0
A016,ICR-N-i4,3,80.64,ICR,i4,Congruent,1.0,0.4,0
A016,ICR-N-i5,3,80.64,ICR,i5,Incongruent,1.0,0.8,0
A016,ICR-N-i6,3,80.64,ICR,i6,Incongruent,1.0,1.0,0
A016,IRE-N-i1,3,80.64,IRE,i1,Common,1.0,1.0,0
A016,IRE-N-i2,3,80.64,IRE,i2,Common,1.0,1.0,0
A016,IRE-N-i3,3,80.64,IRE,i3,Congruent,0.0,1.0,1
A016,IRE-N-i4,3,80.64,IRE,i4,Congruent,0.0,0.4,0
A016,IRE-N-i5,3,80.64,IRE,i5,Incongruent,1.0,1.0,0
A016,IRE-N-i6,3,80.64,IRE,i6,Incongruent,1.0,1.0,0
A016,IFR-N-i1,4,150.8,IFR,i1,Common,1.0,0.4,0
A016,IFR-N-i2,4,150.8,IFR,i2,Common,0.0,0.4,0
A016,IFR-N-i3,4,150.8,IFR,i3,Congruent,0.0,0.4,0
A016,IFR-N-i4,4,150.8,IFR,i4,Congruent,1.0,0.6,0
A016,IFR-N-i5,4,150.8,IFR,i5,Incongruent,0.0,0.6,0
A016,IFR-N-i6,4,150.8,IFR,i6,Incongruent,1.0,0.6,0
A016,ICR-N-i1,4,150.8,ICR,i1,Common,1.0,0.6,0
A016,ICR-N-i2,4,150.8,ICR,i2,Common,0.0,0.2,0
A016,ICR-N-i3,4,150.8,ICR,i3,Congruent,1.0,0.6,0
A016,ICR-N-i4,4,150.8,ICR,i4,Congruent,1.0,0.4,0
A016,ICR-N-i5,4,150.8,ICR,i5,Incongruent,0.0,0.6,0
A016,ICR-N-i6,4,150.8,ICR,i6,Incongruent,1.0,0.8,0
A016,IRE-N-i1,4,150.8,IRE,i1,Common,1.0,0.8,0
A016,IRE-N-i2,4,150.8,IRE,i2,Common,1.0,0.8,0
A016,IRE-N-i3,4,150.8,IRE,i3,Congruent,1.0,0.2,0
A016,IRE-N-i4,4,150.8,IRE,i4,Congruent,1.0,0.8,0
A016,IRE-N-i5,4,150.8,IRE,i5,Incongruent,1.0,0.8,0
A016,IRE-N-i6,4,150.8,IRE,i6,Incongruent,1.0,0.8,0
A017,IFR-N-i1,1,1.0,IFR,i1,Common,1.0,1.0,0
A017,IFR-N-i2,1,1.0,IFR,i2,Common,1.0,1.0,0
A017,IFR-N-i3,1,1.0,IFR,i3,Congruent,0.0,0.2,0
A017,IFR-N-i4,1,1.0,IFR,i4,Congruent,0.0,0.2,0
A017,IFR-N-i5,1,1.0,IFR,i5,Incongruent,1.0,1.0,0
A017,IFR-N-i6,1,1.0,IFR,i6,Incongruent,1.0,1.0,0
A017,ICR-N-i1,1,1.0,ICR,i1,Common,1.0,1.0,0
A017,ICR-N-i2,1,1.0,ICR,i2,Common,1.0,1.0,0
A017,ICR-N-i3,1,1.0,ICR,i3,Congruent,0.0,0.2,0
A017,ICR-N-i4,1,1.0,ICR,i4,Congruent,1.0,1.0,0
A017,ICR-N-i5,1,1.0,ICR,i5,Incongruent,1.0,1.0,0
A017,ICR-N-i6,1,1.0,ICR,i6,Incongruent,0.0,0.2,0
A017,IRE-N-i1,1,1.0,IRE,i1,Common,0.0,1.0,1
A017,IRE-N-i2,1,1.0,IRE,i2,Common,1.0,1.0,0
A017,IRE-N-i3,1,1.0,IRE,i3,Congruent,1.0,1.0,0
A017,IRE-N-i4,1,1.0,IRE,i4,Congruent,1.0,1.0,0
A017,IRE-N-i5,1,1.0,IRE,i5,Incongruent,1.0,1.0,0
A017,IRE-N-i6,1,1.0,IRE,i6,Incongruent,1.0,1.0,0
A017,IFR-N-i1,2,20.61,IFR,i1,Common,1.0,1.0,0
A017,IFR-N-i2,2,20.61,IFR,i2,Common,0.0,0.2,0
A017,IFR-N-i3,2,20.61,IFR,i3,Congruent,1.0,1.0,0
A017,IFR-N-i4,2,20.61,IFR,i4,Congruent,0.0,0.2,0
A017,IFR-N-i5,2,20.61,IFR,i5,Incongruent,1.0,1.0,0
A017,IFR-N-i6,2,20.61,IFR,i6,Incongruent,1.0,1.0,0
A017,ICR-N-i1,2,20.61,ICR,i1,Common,1.0,1.0,0
A017,ICR-N-i2,2,20.61,ICR,i2,Common,0.0,1.0,1
A017,ICR-N-i3,2,20.61,ICR,i3,Congruent,1.0,1.0,0
A017,ICR-N-i4,2,20.61,ICR,i4,Congruent,1.0,1.0,0
A017,ICR-N-i5,2,20.61,ICR,i5,Incongruent,1.0,1.0,0
A017,ICR-N-i6,2,20.61,ICR,i6,Incongruent,1.0,1.0,0
A017,IRE-N-i1,2,20.61,IRE,i1,Common,1.0,1.0,0
A017,IRE-N-i2,2,20.61,IRE,i2,Common,0.0,1.0,1
A017,IRE-N-i3,2,20.61,IRE,i3,Congruent,1.0,1.0,0
A017,IRE-N-i4,2,20.61,IRE,i4,Congruent,1.0,1.0,0
A017,IRE-N-i5,2,20.61,IRE,i5,Incongruent,0.0,1.0,1
A017,IRE-N-i6,2,20.61,IRE,i6,Incongruent,1.0,1.0,0
A017,IFR-N-i1,3,61.28,IFR,i1,Common,1.0,1.0,0
A017,IFR-N-i2,3,61.28,IFR,i2,Common,1.0,1.0,0
A017,IFR-N-i3,3,61.28,IFR,i3,Congruent,0.0,1.0,1
A017,IFR-N-i4,3,61.28,IFR,i4,Congruent,1.0,1.0,0
A017,IFR-N-i5,3,61.28,IFR,i5,Incongruent,1.0,1.0,0
A017,IFR-N-i6,3,61.28,IFR,i6,Incongruent,0.0,1.0,1
A017,ICR-N-i1,3,61.28,ICR,i1,Common,1.0,1.0,0
A017,ICR-N-i2,3,61.28,ICR,i2,Common,1.0,1.0,0
A017,ICR-N-i3,3,61.28,ICR,i3,Congruent,1.0,1.0,0
A017,ICR-N-i4,3,61.28,ICR,i4,Congruent,1.0,1.0,0
A017,ICR-N-i5,3,61.28,ICR,i5,Incongruent,1.0,1.0,0
A017,ICR-N-i6,3,61.28,ICR,i6,Incongruent,1.0,1.0,0
A017,IRE-N-i1,3,61.28,IRE,i1,Common,1.0,1.0,0
A017,IRE-N-i2,3,61.28,IRE,i2,Common,1.0,1.0,0
A017,IRE-N-i3,3,61.28,IRE,i3,Congruent,1.0,1.0,0
A017,IRE-N-i4,3,61.28,IRE,i4,Congruent,0.0,1.0,1
A017,IRE-N-i5,3,61.28,IRE,i5,Incongruent,1.0,1.0,0
A017,IRE-N-i6,3,61.28,IRE,i6,Incongruent,0.0,1.0,1
A017,IFR-N-i1,4,140.49,IFR,i1,Common,0.0,1.0,1
A017,IFR-N-i2,4,140.49,IFR,i2,Common,1.0,1.0,0
A017,IFR-N-i3,4,140.49,IFR,i3,Congruent,1.0,1.0,0
A017,IFR-N-i4,4,140.49,IFR,i4,Congruent,0.0,1.0,1
A017,IFR-N-i5,4,140.49,IFR,i5,Incongruent,1.0,1.0,0
A017,IFR-N-i6,4,140.49,IFR,i6,Incongruent,1.0,1.0,0
A017,ICR-N-i1,4,140.49,ICR,i1,Common,1.0,1.0,0
A017,ICR-N-i2,4,140.49,ICR,i2,Common,1.0,1.0,0
A017,ICR-N-i3,4,140.49,ICR,i3,Congruent,1.0,1.0,0
A017,ICR-N-i4,4,140.49,ICR,i4,Congruent,1.0,1.0,0
A017,ICR-N-i5,4,140.49,ICR,i5,Incongruent,1.0,1.0,0
A017,ICR-N-i6,4,140.49,ICR,i6,Incongruent,1.0,1.0,0
A017,IRE-N-i1,4,140.49,IRE,i1,Common,1.0,1.0,0
A017,IRE-N-i2,4,140.49,IRE,i2,Common,1.0,1.0,0
A017,IRE-N-i3,4,140.49,IRE,i3,Congruent,0.0,1.0,1
A017,IRE-N-i4,4,140.49,IRE,i4,Congruent,0.0,1.0,1
A017,IRE-N-i5,4,140.49,IRE,i5,Incongruent,1.0,1.0,0
A017,IRE-N-i6,4,140.49,IRE,i6,Incongruent,1.0,1.0,0
A018,IFR-N-i1,1,1.0,IFR,i1,Common,1.0,1.0,0
A018,IFR-N-i2,1,1.0,IFR,i2,Common,1.0,0.2,0
A018,IFR-N-i3,1,1.0,IFR,i3,Congruent,1.0,1.0,0
A018,IFR-N-i4,1,1.0,IFR,i4,Congruent,1.0,1.0,0
A018,IFR-N-i5,1,1.0,IFR,i5,Incongruent,0.0,0.2,0
A018,IFR-N-i6,1,1.0,IFR,i6,Incongruent,0.0,0.2,0
A018,ICR-N-i1,1,1.0,ICR,i1,Common,1.0,1.0,0
A018,ICR-N-i2,1,1.0,ICR,i2,Common,1.0,1.0,0
A018,ICR-N-i3,1,1.0,ICR,i3,Congruent,1.0,1.0,0
A018,ICR-N-i4,1,1.0,ICR,i4,Congruent,1.0,1.0,0
A018,ICR-N-i5,1,1.0,ICR,i5,Incongruent,1.0,1.0,0
A018,ICR-N-i6,1,1.0,ICR,i6,Incongruent,1.0,1.0,0
A018,IRE-N-i1,1,1.0,IRE,i1,Common,1.0,1.0,0
A018,IRE-N-i2,1,1.0,IRE,i2,Common,1.0,1.0,0
A018,IRE-N-i3,1,1.0,IRE,i3,Congruent,1.0,1.0,0
A018,IRE-N-i4,1,1.0,IRE,i4,Congruent,1.0,1.0,0
A018,IRE-N-i5,1,1.0,IRE,i5,Incongruent,1.0,1.0,0
A018,IRE-N-i6,1,1.0,IRE,i6,Incongruent,1.0,1.0,0
A018,IFR-N-i1,2,34.03,IFR,i1,Common,0.0,0.2,0
A018,IFR-N-i2,2,34.03,IFR,i2,Common,1.0,1.0,0
A018,IFR-N-i3,2,34.03,IFR,i3,Congruent,0.0,0.2,0
A018,IFR-N-i4,2,34.03,IFR,i4,Congruent,0.0,0.2,0
A018,IFR-N-i5,2,34.03,IFR,i5,Incongruent,0.0,0.2,0
A018,IFR-N-i6,2,34.03,IFR,i6,Incongruent,1.0,1.0,0
A018,ICR-N-i1,2,34.03,ICR,i1,Common,1.0,1.0,0
A018,ICR-N-i2,2,34.03,ICR,i2,Common,1.0,1.0,0
A018,ICR-N-i3,2,34.03,ICR,i3,Congruent,1.0,1.0,0
A018,ICR-N-i4,2,34.03,ICR,i4,Congruent,1.0,1.0,0
A018,ICR-N-i5,2,34.03,ICR,i5,Incongruent,1.0,1.0,0
A018,ICR-N-i6,2,34.03,ICR,i6,Incongruent,1.0,1.0,0
A018,IRE-N-i1,2,34.03,IRE,i1,Common,1.0,1.0,0
A018,IRE-N-i2,2,34.03,IRE,i2,Common,1.0,1.0,0
A018,IRE-N-i3,2,34.03,IRE,i3,Congruent,0.0,0.6,0
A018,IRE-N-i4,2,34.03,IRE,i4,Congruent,1.0,1.0,0
A018,IRE-N-i5,2,34.03,IRE,i5,Incongruent,1.0,1.0,0
A018,IRE-N-i6,2,34.03,IRE,i6,Incongruent,1.0,1.0,0
A018,IFR-N-i1,3,83.64,IFR,i1,Common,0.0,0.2,0
A018,IFR-N-i2,3,83.64,IFR,i2,Common,0.0,0.2,0
A018,IFR-N-i3,3,83.64,IFR,i3,Congruent,0.0,0.2,0
A018,IFR-N-i4,3,83.64,IFR,i4,Congruent,1.0,1.0,0
A018,IFR-N-i5,3,83.64,IFR,i5,Incongruent,0.0,0.2,0
A018,IFR-N-i6,3,83.64,IFR,i6,Incongruent,0.0,0.2,0
A018,ICR-N-i1,3,83.64,ICR,i1,Common,1.0,1.0,0
A018,ICR-N-i2,3,83.64,ICR,i2,Common,1.0,1.0,0
A018,ICR-N-i3,3,83.64,ICR,i3,Congruent,1.0,0.4,0
A018,ICR-N-i4,3,83.64,ICR,i4,Congruent,1.0,1.0,0
A018,ICR-N-i5,3,83.64,ICR,i5,Incongruent,1.0,0.6,0
A018,ICR-N-i6,3,83.64,ICR,i6,Incongruent,1.0,0.8,0
A018,IRE-N-i1,3,83.64,IRE,i1,Common,1.0,0.8,0
A018,IRE-N-i2,3,83.64,IRE,i2,Common,1.0,1.0,0
A018,IRE-N-i3,3,83.64,IRE,i3,Congruent,1.0,0.6,0
A018,IRE-N-i4,3,83.64,IRE,i4,Congruent,1.0,1.0,0
A018,IRE-N-i5,3,83.64,IRE,i5,Incongruent,1.0,1.0,0
A018,IRE-N-i6,3,83.64,IRE,i6,Incongruent,1.0,1.0,0
A018,IFR-N-i1,4,150.87,IFR,i1,Common,1.0,1.0,0
A018,IFR-N-i2,4,150.87,IFR,i2,Common,1.0,1.0,0
A018,IFR-N-i3,4,150.87,IFR,i3,Congruent,0.0,0.2,0
A018,IFR-N-i4,4,150.87,IFR,i4,Congruent,0.0,0.2,0
A018,IFR-N-i5,4,150.87,IFR,i5,Incongruent,0.0,0.2,0
A018,IFR-N-i6,4,150.87,IFR,i6,Incongruent,0.0,0.2,0
A018,ICR-N-i1,4,150.87,ICR,i1,Common,1.0,1.0,0
A018,ICR-N-i2,4,150.87,ICR,i2,Common,1.0,1.0,0
A018,ICR-N-i3,4,150.87,ICR,i3,Congruent,1.0,1.0,0
A018,ICR-N-i4,4,150.87,ICR,i4,Congruent,1.0,1.0,0
A018,ICR-N-i5,4,150.87,ICR,i5,Incongruent,1.0,1.0,0
A018,ICR-N-i6,4,150.87,ICR,i6,Incongruent,1.0,0.4,0
A018,IRE-N-i1,4,150.87,IRE,i1,Common,1.0,1.0,0
A018,IRE-N-i2,4,150.87,IRE,i2,Common,1.0,1.0,0
A018,IRE-N-i3,4,150.87,IRE,i3,Congruent,1.0,1.0,0
A018,IRE-N-i4,4,150.87,IRE,i4,Congruent,1.0,1.0,0
A018,IRE-N-i5,4,150.87,IRE,i5,Incongruent,1.0,1.0,0
A018,IRE-N-i6,4,150.87,IRE,i6,Incongruent,1.0,0.8,0
A019,IFR-N-i1,1,1.0,IFR,i1,Common,0.0,0.4,0
A019,IFR-N-i2,1,1.0,IFR,i2,Common,1.0,0.8,0
A019,IFR-N-i3,1,1.0,IFR,i3,Congruent,1.0,0.8,0
A019,IFR-N-i4,1,1.0,IFR,i4,Congruent,1.0,0.8,0
A019,IFR-N-i5,1,1.0,IFR,i5,Incongruent,1.0,0.8,0
A019,IFR-N-i6,1,1.0,IFR,i6,Incongruent,0.0,0.2,0
A019,ICR-N-i1,1,1.0,ICR,i1,Common,1.0,0.8,0
A019,ICR-N-i2,1,1.0,ICR,i2,Common,1.0,0.8,0
A019,ICR-N-i3,1,1.0,ICR,i3,Congruent,1.0,0.8,0
A019,ICR-N-i4,1,1.0,ICR,i4,Congruent,1.0,0.8,0
A019,ICR-N-i5,1,1.0,ICR,i5,Incongruent,1.0,0.8,0
A019,ICR-N-i6,1,1.0,ICR,i6,Incongruent,1.0,0.6,0
A019,IRE-N-i1,1,1.0,IRE,i1,Common,1.0,0.8,0
A019,IRE-N-i2,1,1.0,IRE,i2,Common,0.0,0.8,1
A019,IRE-N-i3,1,1.0,IRE,i3,Congruent,1.0,0.8,0
A019,IRE-N-i4,1,1.0,IRE,i4,Congruent,0.0,0.8,1
A019,IRE-N-i5,1,1.0,IRE,i5,Incongruent,1.0,0.8,0
A019,IRE-N-i6,1,1.0,IRE,i6,Incongruent,1.0,0.8,0
A019,IFR-N-i1,2,28.69,IFR,i1,Common,1.0,0.4,0
A019,IFR-N-i2,2,28.69,IFR,i2,Common,1.0,0.6,0
A019,IFR-N-i3,2,28.69,IFR,i3,Congruent,0.0,0.6,0
A019,IFR-N-i4,2,28.69,IFR,i4,Congruent,1.0,0.6,0
A019,IFR-N-i5,2,28.69,IFR,i5,Incongruent,0.0,0.4,0
A019,IFR-N-i6,2,28.69,IFR,i6,Incongruent,0.0,0.6,0
A019,ICR-N-i1,2,28.69,ICR,i1,Common,1.0,0.6,0
A019,ICR-N-i2,2,28.69,ICR,i2,Common,1.0,0.6,0
A019,ICR-N-i3,2,28.69,ICR,i3,Congruent,1.0,0.6,0
A019,ICR-N-i4,2,28.69,ICR,i4,Congruent,1.0,0.6,0
A019,ICR-N-i5,2,28.69,ICR,i5,Incongruent,1.0,0.6,0
A019,ICR-N-i6,2,28.69,ICR,i6,Incongruent,0.0,0.6,0
A019,IRE-N-i1,2,28.69,IRE,i1,Common,1.0,0.8,0
A019,IRE-N-i2,2,28.69,IRE,i2,Common,1.0,0.8,0
A019,IRE-N-i3,2,28.69,IRE,i3,Congruent,1.0,0.8,0
A019,IRE-N-i4,2,28.69,IRE,i4,Congruent,1.0,0.8,0
A019,IRE-N-i5,2,28.69,IRE,i5,Incongruent,1.0,0.8,0
A019,IRE-N-i6,2,28.69,IRE,i6,Incongruent,0.0,0.8,1
A019,IFR-N-i1,3,83.68,IFR,i1,Common,0.0,0.6,0
A019,IFR-N-i2,3,83.68,IFR,i2,Common,0.0,0.6,0
A019,IFR-N-i3,3,83.68,IFR,i3,Congruent,1.0,0.8,0
A019,IFR-N-i4,3,83.68,IFR,i4,Congruent,1.0,0.8,0
A019,IFR-N-i5,3,83.68,IFR,i5,Incongruent,1.0,0.6,0
A019,IFR-N-i6,3,83.68,IFR,i6,Incongruent,0.0,0.2,0
A019,ICR-N-i1,3,83.68,ICR,i1,Common,0.0,0.8,1
A019,ICR-N-i2,3,83.68,ICR,i2,Common,1.0,0.6,0
A019,ICR-N-i3,3,83.68,ICR,i3,Congruent,1.0,0.8,0
A019,ICR-N-i4,3,83.68,ICR,i4,Congruent,1.0,0.8,0
A019,ICR-N-i5,3,83.68,ICR,i5,Incongruent,1.0,0.8,0
A019,ICR-N-i6,3,83.68,ICR,i6,Incongruent,1.0,0.6,0
A019,IRE-N-i1,3,83.68,IRE,i1,Common,1.0,0.8,0
A019,IRE-N-i2,3,83.68,IRE,i2,Common,1.0,0.8,0
A019,IRE-N-i3,3,83.68,IRE,i3,Congruent,1.0,0.8,0
A019,IRE-N-i4,3,83.68,IRE,i4,Congruent,1.0,0.8,0
A019,IRE-N-i5,3,83.68,IRE,i5,Incongruent,0.0,0.6,0
A019,IRE-N-i6,3,83.68,IRE,i6,Incongruent,1.0,0.6,0
A019,IFR-N-i1,4,154.76,IFR,i1,Common,1.0,0.4,0
A019,IFR-N-i2,4,154.76,IFR,i2,Common,0.0,0.2,0
A019,IFR-N-i3,4,154.76,IFR,i3,Congruent,1.0,0.2,0
A019,IFR-N-i4,4,154.76,IFR,i4,Congruent,0.0,0.2,0
A019,IFR-N-i5,4,154.76,IFR,i5,Incongruent,0.0,0.4,0
A019,IFR-N-i6,4,154.76,IFR,i6,Incongruent,0.0,0.6,0
A019,ICR-N-i1,4,154.76,ICR,i1,Common,1.0,0.6,0
A019,ICR-N-i2,4,154.76,ICR,i2,Common,0.0,0.4,0
A019,ICR-N-i3,4,154.76,ICR,i3,Congruent,1.0,0.4,0
A019,ICR-N-i4,4,154.76,ICR,i4,Congruent,1.0,0.4,0
A019,ICR-N-i5,4,154.76,ICR,i5,Incongruent,1.0,0.4,0
A019,ICR-N-i6,4,154.76,ICR,i6,Incongruent,1.0,0.4,0
A019,IRE-N-i1,4,154.76,IRE,i1,Common,1.0,0.6,0
A019,IRE-N-i2,4,154.76,IRE,i2,Common,0.0,0.4,0
A019,IRE-N-i3,4,154.76,IRE,i3,Congruent,0.0,0.4,0
A019,IRE-N-i4,4,154.76,IRE,i4,Congruent,1.0,0.6,0
A019,IRE-N-i5,4,154.76,IRE,i5,Incongruent,1.0,0.6,0
A019,IRE-N-i6,4,154.76,IRE,i6,Incongruent,1.0,0.6,0
A020,IFR-N-i1,1,1.0,IFR,i1,Common,1.0,1.0,0
A020,IFR-N-i2,1,1.0,IFR,i2,Common,1.0,1.0,0
A020,IFR-N-i3,1,1.0,IFR,i3,Congruent,1.0,1.0,0
A020,IFR-N-i4,1,1.0,IFR,i4,Congruent,1.0,1.0,0
A020,IFR-N-i5,1,1.0,IFR,i5,Incongruent,0.0,0.2,0
A020,IFR-N-i6,1,1.0,IFR,i6,Incongruent,0.0,0.2,0
A020,ICR-N-i1,1,1.0,ICR,i1,Common,1.0,1.0,0
A020,ICR-N-i2,1,1.0,ICR,i2,Common,0.0,1.0,1
A020,ICR-N-i3,1,1.0,ICR,i3,Congruent,1.0,1.0,0
A020,ICR-N-i4,1,1.0,ICR,i4,Congruent,1.0,1.0,0
A020,ICR-N-i5,1,1.0,ICR,i5,Incongruent,1.0,1.0,0
A020,ICR-N-i6,1,1.0,ICR,i6,Incongruent,0.0,0.4,0
A020,IRE-N-i1,1,1.0,IRE,i1,Common,1.0,1.0,0
A020,IRE-N-i2,1,1.0,IRE,i2,Common,1.0,1.0,0
A020,IRE-N-i3,1,1.0,IRE,i3,Congruent,1.0,1.0,0
A020,IRE-N-i4,1,1.0,IRE,i4,Congruent,1.0,1.0,0
A020,IRE-N-i5,1,1.0,IRE,i5,Incongruent,0.0,1.0,1
A020,IRE-N-i6,1,1.0,IRE,i6,Incongruent,1.0,1.0,0
A020,IFR-N-i1,2,26.85,IFR,i1,Common,1.0,1.0,0
A020,IFR-N-i2,2,26.85,IFR,i2,Common,0.0,0.2,0
A020,IFR-N-i3,2,26.85,IFR,i3,Congruent,0.0,0.2,0
