UID,TEST,Paradigm,theta_accuracy,theta_confidence,TSVR_hours,theta_accuracy_z,theta_confidence_z,calibration,abs_calibration,accuracy_centered,z_acc_within,z_conf_within,calibration_within
A018,T3,IFR,-0.8570981,-0.9335735,83.64,-0.9732679399274162,-0.2703841830853066,0.7028837568421096,0.7028837568421096,-0.9024849731968333,-1.0013673492785755,-0.2928726371902954,0.7084947120882801
A018,T4,IFR,0.042763263,-0.9365713,150.87,-0.0028293830559853,-0.2753759921624932,-0.2725466091065078,0.2725466091065078,-0.002623610196833333,0.0003868360659719419,-0.297933674051249,-0.29832051011722094
A019,T1,IFR,-0.457872,-2.0756469,1.0,-0.54273006345076,-2.172116241572611,-1.6293861781218513,1.6293861781218513,-0.5032588731968334,-0.5569362035290931,-2.2209784398837926,-1.6640422363546996
A019,T2,IFR,-0.7839532,-2.373974,28.69,-0.8943861986757863,-2.668877841996496,-1.7744916433207094,1.7744916433207094,-0.8293400731968333,-0.9199401286816974,-2.7246292670641847,-1.8046891383824875
A019,T3,IFR,-0.731604,-2.2976873,83.68,-0.8379311888373719,-2.541848473283239,-1.7039172844458672,1.7039172844458672,-0.7769908731968334,-0.8616633403277576,-2.595838220062882,-1.7341748797351242
A019,T4,IFR,-0.75950915,-2.2863612,154.76,-0.8680249728453878,-2.5229887332108114,-1.6549637603654237,1.6549637603654237,-0.8048960231968333,-0.8927282376047923,-2.57671692791836,-1.683988690313568
A020,T1,IFR,0.072841056,-0.378014,1.0,0.02960744691912,0.6547098708933407,0.6251024239742206,0.6251024239742206,0.027454182803166666,0.033870388380326535,0.6450508760370485,0.611180487656722
A020,T2,IFR,-0.20886408,-0.5136545,26.85,-0.274192156979542,0.4288470784675235,0.7030392354470656,0.7030392354470656,-0.25425095319683333,-0.27973269607731227,0.41605575616975515,0.6957884522470674
A020,T3,IFR,-0.7968719,-1.018064,78.25,-0.9083181276374422,-0.4110741706882241,0.4972439569492181,0.4972439569492181,-0.8422587731968333,-0.934321634907352,-0.43551375230818107,0.4988078825991709
A020,T4,IFR,-2.0479772,-1.5175667,145.78,-2.2575491000380192,-1.2428248251478815,1.0147242748901375,1.0147242748901375,-2.0933640731968333,-2.3270917016245574,-1.2787993540313878,1.0482923475931696
A021,T1,IFR,1.2711351,-0.3466501,1.0,1.3218851138812373,0.7069357034091754,-0.6149494104720619,0.6149494104720619,1.2257482268031665,1.3678492913621219,0.6980009907889537,-0.6698483005731681
A021,T2,IFR,0.36641207,-0.40947,30.21,0.3462035837014064,0.6023306773741005,0.2561270936726941,0.2561270936726941,0.32102519680316666,0.36068294424993846,0.5919452734290842,0.23126232917914574
A021,T3,IFR,0.2283193,-0.29831088,74.19,0.1972800339821388,0.787428116905778,0.5901480829236392,0.5901480829236392,0.18293242680316668,0.2069536966110198,0.7796096952554771,0.5726559986444573
A021,T4,IFR,1.0181938,-0.20864159,140.39,1.0491053277519111,0.9367416053862864,-0.112363722365625,0.112363722365625,0.9728069268031666,1.0862670206479488,0.9309939043373154,-0.15527311631063334
