UID,TEST,Paradigm,TSVR_hours,theta_accuracy,theta_confidence,theta_accuracy_z,theta_confidence_z,latent_calibration
A097,T3,ICR,70.83,0.3600653,-2.0244296,0.3393590290034902,-2.086831371651674,-1.4901627138180078
A097,T4,ICR,144.85,-0.3640842,-2.0187886,-0.4415863750711242,-2.077438218337775,-1.1784581153545706
A098,T1,ICR,1.0,0.76267684,-0.26072747,0.7735478695542367,0.8500104129861108,0.2119496540233109
A098,T2,ICR,25.77,0.50032306,-0.45944586,0.4906173714559815,0.5191130005483612,0.11177859850730476
A098,T3,ICR,78.84,0.7660794,-0.067425124,0.77721729637023,1.1718892592748038,0.41569426303584994
A098,T4,ICR,146.29,-0.8945514,-0.51113003,-1.0136587466633564,0.4330507185572844,0.6457978134029067
A099,T1,ICR,1.0,1.0417407,-0.3226672,1.074499039043854,0.7468710086054047,0.028390177979281228
A099,T2,ICR,28.75,0.6420143,-0.52179307,0.6434216234448777,0.4152950777999282,-0.014218276083061587
A099,T3,ICR,78.57,0.33446977,-0.34993008,0.3117560112311188,0.7014740201958223,0.29804321087867813
A099,T4,ICR,143.51,0.98564196,0.034091577,1.014000408336553,1.340930552735951,0.43075576430081985
A100,T1,ICR,1.0,0.2507026,-0.9777966,0.2214188827461348,-0.3440226085977912,-0.3330423943207692
A100,T2,ICR,31.14,1.7990696,-1.4143615,1.891226142808868,-1.0709719149561252,-1.450114886059032
A100,T3,ICR,75.34,0.022800112,-1.1687301,-0.0243582676637874,-0.6619569532635421,-0.43949459908539135
A100,T4,ICR,146.8,-0.14655165,-2.1339664,-0.2069924891965482,-2.26922739290925,-1.3925503176596137
A101,T1,ICR,1.0,0.06431497,-1.2034521,0.0204126498828106,-0.7197745510946412,-0.49387680645334314
A101,T2,ICR,29.12,-0.4466182,-1.2083303,-0.5305936145705565,-0.7278975222869594,-0.2833521788681219
A101,T3,ICR,75.21,-1.0314987,-2.1933358,-1.1613469858120786,-2.3680867930784126,-1.0819665974552974
A101,T4,ICR,150.22,-0.9808568,-2.3255627,-1.1067331815374002,-2.588265403949128,-1.2436987331080442
A102,T1,ICR,1.0,-0.4727804,-0.65494096,-0.5588077469430581,0.1935828735467329,0.31508880635241443
A102,T2,ICR,29.13,1.1755204,-0.307941,1.2187712395680284,0.7713924506070271,-0.012456958787783412
A102,T3,ICR,75.27,-0.62653625,-0.8506725,-0.7246228506020206,-0.1323409632881765,0.1722409461231018
A102,T4,ICR,150.41,-0.13949722,-0.61914474,-0.1993847718855977,0.2531892168401363,0.21238133227683859
A103,T1,ICR,1.0,1.6574401,-2.089968,1.7384884731613914,-2.1959631282812957,-2.107446208446683
A103,T2,ICR,27.26,-0.61883485,-2.3192782,-0.71631742066671,-2.57780072180036,-1.3898642249205109
A103,T3,ICR,80.24,-1.058727,-2.40412,-1.1907108336718988,-2.719075679224084,-1.2942087447074309
A103,T4,ICR,149.72,-0.77343935,-2.0753698,-0.8830477349516106,-2.1716548264364146,-1.065697298095427
A104,T1,ICR,1.0,1.5773517,-0.029558474,1.6521186449702658,1.2349431945582263,0.11338996442422622
A104,T2,ICR,22.6,0.6895314,-0.2876872,0.6946655459497663,0.8051182170649362,0.21421329475218442
A104,T3,ICR,72.62,0.17436832,-0.34935588,0.1390976146387277,0.7024301536177051,0.3662433347735778
A104,T4,ICR,145.78,-1.2733445,-1.4351848,-1.4221610387179338,-1.1056459885957868,-0.1751250583844851
A105,T1,ICR,1.0,0.91576445,0.050637368,0.938642322357514,1.3684819002918354,0.4778187746206814
A105,T2,ICR,22.77,0.7752459,-0.17400134,0.7871027358360447,0.9944230765938415,0.2986989139097588
A105,T3,ICR,69.46,-0.4392154,-0.54826665,-0.5226102041873641,0.371212398185003,0.4141481575442262
A105,T4,ICR,146.2,-0.16613224,-0.821176,-0.2281088080914301,-0.0832246458403041,0.009179539748258803
A106,T1,ICR,1.0,1.0576928,-0.14219749,1.091702281164906,1.0473814951406015,0.21321547816712239
A106,T2,ICR,22.64,-0.51895714,-0.900719,-0.6086061834235756,-0.2156762668379175,0.07370192733858894
A106,T3,ICR,66.08,0.29473698,-0.589366,0.2689069313911661,0.3027755083336237,0.060667718270543444
A106,T4,ICR,147.13,1.0693434,-0.4156417,1.1042666515396855,0.5920538249884604,-0.08195088890949326
A107,T1,ICR,1.0,-0.5625059,-2.2410336,-0.6555705243160962,-2.447511141267694,-1.3305919777447444
A107,T2,ICR,26.22,-1.480025,-2.2572632,-1.6450517354412528,-2.4745359810165453,-0.9604663823407705
A107,T3,ICR,71.45,-0.9414066,-1.6527365,-1.064188855566279,-1.4679038279504313,-0.5461811406356748
A107,T4,ICR,145.95,-0.7620688,-2.3636792,-0.8707853792304501,-2.6517353788275657,-1.376524114820833
A108,T1,ICR,1.0,-0.81889147,-0.86811566,-0.9320647186261805,-0.1613865715418344,0.23493321158539215
A108,T2,ICR,27.61,-0.4216877,-1.1341231,-0.5037077858897632,-0.6043308485420152,-0.21510983318399804
A108,T3,ICR,68.96,0.16783781,-1.1416365,0.132054908994709,-0.6168418427112501,-0.4719671714301288
A108,T4,ICR,152.12,-1.4309634,-0.950665,-1.5921421759696974,-0.2988442220614669,0.4057118200254653
A109,T1,ICR,1.0,-0.4498533,-1.1148522,-0.5340824473001542,-0.5722417653658349,-0.18276392738387554
A109,T2,ICR,24.65,-1.0999992,-1.6196707,-1.2352200612637818,-1.4128440639286706,-0.444129753507396
A109,T3,ICR,71.17,0.0005814457,-1.3348649,-0.0483195703114485,-0.9385975572653306,-0.6064585062527661
A109,T4,ICR,149.87,-1.645536,-2.4018967,-1.823543959455484,-2.715373534610932,-1.0441134308325115
A010,T1,IRE,1.0,2.4384494,-0.15862462,2.58075325878167,1.0200277368358042,-0.39669351947530007
A010,T2,IRE,21.9,0.3100767,-0.7051571,0.285449763822579,0.1099650926830103,-0.029180057848618893
A010,T3,IRE,80.88,-0.5900594,-0.8217905,-0.6852850779975803,-0.0842478851084111,0.24509297845045586
A010,T4,IRE,145.31,0.7578454,-0.5358007,0.7683374939852938,0.3919701680047884,-0.05006225383321994
A011,T1,IRE,1.0,0.64898896,0.3106988,0.6509433143001265,1.8015251376271209,0.8762997496740771
A011,T2,IRE,24.57,0.4779798,-0.4380256,0.46652170307667,0.5547811065940262,0.17432711009682453
A011,T3,IRE,72.55,-0.18876392,-0.5179411,-0.2525155175933871,0.4217092144371454,0.38420686403536486
A011,T4,IRE,148.85,-0.36833763,-0.9058908,-0.4461734066302885,-0.2242881282647615,0.060431933853494824
A012,T1,IRE,1.0,1.185163,-0.20113803,1.2291701201214635,0.949236214405972,0.10960329026247845
A012,T2,IRE,25.6,-0.4810561,-0.54553527,-0.5677325199084476,0.3757605760078215,0.4839370662836567
A012,T3,IRE,166.33,0.9331896,-0.4173812,0.9574341475369982,0.589157283561492,-0.004166423059433821
A012,T4,IRE,166.87,-1.2891253,-0.7485343,-1.439179545576836,0.0377352238782421,0.6281399549452225
A013,T1,IRE,1.0,-0.26959375,-0.6229669,-0.3396849270186955,0.2468247185472351,0.31070296380976403
A013,T2,IRE,24.77,-0.26315907,-0.7733808,-0.3327455674352244,-0.0036381113130028,0.15176728098295497
A013,T3,IRE,79.66,0.5015512,-0.58319086,0.4919418359326678,0.3130580888609762,0.013312690953850709
A013,T4,IRE,147.13,-0.85894424,-1.1488215,-0.9752588748770066,-0.6288059991658451,0.023767372568517353
A014,T1,IRE,1.0,0.8939411,-0.04035391,0.9151073411360788,1.2169670936118704,0.4043751410586684
A014,T2,IRE,25.66,1.3020949,-0.09822102,1.35527312771135,1.1206092428651395,0.16506318780957296
A014,T3,IRE,70.56,0.1523909,-0.58386904,0.1153964795244764,0.3119288123648904,0.1659535445237998
A014,T4,IRE,148.87,-0.9391108,-0.7946022,-1.061712993249624,-0.0389750841432802,0.42660771772531475
A015,T1,IRE,1.0,1.7311847,0.11815895,1.8180169495952228,1.480915967252137,0.20118865027680277
A015,T2,IRE,23.69,1.9454731,-0.43468377,2.0491122429379685,0.5603457797971799,-0.4667002969048045
A015,T3,IRE,70.59,1.5540669,-0.5036463,1.6270075904921553,0.4455123075042498,-0.36637593347228786
A015,T4,IRE,146.54,0.14790718,-0.61099946,0.1105610960475046,0.2667523907143859,0.13976493117148303
A016,T1,IRE,1.0,1.9085045,-0.10638935,2.009244151797848,1.107007687111102,-0.10973828205224367
A016,T2,IRE,32.85,1.2414935,-0.63756806,1.2899186880404157,0.2225114878362296,-0.3680925411174776
A016,T3,IRE,80.64,0.17359161,-0.89964366,0.1382599863523051,-0.2138856563992417,-0.17108961318062865
A016,T4,IRE,150.8,-1.2219204,-1.2670777,-1.3667036855696215,-0.8257211945069558,0.06044549518876896
A017,T1,IRE,1.0,0.07371173,-0.062205687,0.0305464089134972,1.1805804438082628,0.7419253880785156
A017,T2,IRE,20.61,1.094934,0.25004867,1.1318643526463106,1.7005331203255858,0.6175021803048064
A017,T3,IRE,61.28,0.34243777,0.042535014,0.3203489509205979,1.354990204967338,0.7326128700035964
A017,T4,IRE,140.49,0.8778206,-0.12546116,0.8977224912033166,1.0752501201365283,0.32312492045070584
A018,T1,IRE,1.0,0.89794534,-0.121926956,0.9194256384280218,1.08113512634369,0.31795454396281536
A018,T2,IRE,34.03,0.11510111,-0.21204796,0.0751820070717474,0.9310694629197256,0.5682315237119353
A018,T3,IRE,83.64,-0.5672663,-0.74618036,-0.6607042881335908,0.041654904663869,0.3135559758046908
A018,T4,IRE,150.87,0.25552902,-0.8287735,0.2266238445905244,-0.0958756797531484,-0.13352116852432483
A019,T1,IRE,1.0,-0.6919953,-1.9538922,-0.7952159315232812,-1.96937549280681,-0.8851101742267488
A019,T2,IRE,28.69,-0.8384044,-2.1343305,-0.9531080708670224,-2.269833676745732,-1.0080810570125927
A019,T3,IRE,83.68,-0.5890452,-2.0799785,-0.6841913330888116,-2.179329037689344,-1.061184811554758
A019,T4,IRE,154.76,-1.1340683,-2.2030878,-1.2719612411803023,-2.3843254087701613,-0.9495919308056046
A020,T1,IRE,1.0,0.06332161,-0.48690766,0.0193413794799566,0.4733847790139425,0.30570418160277646
A020,T2,IRE,26.85,0.047483053,-0.32156003,0.0022605856710486,0.748714621006495,0.4842691047206491
A020,T3,IRE,78.25,-0.51456475,-0.7915862,-0.6038692930668146,-0.033952969200057,0.2432851911045849
A020,T4,IRE,145.78,-2.305471,-1.2613987,-2.5352384441412847,-0.8162647652090232,0.5422148298697207
A021,T1,IRE,1.0,1.3263483,-0.3532124,1.3814287506361511,0.6960084405139787,-0.11023570825627299
A021,T2,IRE,30.21,0.07185613,-0.30295387,0.0285452720048881,0.7796968074030471,0.4928756301315113
A021,T3,IRE,74.19,0.14021443,-0.39490348,0.1022649945419522,0.6265862270301878,0.36742242789497237
A021,T4,IRE,140.39,0.6826978,-0.3627251,0.6872959785976045,0.6801682970058888,0.16257070721895517
A022,T1,IRE,1.0,0.10991881,-1.1157705,0.0695932531369095,-0.5737708794747082,-0.36743671528244326
A022,T2,IRE,24.15,0.7072509,-1.4203433,0.7137748073488285,-1.0809325539373495,-0.9458800631513793
A022,T3,IRE,74.46,0.32368746,-1.0561495,0.3001280318707688,-0.4744925256849505,-0.3994412381265983
A022,T4,IRE,141.71,0.8941155,-1.8497843,0.9152954195349048,-1.796019444962783,-1.473650358488604
A023,T1,IRE,1.0,0.36951885,-0.15118986,0.3495540321412257,1.032407783021241,0.5196586218379475
A023,T2,IRE,25.63,0.015596133,-0.23088044,-0.0321272632801622,0.8997104180835347,0.5923866422721373
A023,T3,IRE,72.2,0.22199889,-0.4541971,0.1904639067302837,0.527853012494446,0.26996529481074594
A023,T4,IRE,145.07,-0.12707277,-0.516986,-0.1859858575375869,0.423299606341082,0.3581045247049962
A024,T1,IRE,1.0,0.42522484,-0.4831878,0.4096291090002533,0.4795789316971979,0.1506237306755762
A024,T2,IRE,29.57,0.46180817,-0.40433216,0.4490817129573713,0.6108859900531091,0.216398714120751
A024,T3,IRE,91.47,0.054807294,-0.5050232,0.0101592755787056,0.4432195521775509,0.2906419816289642
A024,T4,IRE,145.65,-1.3448688,-0.9991243,-1.4992950743896476,-0.3795365876676125,0.3925422596352165
A025,T1,IRE,1.0,1.0340793,-0.12514494,1.0662367463559803,1.0757766762331284,0.25482719796783637
A025,T2,IRE,23.33,1.6322045,-0.32980514,1.7112736151257713,0.7349852144615616,-0.22026843360596288
A025,T3,IRE,72.94,-0.47655585,-0.9202323,-0.5628793099639724,-0.2481689841859271,0.0930747887655193
A025,T4,IRE,137.74,-0.8461859,-1.2248158,-0.961499883140326,-0.755348475833546,-0.060707863660126704
A026,T1,IRE,1.0,0.6719598,-0.34453192,0.675715784523103,0.7104628066686041,0.18616874659914862
A026,T2,IRE,26.48,-0.07465413,-0.4365123,-0.1294559614376217,0.5573009894002529,0.4186042661093319
A026,T3,IRE,75.46,1.1318396,-0.68159574,1.1716645026217176,0.1491984673974204,-0.3656294821932021
A026,T4,IRE,147.65,-0.4234665,-0.3978525,-0.505626099283293,0.6216756443346095,0.6119199243127312
A027,T1,IRE,1.0,0.76357627,-0.27824682,0.7745178429157964,0.8208379363844671,0.21472764345743706
A027,T2,IRE,28.26,0.4312134,-0.48595855,0.4160873588630581,0.4749651966246065,0.14511799518328178
A027,T3,IRE,74.58,-0.69983053,-0.88308233,-0.8036656879042046,-0.1863084339613604,0.229689623260876
A027,T4,IRE,145.92,0.053597745,-1.4759974,0.0088548602161968,-1.1736053945413407,-0.7165693246976462
A028,T1,IRE,1.0,1.4671905,-0.0635326,1.5333173714109465,1.1783709247082437,0.1285582506761046
A028,T2,IRE,22.82,-0.12530611,-0.46371174,-0.1840806362986543,0.5120096385808556,0.41262026088747894
A028,T3,IRE,72.26,0.2184041,-0.60520583,0.1865871730874193,0.2763996970136255,0.11481701411164744
A028,T4,IRE,138.91,-1.2986233,-0.9590091,-1.449422484980786,-0.3127384625448052,0.4138663558840255
A029,T1,IRE,1.0,2.4757762,0.061480336,2.62100764397259,1.3865371495032714,-0.18464698670930302
A029,T2,IRE,28.43,0.54682654,-0.228324,0.5407681745421892,0.9039672932577568,0.36173336645004994
A029,T3,IRE,93.26,1.07133,-0.26198998,1.1064090629336514,0.8479081350229247,0.09644037002017114
A029,T4,IRE,143.14,0.55508226,-0.61694217,0.5496714004524839,0.2568568427388416,-0.04522654177995428
A030,T1,IRE,1.0,0.35405353,-0.47384235,0.3328757487528602,0.4951405776176704,0.19158018565706947
A030,T2,IRE,32.95,1.2919836,-0.23027073,1.34436878646107,0.9007256812473386,0.03245378694878265
A030,T3,IRE,71.93,0.38871464,-0.7419841,0.3702553707157624,0.0486423383679968,-0.10193792419982449
A030,T4,IRE,150.46,0.83179647,-0.41574138,0.8480886341060839,0.5918878420913979,0.04206547101997066
A031,T1,IRE,1.0,2.286436,0.09638919,2.416817267542629,1.444665888669119,-0.0652615264980192
A031,T2,IRE,32.41,0.06316654,-0.22695057,0.0191741471559546,0.906254270488019,0.5755732877860744
A031,T3,IRE,71.56,-0.24461146,-0.8244365,-0.3127432463867829,-0.0886538917860532,0.09063246617458119
A031,T4,IRE,143.85,-1.095342,-1.2319186,-1.230197591544675,-0.7671757563437336,0.041345099894072146
A032,T1,IRE,1.0,0.754212,-0.25767633,0.7644191221143407,0.8550910415629893,0.24018969882230118
A032,T2,IRE,57.18,-0.7069247,-0.7654939,-0.8113162620704838,0.0094948191729743,0.3548464549679553
A032,T3,IRE,80.16,0.38795704,-0.39658925,0.3694383512493028,0.6237791545143266,0.2568688721363972
A032,T4,IRE,144.51,1.5438918,-0.3456247,1.6160344453322129,0.7086431558835723,-0.19790174349261908
A033,T1,IRE,1.0,-0.12778349,-0.3240273,-0.1867523201500501,0.744606227924278,0.5586822138029272
A033,T2,IRE,29.16,-0.08431574,-0.38363454,-0.1398753429679015,0.6453507867013699,0.47772757163395574
A033,T3,IRE,72.6,0.8991813,-0.37224713,0.920758536236582,0.6643126175785614,0.05761257242286438
A033,T4,IRE,168.33,0.04133816,-0.69596666,-0.0043662585743458,0.1252686225433538,0.09838337287285735
A034,T1,IRE,1.0,2.1105924,0.19052224,2.2271820454566718,1.6014122404781956,0.10966334316084925
A034,T2,IRE,26.08,1.4497505,0.24530324,1.5145095315283514,1.692631232091163,0.4567482405319724
A034,T3,IRE,74.28,0.41954288,-0.2242196,0.4035015061390544,0.910801765596273,0.4218938074846279
A034,T4,IRE,145.38,0.035610847,-0.7880729,-0.0105427715251201,-0.0281027714447432,0.005304633785168357
A035,T1,IRE,1.0,-0.45223022,-0.42769665,-0.5366457919546117,0.5719804348907123,0.5935781436724762
A035,T2,IRE,44.76,0.5595692,-0.5282797,0.5545102564778743,0.40449381737083,0.04482276928553805
A035,T3,IRE,79.98,-0.37577602,-0.819093,-0.454195198379388,-0.0797561228208299,0.15378334791985576
A035,T4,IRE,152.47,-1.0302126,-0.83570474,-1.159960015463856,-0.1074172858470031,0.4239589467206766
A036,T1,IRE,1.0,1.0361929,-1.3081963,1.0685161185105594,-0.8941901386397202,-0.9739515550646143
A036,T2,IRE,21.63,-0.27806544,-2.2695425,-0.3488210617122151,-2.494982949193707,-1.394503647948123
A036,T3,IRE,71.47,-0.60023236,-1.9238989,-0.6962559153147847,-1.9194319251255845,-0.8942816822220039
A036,T4,IRE,143.85,-1.1132983,-2.1869812,-1.2495622254485652,-2.357505383390679,-0.9419972129059159
A037,T1,IRE,1.0,0.93678945,0.017677812,0.9613163380416634,1.3135990492608005,0.4457861774662203
A037,T2,IRE,23.7,1.5641938,-0.39754912,1.6379287552689357,0.6221808198092366,-0.2607086699950397
A037,T3,IRE,72.08,0.19912125,-0.63320935,0.1657919462938357,0.2297694263720971,0.09422174153803026
A037,T4,IRE,143.66,-0.20357801,-0.7986159,-0.2684914942405403,-0.0456585266988555,0.09940969785346122
A038,T1,IRE,1.0,1.4483027,-0.42474094,1.512948178857364,0.5769021574897952,-0.23803295765028798
A038,T2,IRE,71.85,-0.49120235,-0.50018156,-0.5786745523286758,0.4512816452125996,0.5354642500957554
A038,T3,IRE,72.86,1.2652723,-0.42578152,1.3155624875243748,0.5751694279249348,-0.15872939175366013
A038,T4,IRE,152.89,-0.041008864,-0.3754877,-0.093171857324358,0.6589165582212799,0.46716333662826287
A039,T1,IRE,1.0,2.6988935,0.055318974,2.861624298412781,1.3762775115156032,-0.2890306352441395
A039,T2,IRE,28.65,0.9120198,0.037231747,0.9346039750171268,1.3461594302827882,0.4769589400672998
A039,T3,IRE,98.84,0.82550347,-0.017234206,0.8413020666530351,1.2554650415367037,0.4584268644763226
A039,T4,IRE,246.24,0.63423765,-0.58535516,0.6350350415628259,0.3094541885388217,-0.04720698839501847
A040,T1,IRE,1.0,-0.74248385,-0.44161323,-0.8496643583755974,0.5488071376836297,0.7066085781144761
A040,T2,IRE,26.26,0.09302302,-0.62640715,0.0513723062900086,0.2410961605454368,0.14787789426260237
A040,T3,IRE,71.28,-1.6655847,-0.7961782,-1.845165102772811,-0.0415993723231606,0.7440258737813258
A040,T4,IRE,143.53,-1.5992237,-1.0403498,-1.7735993308434022,-0.4481835371344054,0.46146359986410473
A041,T1,IRE,1.0,0.81122,-0.039407022,0.8258983271617594,1.218543811242626,0.44168745501856255
A041,T2,IRE,31.78,-1.162225,-0.5827985,-1.3023263045531388,0.3137114300476881,0.7444194939188323
A041,T3,IRE,75.74,0.15353484,-0.37403953,0.1166301400953076,0.6613279893211895,0.38322636598710436
A041,T4,IRE,141.84,0.5963426,-0.7694326,0.5941678378505016,0.0029362634279897,-0.22161217013174464
A042,T1,IRE,1.0,-0.7229102,-0.8200135,-0.8285555237931457,-0.0812889002761472,0.30528287120113096
A042,T2,IRE,28.93,-1.140325,-1.185945,-1.278708661581302,-0.6906224726720608,0.10881530050947635
A042,T3,IRE,72.17,-0.48732755,-1.0771646,-0.5744958471694397,-0.5094859765282292,-0.06506940694213109
A042,T4,IRE,146.02,-1.4546955,-1.0824571,-1.617735612717274,-0.5182988224622509,0.35428770440931595
A043,T1,IRE,1.0,1.0126323,0.081551924,1.0431076327113695,1.419959504287429,0.47877026910182874
A043,T2,IRE,25.62,0.3983507,0.13267937,0.3806471983292417,1.5050947531486478,0.8016148432727864
A043,T3,IRE,64.94,0.5010917,-0.10741362,0.4914462968027336,1.105302116264651,0.5073082060516803
A043,T4,IRE,149.33,-0.5570522,-0.41021433,-0.6496890841573973,0.6010912507110735,0.6577583400353824
A044,T1,IRE,1.0,-0.4703743,-1.1607153,-0.5562129336665954,-0.6486110491365705,-0.15922951128458315
A044,T2,IRE,47.66,-0.654232,-1.1709889,-0.7544908111197031,-0.6657182109670408,-0.08914526153434388
A044,T3,IRE,91.63,-1.5527358,-1.4171604,-1.7234653297150713,-1.075632524211625,0.049967521310203544
A044,T4,IRE,155.27,-1.2528853,-1.8036519,-1.4000971993987827,-1.7192017342841526,-0.482848193353268
A045,T1,IRE,1.0,-0.6049191,-0.31195673,-0.7013102418911239,0.7647056277817785,0.7807589577314549
A045,T2,IRE,24.66,-0.8930858,-0.7420584,-1.0120781979172595,0.0485186171676383,0.46092789287535113
A045,T3,IRE,72.23,-0.5937915,-0.73518586,-0.6893098910265846,0.0599624785177375,0.3366161843544567
A045,T4,IRE,151.52,-1.290313,-0.924835,-1.4404603982963633,-0.2558332044940083,0.44568481262440973
A046,T1,IRE,1.0,-0.5982873,-0.83840036,-0.6941583019522823,-0.1119059176385321,0.2314676861559185
A046,T2,IRE,24.32,-1.413458,-0.99357915,-1.5732638066875428,-0.3703030396976476,0.4284204922205921
A046,T3,IRE,73.05,-2.0996013,-1.8138266,-2.3132221394235164,-1.7361442120403905,-0.1215462525598413
A046,T4,IRE,147.94,-1.4497496,-0.9739882,-1.6124017999147895,-0.3376810228717397,0.4646918977866865
A047,T1,IRE,1.0,-0.30463582,-0.68811697,-0.3774753881261891,0.138339592519703,0.25847565261529704
A047,T2,IRE,23.46,-0.47663674,-0.84360045,-0.5629665442626022,-0.1205648863703309,0.17264401696140402
A047,T3,IRE,76.85,-1.5128936,-1.222404,-1.6804982587190662,-0.7513324490364421,0.2346008959478859
A047,T4,IRE,144.22,-1.0254031,-2.0048268,-1.154773300675132,-2.054189622709693,-0.7915470284049855
A048,T1,IRE,1.0,1.2373691,-0.4543198,1.2854708064571716,0.5276486976723196,-0.17609377681690486
A048,T2,IRE,23.91,-0.08034208,-0.52194995,-0.1355900241016244,0.4150338478953218,0.33242935202749
A048,T3,IRE,81.15,-0.14090295,-0.40813005,-0.2009007549565932,0.604561905132115,0.4771565300564864
A048,T4,IRE,146.3,0.27244678,-0.5595347,0.24486848457058,0.352449320503973,0.13848305272328013
A049,T1,IRE,1.0,1.8781378,-0.08692759,1.9764957555041087,1.1394145822428734,-0.07620306454618997
A049,T2,IRE,27.12,-0.9171489,-0.5175698,-1.0380285953873785,0.4223274874074435,0.7044853701964022
A049,T3,IRE,111.38,0.6688247,-0.32937428,0.6723347949120982,0.7357026642110435,0.20327724543970688
A049,T4,IRE,168.86,0.3420703,-0.6700074,0.3199526598127048,0.1684948783659717,-0.006750322822430002
A050,T1,IRE,1.0,-0.004933702,-0.21192536,-0.054267277586131,0.9312736112261046,0.6210758248111079
A050,T2,IRE,24.73,-0.6379478,-0.44171003,-0.7369294220018042,0.548645950440094,0.6605978222170895
A050,T3,IRE,93.39,-1.342118,-1.0012519,-1.4963285258833952,-0.3830793767104513,0.38912599261123915
A050,T4,IRE,148.69,-0.67183626,-1.0370426,-0.7734757941088988,-0.4426765283345951,0.057604707205532735
A051,T1,IRE,1.0,1.2244735,0.13307014,1.2715637892559106,1.5057454467349751,0.43920263070083554
A051,T2,IRE,17.16,-0.15659332,-0.17626743,-0.217821739283352,0.9906496798923534,0.7246901153107843
A051,T3,IRE,65.63,-0.39899728,-0.47078723,-0.4792377293399448,0.5002278335212977,0.525476915354592
A051,T4,IRE,146.99,-0.19292271,-0.71352655,-0.2570004864251152,0.0960286404576922,0.18304155490177698
A052,T1,IRE,1.0,0.9162573,-0.5683773,0.9391738271674992,0.3377249990195748,-0.15344400898199834
A052,T2,IRE,31.76,0.7441957,-0.62514925,0.7536172318267239,0.2431907621326651,-0.1367995110998404
A052,T3,IRE,80.98,0.32922077,-0.7597451,0.3060953259361795,0.0190674764626299,-0.09424288600015343
A052,T4,IRE,153.27,-0.8879928,-0.7587226,-1.0065857478873252,0.0207700999803505,0.4413959111562044
A053,T1,IRE,1.0,1.3877759,-0.27428153,1.4476741901528998,0.8274407686666997,-0.05529378768903637
A053,T2,IRE,32.71,0.41908395,-1.2881006,0.4030065817148962,-0.8607276335785362,-0.6820721004363156
A053,T3,IRE,78.28,-0.7869955,-1.3131671,-0.8976671098727369,-0.9024673034141808,-0.17840012577769637
A053,T4,IRE,148.9,-0.4435216,-1.3329641,-0.52725414456021,-0.9354324259377186,-0.34979414102270134
A054,T1,IRE,1.0,0.48956367,0.06427406,0.479014109738413,1.391189139903683,0.6905601573550898
A054,T2,IRE,16.9,0.6934224,-0.296604,0.6988617216942146,0.7902703408959267,0.22648559972118282
A054,T3,IRE,72.83,0.8463199,-0.28674665,0.8637511539447351,0.8066843809276181,0.16956648208052533
A054,T4,IRE,136.83,1.2287457,-0.16066244,1.2761710629684346,1.01663444563103,0.132470875833003
A055,T1,IRE,1.0,-0.13158245,-0.2792385,-0.1908492370881455,0.8191866330201119,0.6068354841115496
A055,T2,IRE,23.24,0.76897997,-0.85085034,0.780345361515199,-0.1326370948934492,-0.38193211678719113
A055,T3,IRE,74.48,-0.907813,-0.8652429,-1.0279604696786675,-0.156602973755265,0.33954662241046135
A055,T4,IRE,149.21,-1.0814104,-0.9311152,-1.215173319634792,-0.2662907264656365,0.34742065805326017
A056,T1,IRE,1.0,0.72850454,-0.50820136,0.7366953955393283,0.4379274152982556,-0.008531836779184454
A056,T2,IRE,33.61,0.22693743,-1.1354724,0.1957897822792396,-0.6065776455224168,-0.43927707909186403
A056,T3,IRE,71.46,-0.091664016,-0.7009103,-0.1477999529691123,0.1170366834459016,0.1516646136446768
A056,T4,IRE,147.84,-1.3377627,-0.9652513,-1.4916316345393204,-0.3231327085324008,0.4245770767457633
A057,T1,IRE,1.0,0.27071217,-0.3510294,0.2429978270511564,0.6996434792809071,0.355645725390872
A057,T2,IRE,24.78,-0.8539148,-0.8449234,-0.9698349699332496,-0.1227678064512783,0.3369644823506188
A057,T3,IRE,73.83,-0.71713674,-0.75518155,-0.8223292444784344,0.0266665058555829,0.3700342455488042
A057,T4,IRE,145.06,-1.8448895,-1.4175094,-2.0385329908795047,-1.0762136641702404,0.17791378085128806
A058,T1,IRE,1.0,1.2466015,-0.37762725,1.295427314538139,0.6553538705466203,-0.10055177394464476
A058,T2,IRE,22.96,-1.077494,-0.6904476,-1.210949751738221,0.1344587265548077,0.5954817164680215
A058,T3,IRE,66.28,-0.117913626,-0.8971959,-0.176108351011576,-0.2098097505393533,-0.04052548080469885
A058,T4,IRE,143.48,-0.69132006,-1.1293434,-0.7944877316492948,-0.5963718953609396,-0.029634365951163255
A059,T1,IRE,1.0,1.7848992,-0.6595944,1.8759443415317851,0.1858341631483931,-0.6296066465566345
A059,T2,IRE,30.4,0.89374894,-0.59617144,0.914900109799391,0.2914433790500664,-0.17240538882377182
A059,T3,IRE,79.78,1.4927459,-1.0812949,1.5608771117398268,-0.5163635764453365,-0.9389675698929996
A059,T4,IRE,151.93,0.68180627,-0.6331387,0.6863345248424136,0.2298870697476735,-0.11769122307388899
A060,T1,IRE,1.0,-0.38018447,-0.85095626,-0.458949408340995,-0.1328134683731529,0.12264961679650627
A060,T2,IRE,24.87,1.1239609,-0.3947506,1.163167866837142,0.626840796304896,-0.06446206934867194
A060,T3,IRE,94.68,-0.09334896,-0.3734443,-0.1496170491252556,0.6623191410047621,0.49227091238508563
