UID,TEST,Domain,TSVR_hours,theta_accuracy,theta_confidence,theta_accuracy_z,theta_confidence_z,latent_calibration
A066,T3,When,73.79,-0.51593107,-1.1266986,-0.6635860053447034,-0.6007996742237942,-0.26492559493031764
A066,T4,When,164.93,-0.79833627,-1.4521872,-0.9970272539932562,-1.1488114171949653,-0.5208097553370151
A067,T1,When,1.0,1.0609406,-0.20953402,1.1982566894899842,0.9433925342812726,0.3341071429297708
A067,T2,When,29.91,-0.20979582,-2.0746818,-0.3021262304703847,-2.196879923238317,-1.1864663910722166
A067,T3,When,73.19,-0.6755898,-1.3943987,-0.8520981371639552,-1.05151530111382,-0.4867194797467152
A067,T4,When,144.19,0.037365414,-1.1951592,-0.0102982100143974,-0.7160639652952852,-0.41444195747045115
A068,T1,When,1.0,1.015199,0.5519894,1.144248703025207,2.2255381354100594,1.0431234461042846
A068,T2,When,30.49,-0.24830456,-0.13739412,-0.3475942400873553,1.0648515111448738,0.6050848833312477
A068,T3,When,82.98,-0.25262892,-0.36083764,-0.3527000950716326,0.6886488642601174,0.3998194859308095
A068,T4,When,155.59,-0.53430504,-0.35325882,-0.68528050494822,0.7014090111834345,0.4507991380145995
A069,T1,When,1.0,-0.2596027,-0.56914175,-0.3609341711828385,0.3379358181222232,0.20892141117704188
A069,T2,When,24.96,-0.6040248,-1.2960443,-0.7675999658854742,-0.885920050856564,-0.4072469565773241
A069,T3,When,79.75,1.384305,-1.5133365,1.5800592529855932,-1.251765973743081,-0.918071998174173
A069,T4,When,140.22,-0.42733204,-1.1899556,-0.5589754273799542,-0.7073028784070661,-0.33706569267191455
A070,T1,When,1.0,0.02069249,-0.1907042,-0.0299842519044987,0.9750955262694204,0.5139364995832656
A070,T2,When,24.25,-0.20295013,-0.41843098,-0.2940433926846042,0.5916813310287499,0.33897828742381997
A070,T3,When,81.92,-0.21951933,-1.0528623,-0.3136069656538966,-0.476484538586041,-0.2431690412980642
A070,T4,When,149.2,1.0991817,-1.3135697,1.2434086914137952,-0.9154268446437104,-0.6894203663727465
A071,T1,When,1.0,-0.4742308,-0.055496324,-0.6143496949021839,1.2027394553968611,0.7158545055169121
A071,T2,When,30.92,0.43136954,-0.8283154,0.454910035960258,-0.0984241762637562,-0.13787245818060137
A071,T3,When,79.96,-0.53656256,-1.1486038,-0.6879460022111921,-0.6376805567866,-0.28189252775081547
A071,T4,When,153.27,-0.2828639,-0.63722336,-0.3883991172003471,0.2233096168961786,0.14980587431995376
A072,T1,When,1.0,-0.16149792,-0.18340689,-0.2450999714528349,0.9873817064063004,0.5491181961327232
A072,T2,When,33.76,1.4631172,-0.5217862,1.6731143326255555,0.4176664062130456,-0.01650104641695782
A072,T3,When,83.54,-0.629684,-0.8697994,-0.7978962766025677,-0.1682690775764782,-0.010382874863224548
A072,T4,When,154.89,-0.4359131,-0.78975534,-0.5691072498858009,-0.0335021922382851,0.03312646528885871
A073,T1,When,1.0,-0.5174654,-0.4960986,-0.6653976182719402,0.4609155597893806,0.3165180858198812
A073,T2,When,66.66,-0.21012893,-0.86024266,-0.3025195398511515,-0.152178788255985,-0.06710429310085328
A073,T3,When,66.9,0.53100085,-0.8511773,0.5725466390075499,-0.1369158151925316,-0.17450478461776678
A073,T4,When,140.12,1.1107814,-0.8683183,1.2571046801985224,-0.1657754105401684,-0.2808579974619578
A074,T1,When,1.0,1.2813684,-0.34152573,1.4585200304938095,0.7211635313151307,0.17802633926864309
A074,T2,When,29.33,-0.52071154,-0.42513478,-0.6692303981743216,0.5803944192213006,0.38243019874306045
A074,T3,When,73.02,-0.81617445,-0.23766808,-1.0180891360436493,0.8960243768175226,0.6013601435181701
A074,T4,When,147.21,0.10373091,0.065352984,0.0680608069350799,1.406208455275628,0.7369666680785244
A075,T1,When,1.0,-0.54059076,-0.61248755,-0.6927021753900361,0.2649562808712111,0.2128579879217043
A075,T2,When,28.68,-0.5502456,-0.48478758,-0.7041018305844235,0.479959458054886,0.3320629758400175
A075,T3,When,71.37,1.1863189,-1.4838032,1.3462932585950609,-1.2020419735517058,-0.8599289934734892
A075,T4,When,244.53,-0.57930595,-1.5544668,-0.7384139444908386,-1.321015364941197,-0.6492875788554513
A076,T1,When,1.0,-0.5056021,-0.53186536,-0.6513903918997191,0.4006965398666197,0.2817000887690847
A076,T2,When,27.3,-0.43344772,-0.9322328,-0.5661963283248906,-0.273385620378949,-0.09857555785527802
A076,T3,When,74.88,-0.19740665,-1.0961763,-0.2874980992797438,-0.5494105354874789,-0.28654392278029744
A076,T4,When,149.28,1.5284538,-1.5946274,1.7502585122881509,-1.3886321122090526,-1.0155095901608502
A077,T1,When,1.0,1.5040148,-0.6221063,1.721402915168402,0.2487615878690477,-0.11535062711737598
A077,T2,When,53.88,-0.10567103,-0.28609315,-0.1791840892036221,0.814493081975857,0.4457560214030289
A077,T3,When,78.36,-0.35756844,0.0030661898,-0.4766042037119119,1.3013387466172337,0.7516084314541013
A077,T4,When,149.75,-0.5239091,-0.49924725,-0.6730058187367924,0.4556143075350584,0.31462250497505856
A078,T1,When,1.0,-0.10844841,-1.2669076,-0.1824633951624766,-0.8368637897419562,-0.4577957813753748
A078,T2,When,26.17,-0.0067033195,-0.927811,-0.0623310108431368,-0.2659408179340404,-0.1611525763525284
A078,T3,When,72.3,-0.51325446,-1.2464578,-0.6604256804620694,-0.8024333041845148,-0.3757219094068355
A078,T4,When,140.08,-0.15717757,-1.5400054,-0.2399988511526465,-1.29666730169166,-0.7018904481255824
A079,T1,When,1.0,-0.7119632,-0.4691084,-0.895044909792764,0.5063578473077162,0.3717723644473217
A079,T2,When,26.11,-0.30479327,-0.7961562,-0.4142915459335153,-0.0442790564513925,0.006747621654424968
A079,T3,When,74.0,-0.40777707,-1.03497,-0.5358864983726802,-0.4463600103882391,-0.19727463270054324
A079,T4,When,194.42,0.7509921,-1.0043411,0.8322945370340593,-0.3947913936247343,-0.3500310487238167
A080,T1,When,1.0,0.57000864,-0.12884285,0.6186038865533476,1.079248932060129,0.4851554298046116
A080,T2,When,29.03,0.44364765,-0.022534352,0.4694070364738615,1.2582361693447135,0.6028727025556467
A080,T3,When,72.87,0.5041131,-1.004014,0.5407997556875893,-0.3942406688339863,-0.31116997764765325
A080,T4,When,145.77,-0.5906437,-0.9994529,-0.7518006438747917,-0.386561332719401,-0.13597803238203737
A081,T1,When,1.0,0.8564262,0.074385546,0.9567826057882338,1.4214162076980328,0.6277295511794496
A081,T2,When,31.39,-0.025125109,-0.18059202,-0.0840819718495942,0.9921209870291464,0.530412745004935
A081,T3,When,80.13,-0.42852363,-0.24266918,-0.5603823606002954,0.8876042308346122,0.5362042937376919
A081,T4,When,154.53,-0.46736154,-1.2665,-0.6062390275642895,-0.8361775304184806,-0.40136210383649695
A082,T1,When,1.0,1.7644588,-0.45682576,2.028914152790881,0.5270376221283624,-0.00369507776757666
A082,T2,When,27.97,-0.0019905437,-0.48238644,-0.0567665458568239,0.4840021585258633,0.2486450451253364
A082,T3,When,75.71,-0.12800583,-0.9142716,-0.2055552169318498,-0.2431450880904025,-0.1297277163480865
A082,T4,When,170.25,-0.39582023,-1.1665477,-0.5217688275242293,-0.6678919617780509,-0.32041314677499244
A083,T1,When,1.0,-0.31841132,0.012034494,-0.4303706393643672,1.3164383108297364,0.7537583520726097
A083,T2,When,25.15,-0.45229053,-1.0398843,-0.5884443963294722,-0.4546340147880345,-0.19485150886863006
A083,T3,When,74.3,-0.47990027,-0.6107135,-0.6210437471220988,0.267943175750534,0.20501393353945158
A083,T4,When,144.91,0.34402838,-0.5430397,0.3517846492860288,0.3818827640847566,0.13869877515675616
A084,T1,When,1.0,1.4150648,-1.7699771,1.616377940177542,-1.6838611762268765,-1.159413824962011
A084,T2,When,27.25,-0.27028632,-1.7262349,-0.3735485267006783,-1.6102142366308552,-0.8558660215597166
A084,T3,When,91.97,-0.4267936,-0.89445883,-0.5583396809208864,-0.2097871436930046,-0.06479978195967914
A084,T4,When,162.51,-0.23278973,-1.4943849,-0.3292755820464621,-1.2198579457872865,-0.6480337497420735
A085,T1,When,1.0,-0.47458923,0.06696249,-0.6147729000937069,1.408918314202738,0.8287768962424366
A085,T2,When,24.51,-0.47382683,-0.38596627,-0.6138727197571917,0.6463408254385499,0.4112077334280588
A085,T3,When,71.4,-0.3005388,-0.109423846,-0.4092682114158159,1.111943908869775,0.6390225718579763
A085,T4,When,170.65,-0.061538562,-0.44603387,-0.1270760358254891,0.5452074826053597,0.29145075631038453
A086,T1,When,1.0,-0.23130356,0.19050074,-0.3275208325570617,1.6169145749200358,0.9046398288468249
A086,T2,When,23.47,-0.5171918,-0.13576607,-0.6650745734922044,1.0675925918406164,0.6485824267876537
A086,T3,When,145.29,-0.2446419,-0.97178423,-0.3432696670137181,-0.3399767332206962,-0.16451810384582732
A086,T4,When,169.55,1.2211847,-0.7664863,1.3874599789214948,0.0056749315309219,-0.20424636580572833
A087,T1,When,1.0,1.4052566,0.030974811,1.6047972098829344,1.348327342063385,0.5019984051298093
A087,T2,When,31.07,-0.49443603,-0.5095214,-0.6382063983921734,0.4383161445608489,0.3005497999480181
A087,T3,When,72.8,0.13714062,-0.5164867,0.107508293806377,0.4265889559793838,0.19548526628787122
A087,T4,When,144.2,-0.18968214,-0.81772345,-0.2783776218253689,-0.080590946525561,-0.031109232549817505
A088,T1,When,1.0,-0.08135233,-0.02518704,-0.1504705326065425,1.2537699478720146,0.6824266203067858
A088,T2,When,24.25,-0.31528148,-0.6045346,-0.426675177107758,0.2783463350582473,0.1849973128686685
A088,T3,When,74.91,-0.43399978,-0.16763243,-0.5668481561797918,1.013940514668799,0.6062185984806908
A088,T4,When,149.93,1.2568436,-0.25859597,1.4295631276646266,0.8607889508283821,0.258290556077713
A089,T1,When,1.0,1.7083962,0.24967499,1.9627199632133363,1.7165438211717077,0.6562205928146653
A089,T2,When,32.14,-0.21348219,-0.37181965,-0.3064787983968272,0.6701589065736521,0.3835834569665786
A089,T3,When,79.34,-0.14985779,-0.620811,-0.2313562461898742,0.2509424311018692,0.14415863788571587
A089,T4,When,146.96,-0.28080377,-0.40111136,-0.385966682105036,0.6208416615097511,0.36710105434584334
A090,T1,When,1.0,0.7624718,-1.5439972,0.8458488395118847,-1.30338813085616,-0.8492079685403628
A090,T2,When,23.54,-0.6505352,-1.1113656,-0.8225156892898011,-0.5749841339714566,-0.22977007427438956
A090,T3,When,95.42,-0.8909199,-2.2179248,-1.1063425257786752,-2.4380522595303398,-1.2121053622044191
A090,T4,When,144.07,-0.34045273,-2.120576,-0.4563953558794126,-2.2741500965539645,-1.2083585496785625
A091,T1,When,1.0,0.86372465,-0.18884012,0.9654000260099542,0.9782340009497554,0.3839828644052299
A091,T2,When,22.2,0.65469027,-1.0021944,0.7185891150292921,-0.3911770832967038,-0.33301129124701007
A091,T3,When,73.64,-0.48093566,-1.5836357,-0.622266251999623,-1.3701258398688962,-0.6915359108471892
A091,T4,When,142.61,1.381451,-1.1188887,1.576689480319782,-0.5876504674269031,-0.5540761996507367
A092,T1,When,1.0,-0.4826386,-0.048927873,-0.6242769459952491,1.2137984856705195,0.7232216380289275
A092,T2,When,22.83,-0.42812535,-0.48022532,-0.5599121037476888,0.4876407472136695,0.3171941209382644
A092,T3,When,71.31,-0.05944928,-0.949049,-0.1246091804033547,-0.3016983633510588,-0.1724886698577736
A092,T4,When,146.16,-0.43719628,-1.531755,-0.5706223251798849,-1.282776443197048,-0.6505506899678076
A093,T1,When,1.0,-0.3689992,0.21607958,-0.490100721790906,1.6599806137661912,0.9497214730096641
A093,T2,When,22.09,0.11884567,-1.7845649,0.0859070946359551,-1.7084220539476782,-0.9704047698093485
A093,T3,When,70.22,1.6647446,-2.2663598,1.9111796799270968,-2.519600273103806,-1.6559110746859609
A093,T4,When,140.95,-0.32164475,-2.1289084,-0.4341884123254093,-2.2881790150694914,-1.2189758437628222
A094,T1,When,1.0,0.823974,-0.858511,0.9184656693812816,-0.1492632636728399,-0.22702298045498936
A094,T2,When,22.98,0.46111983,-0.9233086,0.4900367752882044,-0.2583603125905248,-0.2300713253706918
A094,T3,When,76.21,0.37761584,-1.2907438,0.391442008999424,-0.8769958174314344,-0.5556823651228672
A094,T4,When,149.99,0.55721027,-1.2585236,0.6034926050561721,-0.8227479944327802,-0.554036563489499
A095,T1,When,1.0,0.63964266,0.33855438,0.7008221126243207,1.8661863875415112,0.9050646308670524
A095,T2,When,29.71,-0.49500343,-0.9394098,-0.6388763384799735,-0.2854692395266061,-0.09557609409205439
A095,T3,When,78.76,-0.2971133,-0.44877037,-0.4052236577133854,0.5406001503220151,0.32572261170824046
A095,T4,When,148.79,-0.4209291,-1.0462689,-0.5514153530306796,-0.4653835027091899,-0.20563427852032823
A096,T1,When,1.0,-0.6160523,0.03505868,-0.7818010663543057,1.3552031840091734,0.8214670317221626
A096,T2,When,24.49,-0.4185087,0.053854737,-0.5485575402204729,1.3868493306255385,0.807936777115544
A096,T3,When,71.19,-0.29439145,-0.26232097,-0.4020099170930495,0.8545173218294937,0.4971419942338592
A096,T4,When,143.66,-0.5943314,0.01525935,-0.7561547821578023,1.321867867985935,0.7998260678294989
A097,T1,When,1.0,-0.36350635,-0.76184154,-0.4836152082003658,0.0134951225400163,0.047544648240258336
A097,T2,When,24.37,-0.3395108,-1.9999062,-0.4552832010205803,-2.070983326897569,-1.0972881373867733
A097,T3,When,70.83,-0.605232,-1.6018606,-0.7690253301329049,-1.4008103529808,-0.6889195986287213
A097,T4,When,144.85,1.2515274,-2.168877,1.423286188125038,-2.355472499849351,-1.501524605162835
A098,T1,When,1.0,0.4971533,-0.113549925,0.5325821860311375,1.104996999686391,0.5106295805539164
A098,T2,When,25.77,-0.2349469,-0.2635758,-0.3318225941352876,0.8524046162679701,0.4867009182998861
A098,T3,When,78.84,1.3599656,-0.5267351,1.551321255500573,0.4093341472190592,-0.004951225168796813
A098,T4,When,146.29,-0.4772023,-0.1797722,-0.6178582020768364,0.9935012841797152,0.6017774821919506
A099,T1,When,1.0,-0.2180019,-0.2057989,-0.3118153068815482,0.9496812019071325,0.5373054465846517
A099,T2,When,28.75,-0.41050053,-0.42506936,-0.5391021399509669,0.5805045641794503,0.36527683200116995
A099,T3,When,78.57,-0.20056172,-0.6174337,-0.2912233510823791,0.2566286519389018,0.15519074521477094
A099,T4,When,143.51,-0.69252235,0.09978434,-0.8720907244633535,1.464179110513387,0.8930663429589796
A100,T1,When,1.0,1.4684601,-0.94457746,1.6794227973684297,-0.2941698157178534,-0.40700885070526904
A100,T2,When,31.14,-0.33779326,-1.3038135,-0.4532552685242812,-0.8990007327406351,-0.4559898143021664
A100,T3,When,75.34,-0.28128785,-1.2467386,-0.3865382446670773,-0.8029060755732097,-0.41221116748106845
A100,T4,When,146.8,-0.22473392,-2.0015745,-0.3197639323131162,-2.0737921748596757,-1.1167525540530372
A101,T1,When,1.0,0.65641433,-0.8632901,0.7206247458149329,-0.1573096374040043,-0.20525687764951267
A101,T2,When,29.12,0.81957674,-1.3611658,0.9132737399655616,-0.9955624368568636,-0.6896171803845021
A101,T3,When,75.21,-0.45515946,-2.0871842,-0.5918317971333005,-2.2179296989150155,-1.1596665449750356
A101,T4,When,150.22,-0.31006965,-2.190017,-0.420521469233597,-2.391065046704788,-1.277105598218886
A102,T1,When,1.0,-0.2566523,-0.58967227,-0.3574505771838162,0.3033694276271199,0.18953826375343857
A102,T2,When,29.13,-0.33513072,-0.26417938,-0.4501115563611315,0.8513883934945073,0.5017921509928385
A102,T3,When,75.27,-0.6858174,-0.5259363,-0.8641740611011841,0.4106790538618275,0.3153122237233345
A102,T4,When,150.41,1.4994364,-0.81930107,1.715997110272414,-0.0832471203084405,-0.296383705400884
A103,T1,When,1.0,-0.42076415,-1.5576677,-0.5512205933946509,-1.3264045883673832,-0.6770001096475454
A103,T2,When,27.26,0.31559962,-2.303992,0.3182182658344137,-2.5829600574828584,-1.4798749180521291
A103,T3,When,80.24,0.325334,-2.1220315,0.3297118354358924,-2.276600661925208,-1.31368808703427
A103,T4,When,149.72,-0.5340449,-1.9389676,-0.6849733526492418,-1.9683835172568531,-1.0107390246617127
A104,T1,When,1.0,1.8159056,-0.34517285,2.089658378573453,0.7150230256629357,0.0911764866376723
A104,T2,When,22.6,0.84386843,-0.3427015,0.941955405336396,0.7191839358176748,0.24527501408512928
A104,T3,When,72.62,-0.46309766,-0.51570475,-0.6012045824786905,0.4279054929715127,0.28995611774428737
A104,T4,When,145.78,-0.3772499,-1.0981561,-0.4998424818938525,-0.5527438431631834,-0.2602792432885223
A105,T1,When,1.0,-0.13496135,0.012118798,-0.2137677331100221,1.3165802500005075,0.7251833267821277
A105,T2,When,22.77,0.24417153,-0.14038579,0.2338817468249153,1.0598145596476647,0.5254085884041532
A105,T3,When,69.46,0.059506916,-0.7484463,0.0158446870492346,0.0360481361322502,-0.00617907569128702
A105,T4,When,146.2,-0.50990736,-0.31278455,-0.6564736951468148,0.7695538717044659,0.4842923596657699
A106,T1,When,1.0,1.1422098,-0.3489107,1.2942127962637584,0.7087297616485746,0.19295478149717582
A106,T2,When,22.64,-0.4354155,-0.76727813,-0.5685197239998486,0.0043417599899313,0.05376527818762581
A106,T3,When,66.08,1.3641832,-0.4255983,1.5563010569004772,0.579614009698196,0.0876046189275676
A106,T4,When,147.13,-0.28151542,-0.22757661,-0.3868069409409241,0.9130149690036738,0.5271536855064999
A107,T1,When,1.0,0.97875214,-2.087243,1.1012151947621902,-2.218028698051965,-1.383680850005398
A107,T2,When,26.22,-0.28175655,-2.2273915,-0.3870916477674507,-2.4539909522132324,-1.3159746633805882
A107,T3,When,71.45,0.77518064,-1.4606197,0.8608544112169194,-1.1630088699555363,-0.7743465401902154
A107,T4,When,145.95,-0.233869,-2.0688787,-0.3305498968835434,-2.187109482904505,-1.177357910390696
A108,T1,When,1.0,-0.13473348,-0.32233924,-0.213498682620408,0.7534670338844954,0.4168883614251933
A108,T2,When,27.61,0.24186571,-0.66837287,0.2311592208234152,0.170864470529154,0.03913977046516655
A108,T3,When,68.96,0.083498195,-0.6591243,0.0441716513772137,0.1864359067198252,0.0723990257821398
A108,T4,When,152.12,-0.28900594,-0.5945612,-0.395651141904033,0.2951381376508686,0.19008554958008622
A109,T1,When,1.0,-0.63438576,-1.2476219,-0.8034477350220508,-0.8043932513838722,-0.35787554046720094
A109,T2,When,24.65,0.88505614,-1.3785945,0.9905865263333694,-1.0249064208388576,-0.7159077722758128
A109,T3,When,71.17,-0.2843768,-0.8367427,-0.3901854273146098,-0.1126128739986105,-0.03384848147844076
A109,T4,When,149.87,-0.3660474,-2.1815023,-0.4866154747849698,-2.376729197191543,-1.2605148035155687
