UID,TEST,theta_accuracy,Domain,theta_confidence,TSVR_hours,theta_accuracy_z,theta_confidence_z,calibration,abs_calibration
A102,T1,-0.024540316,Where,-0.6318408,1.0,-0.08339149551232802,0.23237201136175112,0.31576350687407917,0.31576350687407917
A102,T2,1.2355605,Where,-0.42629144,29.13,1.4044337623444696,0.5784469984433531,-0.8259867639011165,0.8259867639011165
A102,T3,-0.42207742,Where,-0.7458047,75.27,-0.5527711965301905,0.040495689196267406,0.5932668857264579,0.5932668857264579
A102,T4,-0.7300058,Where,-0.6005884,150.41,-0.9163481544669639,0.28499038938184834,1.2013385438488122,1.2013385438488122
A103,T1,1.5713539,Where,-1.7276977,1.0,1.8009114850774186,-1.612677092711278,-3.4135885777886967,3.4135885777886967
A103,T2,-1.0943544,Where,-2.1003845,27.26,-1.3465415507902334,-2.240154500062406,-0.8936129492721727,0.8936129492721727
A103,T3,-1.4175515,Where,-2.2404468,80.24,-1.728146579959637,-2.4759716228358335,-0.7478250428761966,0.7478250428761966
A103,T4,-1.0943214,Where,-2.2445917,149.72,-1.3465025870558356,-2.4829502201613347,-1.1364476331054991,1.1364476331054991
A104,T1,1.6869882,Where,-0.096845455,1.0,1.9374431260620795,1.13312162746171,-0.8043214986003695,0.8043214986003695
A104,T2,0.20594147,Where,-0.2953946,22.6,0.18874278004133943,0.7988326139082835,0.610089833866944,0.610089833866944
A104,T3,0.2628214,Where,-0.37600604,72.62,0.25590200686238335,0.6631104542448852,0.4072084473825019,0.4072084473825019
A104,T4,-1.721655,Where,-1.406939,145.78,-2.0872074285502267,-1.072628887458722,1.0145785410915047,1.0145785410915047
A105,T1,0.7042392,Where,0.107473895,1.0,0.7770924892178684,1.4771256973929974,0.7000332081751289,0.7000332081751289
A105,T2,0.5544501,Where,-0.20604235,22.77,0.6002336192751656,0.9492713151743057,0.34903769589914013,0.34903769589914013
A105,T3,-0.32355082,Where,-0.58831054,69.46,-0.4364389458170432,0.30566211631347057,0.7421010621305137,0.7421010621305137
A105,T4,0.4385651,Where,-0.82229865,146.2,0.46340597198100264,-0.08829402222910859,-0.5516999942101113,0.5516999942101113
A106,T1,1.314505,Where,-0.06138464,1.0,1.497645051137791,1.1928255403954602,-0.3048195107423308,0.3048195107423308
A106,T2,0.06214906,Where,-0.7756045,22.64,0.018964317263087917,-0.009677006063082172,-0.028641323326170087,0.028641323326170087
A106,T3,0.39107776,Where,-0.5837823,66.08,0.4073367567378047,0.31328612740016243,-0.09405062933764224,0.09405062933764224
A106,T4,1.1643393,Where,-0.6719219,147.13,1.3203415223352617,0.16488911496783196,-1.1554524073674297,1.1554524073674297
A107,T1,-0.7827122,Where,-1.8828845,1.0,-0.9785796141843136,-1.8739587128789843,-0.8953790986946707,0.8953790986946707
A107,T2,-1.5480853,Where,-2.361064,26.22,-1.882270347024976,-2.679049832039788,-0.7967794850148122,0.7967794850148122
A107,T3,-1.1850315,Where,-1.4767938,71.45,-1.4536057459531755,-1.190240535617529,0.2633652103356465,0.2633652103356465
