UID,TEST,TSVR_hours,ITEM,Accuracy,Confidence
A070,T1,1.0,IRE-U-i1,1,1.0
A070,T1,1.0,IRE-U-i2,1,1.0
A070,T1,1.0,IRE-U-i3,0,0.2
A070,T1,1.0,IRE-U-i4,1,1.0
A070,T1,1.0,IRE-U-i5,0,1.0
A070,T1,1.0,IRE-U-i6,1,1.0
A070,T1,1.0,IRE-D-i1,0,0.2
A070,T1,1.0,IRE-D-i2,1,0.2
A070,T1,1.0,IRE-D-i3,1,0.2
A070,T1,1.0,IRE-D-i4,0,0.2
A070,T1,1.0,IRE-D-i5,0,1.0
A070,T1,1.0,IRE-D-i6,0,0.6
A070,T1,1.0,IRE-O-i1,0,0.2
A070,T1,1.0,IRE-O-i2,1,0.2
A070,T1,1.0,IRE-O-i3,1,0.2
A070,T1,1.0,IRE-O-i4,0,0.2
A070,T1,1.0,IRE-O-i5,1,0.2
A070,T1,1.0,IRE-O-i6,0,0.2
A070,T2,24.25,IFR-N-i1,1,1.0
A070,T2,24.25,IFR-N-i2,0,1.0
A070,T2,24.25,IFR-N-i3,0,0.2
A070,T2,24.25,IFR-N-i4,1,1.0
A070,T2,24.25,IFR-N-i5,1,0.2
A070,T2,24.25,IFR-N-i6,1,0.2
A070,T2,24.25,IFR-U-i1,1,1.0
A070,T2,24.25,IFR-U-i2,0,0.4
A070,T2,24.25,IFR-U-i3,0,1.0
A070,T2,24.25,IFR-U-i4,0,0.4
A070,T2,24.25,IFR-U-i5,0,0.2
A070,T2,24.25,IFR-U-i6,0,0.2
A070,T2,24.25,IFR-D-i1,1,0.2
A070,T2,24.25,IFR-D-i2,0,0.2
A070,T2,24.25,IFR-D-i3,0,0.2
A070,T2,24.25,IFR-D-i4,0,1.0
A070,T2,24.25,IFR-D-i5,0,0.2
A070,T2,24.25,IFR-D-i6,0,0.2
A070,T2,24.25,IFR-O-i1,0,0.2
A070,T2,24.25,IFR-O-i2,0,0.2
A070,T2,24.25,IFR-O-i3,1,0.2
A070,T2,24.25,IFR-O-i4,0,0.2
A070,T2,24.25,IFR-O-i5,0,0.2
A070,T2,24.25,IFR-O-i6,0,0.2
A070,T2,24.25,ICR-N-i1,1,1.0
A070,T2,24.25,ICR-N-i2,1,1.0
A070,T2,24.25,ICR-N-i3,1,1.0
A070,T2,24.25,ICR-N-i4,1,1.0
A070,T2,24.25,ICR-N-i5,1,1.0
A070,T2,24.25,ICR-N-i6,1,1.0
A070,T2,24.25,ICR-U-i1,1,1.0
A070,T2,24.25,ICR-U-i2,1,1.0
A070,T2,24.25,ICR-U-i3,1,0.2
A070,T2,24.25,ICR-U-i4,0,0.6
A070,T2,24.25,ICR-U-i5,1,0.2
A070,T2,24.25,ICR-U-i6,0,0.2
A070,T2,24.25,ICR-D-i1,0,0.2
A070,T2,24.25,ICR-D-i2,1,1.0
A070,T2,24.25,ICR-D-i3,0,0.2
A070,T2,24.25,ICR-D-i4,0,0.6
A070,T2,24.25,ICR-D-i5,0,0.2
A070,T2,24.25,ICR-D-i6,0,0.2
A070,T2,24.25,ICR-O-i1,0,0.2
A070,T2,24.25,ICR-O-i2,0,0.2
A070,T2,24.25,ICR-O-i3,0,0.2
A070,T2,24.25,ICR-O-i4,0,0.2
A070,T2,24.25,ICR-O-i5,1,0.2
A070,T2,24.25,ICR-O-i6,0,0.2
A070,T2,24.25,IRE-N-i1,1,1.0
A070,T2,24.25,IRE-N-i2,1,1.0
A070,T2,24.25,IRE-N-i3,1,1.0
A070,T2,24.25,IRE-N-i4,1,1.0
A070,T2,24.25,IRE-N-i5,1,1.0
A070,T2,24.25,IRE-N-i6,1,1.0
A070,T2,24.25,IRE-U-i1,1,1.0
A070,T2,24.25,IRE-U-i2,1,0.6
A070,T2,24.25,IRE-U-i3,1,0.8
A070,T2,24.25,IRE-U-i4,0,0.4
A070,T2,24.25,IRE-U-i5,1,0.6
A070,T2,24.25,IRE-U-i6,0,0.4
A070,T2,24.25,IRE-D-i1,0,0.2
A070,T2,24.25,IRE-D-i2,1,1.0
A070,T2,24.25,IRE-D-i3,0,0.2
A070,T2,24.25,IRE-D-i4,0,0.8
A070,T2,24.25,IRE-D-i5,0,0.2
A070,T2,24.25,IRE-D-i6,0,0.2
A070,T2,24.25,IRE-O-i1,0,0.2
A070,T2,24.25,IRE-O-i2,0,0.2
A070,T2,24.25,IRE-O-i3,0,0.2
A070,T2,24.25,IRE-O-i4,0,0.2
A070,T2,24.25,IRE-O-i5,1,0.2
A070,T2,24.25,IRE-O-i6,0,0.2
A070,T3,81.92,IFR-N-i1,0,0.2
A070,T3,81.92,IFR-N-i2,1,0.2
A070,T3,81.92,IFR-N-i3,0,0.2
A070,T3,81.92,IFR-N-i4,1,1.0
A070,T3,81.92,IFR-N-i5,0,0.8
A070,T3,81.92,IFR-N-i6,1,0.2
A070,T3,81.92,IFR-U-i1,0,1.0
A070,T3,81.92,IFR-U-i2,1,0.2
A070,T3,81.92,IFR-U-i3,1,0.2
A070,T3,81.92,IFR-U-i4,1,0.2
A070,T3,81.92,IFR-U-i5,0,0.2
A070,T3,81.92,IFR-U-i6,0,0.2
A070,T3,81.92,IFR-D-i1,0,0.4
A070,T3,81.92,IFR-D-i2,1,0.2
A070,T3,81.92,IFR-D-i3,0,0.2
A070,T3,81.92,IFR-D-i4,0,0.2
A070,T3,81.92,IFR-D-i5,0,0.2
A070,T3,81.92,IFR-D-i6,1,0.2
A070,T3,81.92,IFR-O-i1,1,0.2
A070,T3,81.92,IFR-O-i2,0,0.2
A070,T3,81.92,IFR-O-i3,0,0.2
A070,T3,81.92,IFR-O-i4,1,0.2
A070,T3,81.92,IFR-O-i5,1,0.2
A070,T3,81.92,IFR-O-i6,0,0.2
A070,T3,81.92,ICR-N-i1,1,0.8
A070,T3,81.92,ICR-N-i2,1,0.8
A070,T3,81.92,ICR-N-i3,1,1.0
A070,T3,81.92,ICR-N-i4,1,1.0
A070,T3,81.92,ICR-N-i5,0,0.8
A070,T3,81.92,ICR-N-i6,1,0.8
A070,T3,81.92,ICR-U-i1,1,0.4
A070,T3,81.92,ICR-U-i2,1,0.2
A070,T3,81.92,ICR-U-i3,0,0.2
A070,T3,81.92,ICR-U-i4,1,1.0
A070,T3,81.92,ICR-U-i5,0,0.2
A070,T3,81.92,ICR-U-i6,0,0.6
A070,T3,81.92,ICR-D-i1,0,0.2
A070,T3,81.92,ICR-D-i2,1,0.2
A070,T3,81.92,ICR-D-i3,0,0.2
A070,T3,81.92,ICR-D-i4,0,0.2
A070,T3,81.92,ICR-D-i5,0,0.2
A070,T3,81.92,ICR-D-i6,0,0.4
A070,T3,81.92,ICR-O-i1,0,0.2
A070,T3,81.92,ICR-O-i2,1,0.2
A070,T3,81.92,ICR-O-i3,0,0.2
A070,T3,81.92,ICR-O-i4,0,0.2
A070,T3,81.92,ICR-O-i5,0,0.2
A070,T3,81.92,ICR-O-i6,0,0.2
A070,T3,81.92,IRE-N-i1,1,0.8
A070,T3,81.92,IRE-N-i2,1,0.8
A070,T3,81.92,IRE-N-i3,1,0.8
A070,T3,81.92,IRE-N-i4,1,1.0
A070,T3,81.92,IRE-N-i5,1,1.0
A070,T3,81.92,IRE-N-i6,1,0.8
A070,T3,81.92,IRE-U-i1,0,0.4
A070,T3,81.92,IRE-U-i2,1,0.2
A070,T3,81.92,IRE-U-i3,0,0.2
A070,T3,81.92,IRE-U-i4,1,1.0
A070,T3,81.92,IRE-U-i5,0,0.2
A070,T3,81.92,IRE-U-i6,1,0.2
A070,T3,81.92,IRE-D-i1,0,0.2
A070,T3,81.92,IRE-D-i2,1,0.2
A070,T3,81.92,IRE-D-i3,0,0.2
A070,T3,81.92,IRE-D-i4,0,0.2
A070,T3,81.92,IRE-D-i5,0,0.2
A070,T3,81.92,IRE-D-i6,0,0.2
A070,T3,81.92,IRE-O-i1,0,0.2
A070,T3,81.92,IRE-O-i2,0,0.2
A070,T3,81.92,IRE-O-i3,0,0.2
A070,T3,81.92,IRE-O-i4,0,0.2
A070,T3,81.92,IRE-O-i5,0,0.2
A070,T3,81.92,IRE-O-i6,0,0.2
A070,T4,149.2,IFR-N-i1,0,0.2
A070,T4,149.2,IFR-N-i2,1,0.2
A070,T4,149.2,IFR-N-i3,0,0.2
A070,T4,149.2,IFR-N-i4,1,0.6
A070,T4,149.2,IFR-N-i5,0,0.2
A070,T4,149.2,IFR-N-i6,1,0.2
A070,T4,149.2,IFR-U-i1,0,0.2
A070,T4,149.2,IFR-U-i2,0,0.2
A070,T4,149.2,IFR-U-i3,1,0.2
A070,T4,149.2,IFR-U-i4,0,0.2
A070,T4,149.2,IFR-U-i5,0,0.2
A070,T4,149.2,IFR-U-i6,1,0.2
A070,T4,149.2,IFR-D-i1,0,0.2
A070,T4,149.2,IFR-D-i2,0,0.2
A070,T4,149.2,IFR-D-i3,0,0.2
A070,T4,149.2,IFR-D-i4,0,0.2
A070,T4,149.2,IFR-D-i5,0,0.2
A070,T4,149.2,IFR-D-i6,0,0.2
A070,T4,149.2,IFR-O-i1,0,0.2
A070,T4,149.2,IFR-O-i2,0,0.2
A070,T4,149.2,IFR-O-i3,0,0.2
A070,T4,149.2,IFR-O-i4,0,0.2
A070,T4,149.2,IFR-O-i5,1,0.2
A070,T4,149.2,IFR-O-i6,0,0.2
A070,T4,149.2,ICR-N-i1,1,0.4
A070,T4,149.2,ICR-N-i2,0,0.2
A070,T4,149.2,ICR-N-i3,1,1.0
A070,T4,149.2,ICR-N-i4,1,0.8
A070,T4,149.2,ICR-N-i5,1,0.2
A070,T4,149.2,ICR-N-i6,1,0.6
A070,T4,149.2,ICR-U-i1,0,0.2
A070,T4,149.2,ICR-U-i2,0,0.2
A070,T4,149.2,ICR-U-i3,0,0.2
A070,T4,149.2,ICR-U-i4,1,0.2
A070,T4,149.2,ICR-U-i5,0,0.2
A070,T4,149.2,ICR-U-i6,0,0.2
A070,T4,149.2,ICR-D-i1,0,0.2
A070,T4,149.2,ICR-D-i2,0,0.2
A070,T4,149.2,ICR-D-i3,0,0.2
A070,T4,149.2,ICR-D-i4,1,0.2
A070,T4,149.2,ICR-D-i5,0,0.2
A070,T4,149.2,ICR-D-i6,0,0.2
A070,T4,149.2,ICR-O-i1,1,0.2
A070,T4,149.2,ICR-O-i2,0,0.2
A070,T4,149.2,ICR-O-i3,1,0.2
A070,T4,149.2,ICR-O-i4,0,0.2
A070,T4,149.2,ICR-O-i5,1,0.2
A070,T4,149.2,ICR-O-i6,0,0.2
A070,T4,149.2,IRE-N-i1,1,1.0
A070,T4,149.2,IRE-N-i2,0,0.4
A070,T4,149.2,IRE-N-i3,1,1.0
A070,T4,149.2,IRE-N-i4,1,1.0
A070,T4,149.2,IRE-N-i5,1,0.4
A070,T4,149.2,IRE-N-i6,1,1.0
A070,T4,149.2,IRE-U-i1,1,0.4
A070,T4,149.2,IRE-U-i2,0,0.2
A070,T4,149.2,IRE-U-i3,0,0.6
A070,T4,149.2,IRE-U-i4,1,0.2
A070,T4,149.2,IRE-U-i5,0,0.2
A070,T4,149.2,IRE-U-i6,1,0.2
A070,T4,149.2,IRE-D-i1,0,0.2
A070,T4,149.2,IRE-D-i2,0,0.2
A070,T4,149.2,IRE-D-i3,0,0.2
A070,T4,149.2,IRE-D-i4,0,0.2
A070,T4,149.2,IRE-D-i5,1,0.2
A070,T4,149.2,IRE-D-i6,0,0.2
A070,T4,149.2,IRE-O-i1,1,0.2
A070,T4,149.2,IRE-O-i2,0,0.2
A070,T4,149.2,IRE-O-i3,1,0.2
A070,T4,149.2,IRE-O-i4,0,0.2
A070,T4,149.2,IRE-O-i5,0,0.2
A070,T4,149.2,IRE-O-i6,0,0.2
A071,T1,1.0,IFR-N-i1,1,1.0
A071,T1,1.0,IFR-N-i2,1,1.0
A071,T1,1.0,IFR-N-i3,1,1.0
A071,T1,1.0,IFR-N-i4,1,1.0
A071,T1,1.0,IFR-N-i5,0,1.0
A071,T1,1.0,IFR-N-i6,1,1.0
A071,T1,1.0,IFR-U-i1,1,1.0
A071,T1,1.0,IFR-U-i2,1,1.0
A071,T1,1.0,IFR-U-i3,1,1.0
A071,T1,1.0,IFR-U-i4,1,1.0
A071,T1,1.0,IFR-U-i5,0,1.0
A071,T1,1.0,IFR-U-i6,1,1.0
A071,T1,1.0,IFR-D-i1,0,1.0
A071,T1,1.0,IFR-D-i2,0,0.8
A071,T1,1.0,IFR-D-i3,1,0.4
A071,T1,1.0,IFR-D-i4,1,0.4
A071,T1,1.0,IFR-D-i5,0,0.4
A071,T1,1.0,IFR-D-i6,0,1.0
A071,T1,1.0,IFR-O-i1,0,1.0
A071,T1,1.0,IFR-O-i2,1,0.8
A071,T1,1.0,IFR-O-i3,0,0.4
A071,T1,1.0,IFR-O-i4,1,0.4
A071,T1,1.0,IFR-O-i5,0,0.6
A071,T1,1.0,IFR-O-i6,0,0.8
A071,T1,1.0,ICR-N-i1,1,1.0
A071,T1,1.0,ICR-N-i2,1,1.0
A071,T1,1.0,ICR-N-i3,1,1.0
A071,T1,1.0,ICR-N-i4,1,1.0
A071,T1,1.0,ICR-N-i5,1,1.0
A071,T1,1.0,ICR-N-i6,1,1.0
A071,T1,1.0,ICR-U-i1,1,1.0
A071,T1,1.0,ICR-U-i2,1,1.0
A071,T1,1.0,ICR-U-i3,1,1.0
A071,T1,1.0,ICR-U-i4,1,1.0
A071,T1,1.0,ICR-U-i5,0,0.4
A071,T1,1.0,ICR-U-i6,1,1.0
A071,T1,1.0,ICR-D-i1,0,0.4
A071,T1,1.0,ICR-D-i2,0,0.4
A071,T1,1.0,ICR-D-i3,1,0.8
A071,T1,1.0,ICR-D-i4,1,1.0
A071,T1,1.0,ICR-D-i5,0,0.2
A071,T1,1.0,ICR-D-i6,0,0.4
A071,T1,1.0,ICR-O-i1,0,0.4
A071,T1,1.0,ICR-O-i2,0,0.6
A071,T1,1.0,ICR-O-i3,0,0.4
A071,T1,1.0,ICR-O-i4,1,0.8
A071,T1,1.0,ICR-O-i5,0,0.2
A071,T1,1.0,ICR-O-i6,0,0.6
A071,T1,1.0,IRE-N-i1,1,1.0
A071,T1,1.0,IRE-N-i2,1,1.0
A071,T1,1.0,IRE-N-i3,1,1.0
A071,T1,1.0,IRE-N-i4,1,1.0
A071,T1,1.0,IRE-N-i5,1,1.0
A071,T1,1.0,IRE-N-i6,1,1.0
A071,T1,1.0,IRE-U-i1,1,1.0
A071,T1,1.0,IRE-U-i2,1,1.0
A071,T1,1.0,IRE-U-i3,1,1.0
A071,T1,1.0,IRE-U-i4,1,1.0
A071,T1,1.0,IRE-U-i5,0,0.4
A071,T1,1.0,IRE-U-i6,1,1.0
A071,T1,1.0,IRE-D-i1,1,0.2
A071,T1,1.0,IRE-D-i2,0,0.8
A071,T1,1.0,IRE-D-i3,1,1.0
A071,T1,1.0,IRE-D-i4,1,1.0
A071,T1,1.0,IRE-D-i5,0,0.2
A071,T1,1.0,IRE-D-i6,0,0.6
A071,T1,1.0,IRE-O-i1,0,0.4
A071,T1,1.0,IRE-O-i2,0,0.8
A071,T1,1.0,IRE-O-i3,1,0.4
A071,T1,1.0,IRE-O-i4,1,1.0
A071,T1,1.0,IRE-O-i5,0,0.2
A071,T1,1.0,IRE-O-i6,0,0.8
A071,T2,30.92,IFR-N-i1,1,0.8
A071,T2,30.92,IFR-N-i2,1,0.8
A071,T2,30.92,IFR-N-i3,1,0.6
A071,T2,30.92,IFR-N-i4,1,0.8
A071,T2,30.92,IFR-N-i5,0,0.2
A071,T2,30.92,IFR-N-i6,1,0.8
A071,T2,30.92,IFR-U-i1,1,0.8
A071,T2,30.92,IFR-U-i2,1,0.2
A071,T2,30.92,IFR-U-i3,1,0.8
A071,T2,30.92,IFR-U-i4,1,0.8
A071,T2,30.92,IFR-U-i5,0,0.8
A071,T2,30.92,IFR-U-i6,1,0.6
A071,T2,30.92,IFR-D-i1,1,0.8
A071,T2,30.92,IFR-D-i2,0,0.2
A071,T2,30.92,IFR-D-i3,0,0.4
A071,T2,30.92,IFR-D-i4,1,0.8
A071,T2,30.92,IFR-D-i5,0,0.2
A071,T2,30.92,IFR-D-i6,0,0.4
A071,T2,30.92,IFR-O-i1,1,0.4
A071,T2,30.92,IFR-O-i2,0,0.2
A071,T2,30.92,IFR-O-i3,0,0.2
A071,T2,30.92,IFR-O-i4,0,0.4
A071,T2,30.92,IFR-O-i5,0,0.2
A071,T2,30.92,IFR-O-i6,0,0.4
A071,T2,30.92,ICR-N-i1,1,0.8
A071,T2,30.92,ICR-N-i2,1,1.0
A071,T2,30.92,ICR-N-i3,1,1.0
A071,T2,30.92,ICR-N-i4,1,1.0
A071,T2,30.92,ICR-N-i5,0,1.0
A071,T2,30.92,ICR-N-i6,1,1.0
A071,T2,30.92,ICR-U-i1,1,0.4
A071,T2,30.92,ICR-U-i2,1,0.8
A071,T2,30.92,ICR-U-i3,1,1.0
A071,T2,30.92,ICR-U-i4,1,1.0
A071,T2,30.92,ICR-U-i5,0,0.8
A071,T2,30.92,ICR-U-i6,1,1.0
A071,T2,30.92,ICR-D-i1,1,0.6
A071,T2,30.92,ICR-D-i2,0,0.4
A071,T2,30.92,ICR-D-i3,0,0.2
A071,T2,30.92,ICR-D-i4,0,0.2
A071,T2,30.92,ICR-D-i5,0,0.2
A071,T2,30.92,ICR-D-i6,0,0.6
A071,T2,30.92,ICR-O-i1,1,0.6
A071,T2,30.92,ICR-O-i2,0,0.2
A071,T2,30.92,ICR-O-i3,0,0.2
A071,T2,30.92,ICR-O-i4,0,0.6
A071,T2,30.92,ICR-O-i5,0,0.2
A071,T2,30.92,ICR-O-i6,0,0.6
A071,T2,30.92,IRE-N-i1,1,1.0
A071,T2,30.92,IRE-N-i2,1,1.0
A071,T2,30.92,IRE-N-i3,1,0.6
A071,T2,30.92,IRE-N-i4,0,1.0
A071,T2,30.92,IRE-N-i5,1,0.8
A071,T2,30.92,IRE-N-i6,1,0.8
A071,T2,30.92,IRE-U-i1,1,1.0
A071,T2,30.92,IRE-U-i2,1,1.0
A071,T2,30.92,IRE-U-i3,1,0.8
A071,T2,30.92,IRE-U-i4,1,1.0
A071,T2,30.92,IRE-U-i5,1,0.6
A071,T2,30.92,IRE-U-i6,1,1.0
A071,T2,30.92,IRE-D-i1,1,0.8
A071,T2,30.92,IRE-D-i2,0,0.2
A071,T2,30.92,IRE-D-i3,1,0.4
A071,T2,30.92,IRE-D-i4,0,0.4
A071,T2,30.92,IRE-D-i5,0,0.4
A071,T2,30.92,IRE-D-i6,0,0.4
A071,T2,30.92,IRE-O-i1,0,0.4
A071,T2,30.92,IRE-O-i2,0,0.2
A071,T2,30.92,IRE-O-i3,0,0.2
A071,T2,30.92,IRE-O-i4,0,0.4
A071,T2,30.92,IRE-O-i5,1,0.2
A071,T2,30.92,IRE-O-i6,0,0.4
A071,T3,79.96,IFR-N-i1,0,0.2
A071,T3,79.96,IFR-N-i2,1,1.0
A071,T3,79.96,IFR-N-i3,0,0.4
A071,T3,79.96,IFR-N-i4,0,0.2
A071,T3,79.96,IFR-N-i5,0,0.8
A071,T3,79.96,IFR-N-i6,0,1.0
A071,T3,79.96,IFR-U-i1,1,1.0
A071,T3,79.96,IFR-U-i2,1,0.8
A071,T3,79.96,IFR-U-i3,0,0.8
A071,T3,79.96,IFR-U-i4,0,0.4
A071,T3,79.96,IFR-U-i5,0,0.2
A071,T3,79.96,IFR-U-i6,0,0.2
A071,T3,79.96,IFR-D-i1,0,0.2
A071,T3,79.96,IFR-D-i2,0,0.2
A071,T3,79.96,IFR-D-i3,0,0.6
A071,T3,79.96,IFR-D-i4,0,0.2
A071,T3,79.96,IFR-D-i5,0,0.2
A071,T3,79.96,IFR-D-i6,0,0.2
A071,T3,79.96,IFR-O-i1,1,0.2
A071,T3,79.96,IFR-O-i2,0,0.4
A071,T3,79.96,IFR-O-i3,0,0.4
A071,T3,79.96,IFR-O-i4,1,0.2
A071,T3,79.96,IFR-O-i5,1,0.2
A071,T3,79.96,IFR-O-i6,1,0.2
A071,T3,79.96,ICR-N-i1,0,0.4
A071,T3,79.96,ICR-N-i2,1,1.0
A071,T3,79.96,ICR-N-i3,1,0.4
A071,T3,79.96,ICR-N-i4,0,0.6
A071,T3,79.96,ICR-N-i5,1,0.8
A071,T3,79.96,ICR-N-i6,1,0.8
A071,T3,79.96,ICR-U-i1,1,0.4
A071,T3,79.96,ICR-U-i2,1,0.8
A071,T3,79.96,ICR-U-i3,0,0.4
A071,T3,79.96,ICR-U-i4,0,0.4
A071,T3,79.96,ICR-U-i5,0,0.6
A071,T3,79.96,ICR-U-i6,1,0.8
A071,T3,79.96,ICR-D-i1,1,0.4
A071,T3,79.96,ICR-D-i2,1,0.6
A071,T3,79.96,ICR-D-i3,0,0.2
A071,T3,79.96,ICR-D-i4,0,0.4
A071,T3,79.96,ICR-D-i5,0,0.4
A071,T3,79.96,ICR-D-i6,0,0.2
A071,T3,79.96,ICR-O-i1,0,0.2
A071,T3,79.96,ICR-O-i2,0,0.4
A071,T3,79.96,ICR-O-i3,1,0.2
A071,T3,79.96,ICR-O-i4,0,0.2
A071,T3,79.96,ICR-O-i5,1,0.2
A071,T3,79.96,ICR-O-i6,0,0.2
A071,T3,79.96,IRE-N-i1,1,0.6
A071,T3,79.96,IRE-N-i2,1,1.0
A071,T3,79.96,IRE-N-i3,1,0.6
A071,T3,79.96,IRE-N-i4,0,0.4
A071,T3,79.96,IRE-N-i5,1,1.0
A071,T3,79.96,IRE-N-i6,1,0.8
A071,T3,79.96,IRE-U-i1,1,0.6
A071,T3,79.96,IRE-U-i2,1,1.0
A071,T3,79.96,IRE-U-i3,0,0.6
A071,T3,79.96,IRE-U-i4,0,0.4
A071,T3,79.96,IRE-U-i5,0,0.8
A071,T3,79.96,IRE-U-i6,1,0.8
A071,T3,79.96,IRE-D-i1,0,0.6
A071,T3,79.96,IRE-D-i2,1,0.4
A071,T3,79.96,IRE-D-i3,0,0.4
A071,T3,79.96,IRE-D-i4,0,0.2
A071,T3,79.96,IRE-D-i5,0,0.6
A071,T3,79.96,IRE-D-i6,0,0.2
A071,T3,79.96,IRE-O-i1,0,0.4
A071,T3,79.96,IRE-O-i2,0,0.4
A071,T3,79.96,IRE-O-i3,0,0.2
A071,T3,79.96,IRE-O-i4,1,0.2
A071,T3,79.96,IRE-O-i5,1,0.4
A071,T3,79.96,IRE-O-i6,0,0.2
A071,T4,153.27,IFR-N-i1,1,0.8
A071,T4,153.27,IFR-N-i2,0,0.2
A071,T4,153.27,IFR-N-i3,1,0.8
A071,T4,153.27,IFR-N-i4,0,0.2
A071,T4,153.27,IFR-N-i5,1,0.8
A071,T4,153.27,IFR-N-i6,0,0.2
A071,T4,153.27,IFR-U-i1,1,0.8
A071,T4,153.27,IFR-U-i2,0,0.2
A071,T4,153.27,IFR-U-i3,1,1.0
A071,T4,153.27,IFR-U-i4,0,0.2
A071,T4,153.27,IFR-U-i5,1,0.8
A071,T4,153.27,IFR-U-i6,1,0.2
A071,T4,153.27,IFR-D-i1,0,0.4
A071,T4,153.27,IFR-D-i2,0,0.2
A071,T4,153.27,IFR-D-i3,0,0.2
A071,T4,153.27,IFR-D-i4,0,0.2
A071,T4,153.27,IFR-D-i5,0,0.2
A071,T4,153.27,IFR-D-i6,1,0.2
A071,T4,153.27,IFR-O-i1,0,0.4
A071,T4,153.27,IFR-O-i2,1,0.2
A071,T4,153.27,IFR-O-i3,0,0.4
A071,T4,153.27,IFR-O-i4,0,0.2
A071,T4,153.27,IFR-O-i5,0,0.2
A071,T4,153.27,IFR-O-i6,0,0.2
A071,T4,153.27,ICR-N-i1,1,0.8
A071,T4,153.27,ICR-N-i2,0,0.2
A071,T4,153.27,ICR-N-i3,1,1.0
A071,T4,153.27,ICR-N-i4,1,0.8
A071,T4,153.27,ICR-N-i5,1,1.0
A071,T4,153.27,ICR-N-i6,1,1.0
A071,T4,153.27,ICR-U-i1,1,0.8
A071,T4,153.27,ICR-U-i2,0,0.2
A071,T4,153.27,ICR-U-i3,1,1.0
A071,T4,153.27,ICR-U-i4,0,0.2
A071,T4,153.27,ICR-U-i5,1,0.8
A071,T4,153.27,ICR-U-i6,0,0.6
A071,T4,153.27,ICR-D-i1,0,0.4
A071,T4,153.27,ICR-D-i2,0,0.2
A071,T4,153.27,ICR-D-i3,0,0.2
A071,T4,153.27,ICR-D-i4,0,0.2
A071,T4,153.27,ICR-D-i5,0,0.2
A071,T4,153.27,ICR-D-i6,0,0.2
A071,T4,153.27,ICR-O-i1,0,0.4
A071,T4,153.27,ICR-O-i2,0,0.2
A071,T4,153.27,ICR-O-i3,0,0.4
A071,T4,153.27,ICR-O-i4,0,0.2
A071,T4,153.27,ICR-O-i5,0,0.4
A071,T4,153.27,ICR-O-i6,0,0.2
A071,T4,153.27,IRE-N-i1,1,1.0
A071,T4,153.27,IRE-N-i2,0,0.4
A071,T4,153.27,IRE-N-i3,1,0.8
A071,T4,153.27,IRE-N-i4,0,1.0
A071,T4,153.27,IRE-N-i5,0,0.8
A071,T4,153.27,IRE-N-i6,1,1.0
A071,T4,153.27,IRE-U-i1,1,1.0
A071,T4,153.27,IRE-U-i2,0,0.2
A071,T4,153.27,IRE-U-i3,1,1.0
A071,T4,153.27,IRE-U-i4,1,0.4
A071,T4,153.27,IRE-U-i5,1,1.0
A071,T4,153.27,IRE-U-i6,0,0.8
A071,T4,153.27,IRE-D-i1,0,0.6
A071,T4,153.27,IRE-D-i2,1,0.2
A071,T4,153.27,IRE-D-i3,0,0.2
A071,T4,153.27,IRE-D-i4,0,0.4
A071,T4,153.27,IRE-D-i5,0,0.2
A071,T4,153.27,IRE-D-i6,1,0.4
A071,T4,153.27,IRE-O-i1,0,0.6
A071,T4,153.27,IRE-O-i2,0,0.2
A071,T4,153.27,IRE-O-i3,0,0.4
A071,T4,153.27,IRE-O-i4,0,0.2
A071,T4,153.27,IRE-O-i5,0,0.2
A071,T4,153.27,IRE-O-i6,0,0.2
A072,T1,1.0,IFR-N-i1,1,1.0
A072,T1,1.0,IFR-N-i2,1,1.0
A072,T1,1.0,IFR-N-i3,0,1.0
A072,T1,1.0,IFR-N-i4,1,1.0
A072,T1,1.0,IFR-N-i5,0,1.0
A072,T1,1.0,IFR-N-i6,1,1.0
A072,T1,1.0,IFR-U-i1,1,0.8
A072,T1,1.0,IFR-U-i2,1,1.0
A072,T1,1.0,IFR-U-i3,0,1.0
A072,T1,1.0,IFR-U-i4,1,1.0
A072,T1,1.0,IFR-U-i5,0,0.6
A072,T1,1.0,IFR-U-i6,1,1.0
A072,T1,1.0,IFR-D-i1,1,1.0
A072,T1,1.0,IFR-D-i2,0,1.0
A072,T1,1.0,IFR-D-i3,0,0.4
A072,T1,1.0,IFR-D-i4,1,1.0
A072,T1,1.0,IFR-D-i5,1,0.2
A072,T1,1.0,IFR-D-i6,1,1.0
A072,T1,1.0,IFR-O-i1,0,0.4
A072,T1,1.0,IFR-O-i2,0,0.4
A072,T1,1.0,IFR-O-i3,0,0.6
A072,T1,1.0,IFR-O-i4,0,0.2
A072,T1,1.0,IFR-O-i5,0,0.2
A072,T1,1.0,IFR-O-i6,0,0.2
A072,T1,1.0,ICR-N-i1,1,1.0
A072,T1,1.0,ICR-N-i2,1,1.0
A072,T1,1.0,ICR-N-i3,1,1.0
A072,T1,1.0,ICR-N-i4,1,1.0
A072,T1,1.0,ICR-N-i5,1,1.0
A072,T1,1.0,ICR-N-i6,1,1.0
A072,T1,1.0,ICR-U-i1,1,1.0
A072,T1,1.0,ICR-U-i2,1,1.0
A072,T1,1.0,ICR-U-i3,1,1.0
A072,T1,1.0,ICR-U-i4,1,1.0
A072,T1,1.0,ICR-U-i5,1,0.8
A072,T1,1.0,ICR-U-i6,1,1.0
