UID,composite_ID,test,congruence,theta,se,TSVR_hours,TSVR_sq,TSVR_log
A105,A105_3,3,Incongruent,-0.97130466,0.2365098342133737,69.46,4824.691599999999,4.255045172913092
A105,A105_4,4,Common,-0.025722215,0.1962873223365104,146.2,21374.439999999995,4.991792206294776
A105,A105_4,4,Congruent,-0.58175623,0.2061241640685505,146.2,21374.439999999995,4.991792206294776
A105,A105_4,4,Incongruent,-0.40869832,0.2365098342133737,146.2,21374.439999999995,4.991792206294776
A106,A106_1,1,Common,0.96928626,0.1962873223365104,1.0,1.0,0.6931471805599453
A106,A106_1,1,Congruent,1.75697,0.2061241640685505,1.0,1.0,0.6931471805599453
A106,A106_1,1,Incongruent,1.2260157,0.2365098342133737,1.0,1.0,0.6931471805599453
A106,A106_2,2,Common,0.28924912,0.1962873223365104,22.64,512.5696,3.162940192537897
A106,A106_2,2,Congruent,-0.51089793,0.2061241640685505,22.64,512.5696,3.162940192537897
A106,A106_2,2,Incongruent,-0.43201688,0.2365098342133737,22.64,512.5696,3.162940192537897
A106,A106_3,3,Common,0.18992153,0.1962873223365104,66.08,4366.5664,4.205885936955008
A106,A106_3,3,Congruent,0.36100835,0.2061241640685505,66.08,4366.5664,4.205885936955008
A106,A106_3,3,Incongruent,-0.21938318,0.2365098342133737,66.08,4366.5664,4.205885936955008
A106,A106_4,4,Common,0.8632189,0.1962873223365104,147.13,21647.2369,4.998090266593961
A106,A106_4,4,Congruent,0.3227427,0.2061241640685505,147.13,21647.2369,4.998090266593961
A106,A106_4,4,Incongruent,0.57478887,0.2365098342133737,147.13,21647.2369,4.998090266593961
A107,A107_1,1,Common,-0.6073473,0.1962873223365104,1.0,1.0,0.6931471805599453
A107,A107_1,1,Congruent,-1.3213788,0.2061241640685505,1.0,1.0,0.6931471805599453
A107,A107_1,1,Incongruent,-0.5693406,0.2365098342133737,1.0,1.0,0.6931471805599453
A107,A107_2,2,Common,-1.3971989,0.1962873223365104,26.22,687.4884,3.30395199722332
A107,A107_2,2,Congruent,-1.5178664,0.2061241640685505,26.22,687.4884,3.30395199722332
A107,A107_2,2,Incongruent,-0.9967513,0.2365098342133737,26.22,687.4884,3.30395199722332
A107,A107_3,3,Common,-0.32358083,0.1962873223365104,71.45,5105.1025,4.282896668766692
A107,A107_3,3,Congruent,-0.5515594,0.2061241640685505,71.45,5105.1025,4.282896668766692
A107,A107_3,3,Incongruent,-1.1911126,0.2365098342133737,71.45,5105.1025,4.282896668766692
A107,A107_4,4,Common,-0.6526746,0.1962873223365104,145.95,21301.4025,4.990092392864926
A107,A107_4,4,Congruent,-0.68668693,0.2061241640685505,145.95,21301.4025,4.990092392864926
A107,A107_4,4,Incongruent,-0.66778487,0.2365098342133737,145.95,21301.4025,4.990092392864926
A108,A108_1,1,Common,-1.000375,0.1962873223365104,1.0,1.0,0.6931471805599453
A108,A108_1,1,Congruent,-0.24534158,0.2061241640685505,1.0,1.0,0.6931471805599453
A108,A108_1,1,Incongruent,-0.5866931,0.2365098342133737,1.0,1.0,0.6931471805599453
A108,A108_2,2,Common,-0.10793777,0.1962873223365104,27.61,762.3121,3.3537563070620187
A108,A108_2,2,Congruent,-1.1410556,0.2061241640685505,27.61,762.3121,3.3537563070620187
A108,A108_2,2,Incongruent,-0.8319504,0.2365098342133737,27.61,762.3121,3.3537563070620187
A108,A108_3,3,Common,0.21636847,0.1962873223365104,68.96,4755.481599999999,4.247923650150401
A108,A108_3,3,Congruent,0.91510236,0.2061241640685505,68.96,4755.481599999999,4.247923650150401
A108,A108_3,3,Incongruent,-0.5968496,0.2365098342133737,68.96,4755.481599999999,4.247923650150401
A108,A108_4,4,Common,-1.3989251,0.1962873223365104,152.12,23140.4944,5.031221927704644
A108,A108_4,4,Congruent,-1.0845438,0.2061241640685505,152.12,23140.4944,5.031221927704644
A108,A108_4,4,Incongruent,-1.3508645,0.2365098342133737,152.12,23140.4944,5.031221927704644
A109,A109_1,1,Common,-0.3117028,0.1962873223365104,1.0,1.0,0.6931471805599453
A109,A109_1,1,Congruent,0.03716664,0.2061241640685505,1.0,1.0,0.6931471805599453
A109,A109_1,1,Incongruent,-0.23544823,0.2365098342133737,1.0,1.0,0.6931471805599453
A109,A109_2,2,Common,-1.0503262,0.1962873223365104,24.65,607.6225,3.2445435716167785
A109,A109_2,2,Congruent,-0.63798696,0.2061241640685505,24.65,607.6225,3.2445435716167785
A109,A109_2,2,Incongruent,-1.0278164,0.2365098342133737,24.65,607.6225,3.2445435716167785
A109,A109_3,3,Common,0.14444596,0.1962873223365104,71.17,5065.168900000001,4.279024447084182
A109,A109_3,3,Congruent,0.36676112,0.2061241640685505,71.17,5065.168900000001,4.279024447084182
A109,A109_3,3,Incongruent,0.26390916,0.2365098342133737,71.17,5065.168900000001,4.279024447084182
A109,A109_4,4,Common,-1.5979277,0.1962873223365104,149.87,22461.0169,5.016418538851983
A109,A109_4,4,Congruent,-1.1214261,0.2061241640685505,149.87,22461.0169,5.016418538851983
A109,A109_4,4,Incongruent,-1.3818485,0.2365098342133737,149.87,22461.0169,5.016418538851983
