bootstrap_iteration,cohens_d
212,1.2327441313840612
213,1.0499530778630741
214,1.572948719597517
215,1.3346864526900408
216,1.3472343957471187
217,1.3424486555251345
218,1.4758002301696767
219,1.3693186273834748
220,1.5063642686390466
221,1.451534988097469
222,1.3929413925873049
223,1.3120642017619448
224,1.51562768421192
225,1.3589548114697494
226,1.5965521244694463
227,1.4665721475038307
228,1.3568030120654757
229,1.3150197768572802
230,1.1659487821106311
231,1.3968793125065444
232,1.234146222277938
233,1.2924675258038023
234,1.3984440223682457
235,1.4267933150782532
236,1.3631419200236743
237,1.1066943431994951
238,1.5361700869598969
239,1.3576106079480597
240,1.2943203773057528
241,1.4570927610017785
242,1.3265912614242314
243,1.484724099592676
244,1.4870880999201623
245,0.9596292184158318
246,1.2309716112636306
247,1.4101699035324542
248,1.5740008659118003
249,1.367318040802918
250,1.356410307765817
251,1.0810629029548566
252,1.2430779679312687
253,1.483791317949338
254,1.4105564519903349
255,1.2303868408555239
256,1.3326122753102798
257,1.4731297821116336
258,1.1370748471896466
259,1.3438295201865316
260,1.2275257555425656
261,1.3600632169778553
262,1.106221986910884
263,1.2510692361720397
264,1.3746552503424667
265,1.3678286391328762
266,1.696472904274673
267,1.409693147396959
268,1.2049974771478449
269,1.4188048437106064
270,1.252018097668513
271,1.4112648993687258
272,1.2588557018254982
273,1.4317088557999624
274,1.565003038421907
275,1.4930796813815823
276,1.2286647491394678
277,1.4401649806274384
278,1.28138541330795
279,1.3286454433853687
280,1.152564898044237
281,1.3333913105119262
282,1.425255755751368
283,1.0383074207750562
284,1.1423872157245845
285,1.5709960612267893
286,1.2878509395371598
287,1.3225799506762226
288,1.61278345573773
289,1.5499950223374623
290,1.4049762441813807
291,1.5039524756407356
292,1.2195664361966527
293,1.4227672387307568
294,1.3224395980779404
295,1.218947238031445
296,1.271724979788846
297,1.3131038036035512
298,1.2931143365527051
299,1.201230299467788
300,1.4322922589076654
301,1.381753656718744
302,1.1050308671494755
303,1.3803517076711993
304,1.8965725170186056
305,1.4079849366131136
306,1.2889927706054813
307,1.3851397977663709
308,1.4950459400098157
309,1.4144677167111346
310,1.3683203506769614
311,1.1539456985439753
312,1.372695316164181
313,1.2687076151337493
314,1.4907812186029161
315,1.2033665815785664
316,1.5355099915661103
317,1.4920730703240213
318,1.28831143436559
319,1.5669535297985382
320,1.714463168617371
321,1.4048676218851057
322,1.3533458290943843
323,1.3267473769192364
324,1.4563755663321212
325,1.2720699821805592
326,1.4252263565803533
327,1.4664414373317536
328,1.5013627560849523
329,1.438276594801344
330,1.4490224112854397
331,1.3338540987748786
332,1.6803176533048314
333,1.400532082457347
334,1.4018815412624714
335,1.2848217957945722
336,1.4261817960579024
337,1.6692836998738019
338,1.364701746980317
339,1.3865954102600138
340,1.0968164561971898
341,1.3827257691611217
342,1.3750569284652958
343,1.488421915905656
344,1.248258874140809
345,1.1990298693389216
346,1.2094299216885582
347,1.5034670006398467
348,1.333412187449523
349,1.3451263848519475
350,1.3438698985085291
351,1.3908225803527183
352,1.235398852376529
353,1.5200715687289066
354,0.962505624875843
355,1.4565840732152546
356,1.166428739386714
357,1.5468392488977702
358,1.3477815421151635
359,1.5642187450653096
360,1.3126975830437648
361,1.239434091947201
362,1.2451665819612172
363,1.1308610951743434
364,1.3650973155141113
365,1.3479666806409005
366,1.5717480134849615
367,1.3983693517780977
368,1.3889971093604587
369,1.590252672482181
370,1.537367981279221
371,1.4184311772791114
372,1.387723063754604
373,1.4409637191742803
374,1.4734314676810494
375,0.9821267046912022
376,1.4851244131488937
377,1.2960523358373157
378,1.4793894968203025
379,1.5469408364009525
380,1.430904263462206
381,1.198087667320842
382,1.3349624759396934
383,1.2852574301979414
384,1.1927219601120143
385,1.3785769367352085
386,1.3335828579877544
387,1.2039403061224845
388,1.522909361667327
389,1.3635657081042503
390,1.3545149257352962
391,1.3343846169651907
392,1.39621418246339
393,1.4455403067794521
394,1.3309430841284313
395,1.2856463609201496
396,1.385292853414365
397,1.5222788559902303
398,1.2561632517341608
399,1.4658952112897403
400,1.3704936970705115
401,1.3175399862555532
402,1.317079807880338
403,1.4642343408143181
404,1.5108154473516657
405,1.3938132402678396
406,1.5284536099776587
407,1.2067002003783003
408,1.293715170648678
409,1.197066830069997
410,1.6116050993552897
411,1.069291791906091
412,1.3226473748715244
413,1.5600890963164928
414,1.2277523514291695
415,1.0686605512543939
416,1.4195000219557588
417,1.35497054980641
418,1.3536664748230778
419,1.5169381311003267
420,1.3674852617584572
421,1.1250795277423458
422,1.350779915464236
423,1.214933151361586
424,1.3161462132852282
425,1.3834958565271873
426,1.4028927923139887
427,1.4284077146886596
428,1.3449665322826814
429,1.2247196075275046
430,1.29629917132062
431,1.2131834293402828
432,1.3283448590194327
433,1.3351308416620684
434,1.176636349277996
435,1.567048097406868
436,1.1300563214605022
437,1.1895342368712498
438,1.317377244081322
439,1.2808690151992916
440,1.3680390300627994
441,1.5171795095074472
442,1.3137884904167012
443,1.304956850125543
444,1.247152741009402
445,1.477329903012605
446,1.6359855480009668
447,1.4710749084427308
448,1.4986521815538836
449,1.1952061113902899
450,1.4114350734470256
451,1.3698613339371333
452,1.6075235228502438
453,1.2456771668648474
454,1.4365444523408866
455,1.3669758264830567
456,1.4780096609549163
457,1.0650981565838573
458,1.3711126957609852
459,1.192666439330668
460,1.5115031301685304
461,1.5052924244485335
462,0.995185562460108
463,1.3117681631998341
464,1.2414625506278354
465,1.1894009963679548
466,1.3788893908512436
467,1.5996720796590886
468,1.228336609795418
469,1.5039725196319231
470,1.3391728004407621
471,1.336944154487681
472,1.6402952319186612
473,1.4987509227270985
474,1.4830138404337798
475,1.2613860341557053
476,1.2927865412005506
477,1.2195718228368888
478,1.243179027485895
479,1.6797099640661626
480,1.289285871494444
481,1.430626707161962
482,1.6328789768896497
483,1.6067276945608446
484,1.823435582658174
485,1.2421482282352188
486,1.184925137347464
487,1.7085097226156465
488,1.2027463775801244
489,1.3955781222515162
490,1.1954689324715986
491,1.2777584373926665
492,1.4244939806262067
493,1.429384065668767
494,1.4073787151229435
495,1.4300275059006948
496,1.4977985189253176
497,1.2904973959299955
498,1.0073245629690273
499,1.5021333984405265
500,1.313065360915789
501,1.2391928314198628
502,1.237263486351789
503,1.273335582734845
504,1.4570970282250084
505,1.3583425219260183
506,1.5758177433615788
507,1.1313006380564128
508,1.4127371518749974
509,1.3402525550229476
510,1.6362748320875637
511,1.424739308392678
512,1.1429402743547312
513,1.5031812473722017
514,1.446228673192214
515,1.2976293655724251
516,1.2874591781449074
517,1.3021662065168116
518,1.3232426095456624
519,1.4226901989726457
520,1.539191184950803
521,1.3164425349998672
522,1.3638179812180335
523,1.3996199083492575
524,1.371233997425746
525,1.3519925273549585
526,1.628858911291882
527,1.1803031686300205
528,1.2452277043161226
529,1.3799773826356463
530,1.3484110015359307
531,1.4640652767222886
532,1.0509976741297613
533,1.3637193323872203
534,1.4917457693966312
535,1.1549231486499647
536,1.0363377879270834
537,1.3040042507925715
538,1.3850360766447964
539,1.4797661768357224
540,1.4342716464613758
541,1.2343513157431072
542,1.190533224468282
543,1.3615871766989953
544,1.4914230351229043
545,1.4706451166852834
546,1.5224434629992576
547,1.6471859828072275
548,1.3554249799086764
549,1.6022125343323477
550,1.2072130679095174
551,1.4841382054946612
552,1.2891938611503133
553,1.579796653525796
554,1.0165196408913044
555,1.3970871672568232
556,1.4134953237726888
557,1.25229071614262
558,1.358206873482535
559,1.1685023536377204
560,1.0939134170139335
561,1.6467743569072704
562,1.4875856319395555
563,1.1320528208106608
564,1.155470862242708
565,1.4194642016357726
566,1.4712038091873683
567,1.6841177755242789
568,1.3499800498610237
569,1.4162527022311653
570,0.9065054916378239
571,0.8448994977948667
572,1.4625309143913834
573,1.067418829046818
574,1.4459823658859714
575,1.2692664507115834
576,1.1968326596704004
577,1.339844548932406
578,1.5417263870460114
579,1.3506781596479582
580,1.4868849154104822
581,1.501408040430523
582,1.3714187201220307
583,1.330704969647648
584,1.190088607911176
585,1.4689143632476607
586,1.2420901975292589
587,1.8118921667317676
588,1.1585053233495368
589,1.2333557010091603
590,1.6162621371414392
591,1.310316856440493
592,1.4054048033314717
593,1.244215415734455
594,1.3461631550308237
595,1.2119026160788233
596,1.2967342523747685
597,1.3266202058413419
598,1.3837354329621419
599,1.4729899813881258
600,1.4248199965163795
601,1.2811838773109203
602,1.2347942524114512
603,1.5778591546884961
604,1.433826364464482
605,1.2611003477882587
606,1.4710697926378073
607,1.414251712369336
608,1.3643792106108432
609,1.4026502357454516
610,1.3424828712140764
611,1.4049710353967582
612,1.5961459738087442
613,1.5103484475150808
614,1.2255683649252789
615,1.2947357301371063
616,1.4911167603374245
617,1.455985360071156
618,1.2198330469986338
619,1.2618056917483098
620,1.3123017431649597
621,1.5973708066674053
622,1.5767369954590693
623,1.5613746019807067
624,1.4512309875829505
625,1.3194254473423246
626,1.687959830986947
627,1.5971399672522963
628,1.4253518888790049
629,1.6484453881397931
630,1.8187802432730065
631,1.2431232063287518
632,1.5498887800887682
633,1.2488220005098973
634,1.305572835471487
635,1.607013893315388
636,1.530870825385775
637,1.4621079080163033
638,1.3501463065157624
639,1.1985679263894133
640,1.3489128264884984
641,1.3822288698355407
642,1.2539002583217078
643,1.4822047160387353
644,1.4334404213499745
645,1.4532139369858688
646,1.6800898550669783
647,1.5873331474032681
648,1.0003384973962866
649,1.3626819195925177
650,1.496921684986272
651,1.5454956294063864
652,1.075941776789863
653,1.1987641932215336
654,1.2835685119149027
655,1.71983435027677
656,1.3941611801030058
657,1.0992425332760405
658,1.3540057299515742
659,1.4817332074918073
660,1.3837898469301626
661,1.0033868253255684
662,1.394646076623944
663,1.2411820705965
664,1.3262005507906403
665,1.2498884903473721
666,1.6185678123476603
667,1.3821465311281393
668,1.0780816262351862
669,1.2747073697176945
670,1.1233651443258825
671,1.5305848503897845
672,1.288605821426812
673,1.3654282599476875
674,1.5280359968506894
675,1.308653957591269
676,1.2429855223069362
677,1.0957494184982626
678,1.7681993439508876
679,1.585660246984421
680,1.494461205512695
681,0.9727537682724526
682,1.2524189618803887
683,1.2922334489044522
684,1.6079383702808656
685,1.3476404771085981
686,1.056429094838708
687,1.5898681041068794
688,1.4425460908174617
689,1.3490449776933484
690,1.354715915166228
691,1.0951611417929437
692,1.3182207791396021
693,1.4267281661823434
694,1.2549663115486682
695,1.3072885095838518
696,1.172024180909921
697,1.152050428894528
698,1.1313528081107427
699,1.2979698403209166
700,1.3000006588690227
701,1.2969349162319477
702,1.4097367859067382
703,1.5279697670860142
704,1.102248970779714
705,1.3153983948028043
706,1.5987977407727316
707,1.3943758092432006
708,1.8529333900389544
709,1.4829380097155098
710,1.3926083575450758
711,1.3578367203418804
712,1.5632195994698665
713,1.142866882238678
714,1.459022567840168
715,1.0272330841317319
716,1.5268281264821737
717,1.2437012875584434
718,1.2076343711923938
719,1.2304248679345136
720,1.3658555151859164
721,1.1562234361636428
722,1.2782680332707885
723,1.2172485836021354
724,1.367657232313928
725,1.391634340891088
726,1.4581129661932895
727,1.4432409051371686
728,1.4555220061866727
729,1.452726228707953
730,1.4747359968649583
731,1.299669428628422
732,1.4603619748605583
733,1.2689895408108371
734,1.382339835485115
735,1.1347981793670234
736,1.2115754732391635
737,1.7666307715752394
738,1.5253310394913093
739,1.6759888537676162
740,1.2240413403701653
741,1.3414832755135504
742,1.6393027734998407
743,1.3071731800285247
744,1.4060445543066493
745,1.1760279589906293
746,1.3624948148914988
747,1.3484068598863628
748,1.1591598028316563
749,1.2096898511754786
750,1.4897628778414553
751,1.338306089434044
752,1.460976597867951
753,1.2156380104543745
754,1.3751095921480125
755,1.5176268563227473
756,1.4937932084373775
757,1.3924092504409464
758,1.301607952449982
759,1.3681908134602296
760,1.392521954011438
761,1.2621229837921022
762,1.137949439349471
763,1.663336599268968
764,1.400253631851294
765,1.3852515789470314
766,1.1791926313354095
767,1.5958562321108882
768,1.5518116512292612
769,1.4562496575108037
770,1.1572460583022905
771,1.3786867340566078
772,1.2437698645619533
773,1.407243697345545
774,1.3125866053109871
775,1.3193717420885627
776,1.3359613444143912
777,1.5786327602955172
778,1.351699277681659
779,1.2496479889834917
780,1.4154612215516436
781,1.4165391604609412
782,1.1627714042880817
783,1.242586817935222
784,1.151364290472671
785,1.2907550455518157
786,1.3880075760184751
787,1.3654288317733176
788,1.4901039488445726
789,1.3513547816788007
790,1.0830789663491027
791,1.386320628677609
792,1.3387408352696473
793,1.5759660402873532
794,1.130099439115635
795,1.5100459993441446
796,1.3208684848475387
797,1.4354824493859053
798,1.3380691316287103
799,1.3901341346435347
800,1.3803651135113961
801,1.4375979360598279
802,1.4076007397629229
803,0.8982404466167195
804,1.35987123630006
805,1.3504425958378559
806,1.3914448004209354
807,1.136076728741626
808,1.561233819467388
809,1.306282874770155
810,1.1546137480689556
811,1.3469807296357346
812,1.4053029433176505
813,1.4287846681806087
814,1.2656904868918455
815,1.273200587843607
816,1.2052818462554893
817,1.4502169318275928
818,1.3471083727170605
819,1.522313453126193
820,1.4229514876947433
821,1.3800633731042298
822,1.085423820001532
823,1.25101795577441
824,1.4159100061871939
825,1.475395560894975
826,1.2835525558912448
827,1.2467796588456368
828,1.6329603356790177
829,1.7200330629287424
830,1.5111692379221962
831,1.1955301859687377
832,1.1911774916054878
833,1.3357258891598536
834,1.6538997114275087
835,1.2116983517327287
836,1.2388567251933202
837,1.3029435839692305
838,1.304466827185487
839,1.3546182209544633
840,1.4133072108561666
841,1.2395963147872724
842,1.4721052474363694
843,1.4184901310158722
844,1.726186545179355
845,1.4990086885970004
846,1.4787426754565742
847,1.7475668456074855
848,1.5188060378929904
849,1.3613907817592934
850,1.3232390004184658
851,1.622773151020811
852,1.4983173324072079
853,1.3720022575916564
854,1.389669243250697
855,1.3983979071093062
856,1.3305492763012878
857,1.3511120918396755
858,1.2043433251869657
859,1.5844939924993313
860,1.379642339081715
861,1.4201840486198416
862,1.590802449477908
863,1.8037997964747525
864,1.4552759960239496
865,1.49055059592612
866,1.3770207724381105
867,1.7898547132599818
868,1.203525273589019
869,1.5335984142706114
870,1.2423718110617814
871,1.401635208472965
872,1.5000477955957385
873,1.272749078635106
874,1.1381551207085232
875,1.2854836656646302
876,1.320914468326619
877,1.4391090320547102
878,1.51904713070909
879,1.1212851620843685
880,1.3931825379699623
881,1.3028598074818707
882,1.2111754231130434
883,1.2995598193541051
884,1.3686416822173275
885,1.302859618744181
886,1.438399480099839
887,1.2674845772668948
888,1.0571826987740776
889,1.3226986834319108
890,1.4875659003651067
891,1.3553818502758432
892,1.5267365457192026
893,1.2597176140163227
894,1.3088320049344
895,1.298759683847228
896,1.2558972365336818
897,1.3361034064071797
898,1.3998455200616633
899,1.0922267162858468
900,1.1428973525797785
901,1.1760240273740399
902,1.2020199107678826
903,1.4308239240733824
904,1.393832568560794
905,1.3955370389576371
906,1.4550245315840957
907,1.095631084056935
908,1.6122712692865655
909,1.2698626522843568
910,1.5057277923861578
911,1.6131381970845353
912,1.3461663998357836
913,1.112479990915813
914,1.4967801866002899
915,1.2616079345393822
916,1.0583931929290007
917,1.1612343573711204
918,1.1729359679083393
919,1.4781882098600665
920,1.4400514123583932
921,1.3182888501300523
922,1.359188074056957
923,1.4753896584973347
924,1.328159214262678
925,1.3501477889508158
926,1.423468555082681
927,1.418680769957453
928,1.667598511041637
929,1.4132821909800155
930,1.7278879483924994
931,0.8799728500933968
932,1.2529338173638191
933,1.1983173790051558
934,1.4425105927430242
935,1.676423443069893
936,1.5920831425592719
937,1.3111708862890044
938,1.3862175340159242
939,1.4142022398774092
940,1.4117632065682444
941,1.3081999672175835
942,1.0912584783701018
943,1.2750296328415671
944,1.1771728052991504
945,1.4247785338039112
946,1.1678208539598434
947,1.5024343923381287
948,0.992111343580304
949,1.4000989358897191
950,1.0995118376190682
951,1.4556453807214211
952,1.5268318138729966
953,1.2455942265267923
954,1.3834097117517046
955,1.5057317331762652
956,1.665588967958456
957,1.4931223141998988
958,1.403931875984321
959,1.3623291534594053
960,1.2105953002558565
961,1.4717725602491536
962,1.5049420858436113
963,1.4313576250145974
964,1.4443709579073485
965,1.4792386989879203
966,1.3240544616131007
967,1.3057296891053398
968,1.2279123188625698
969,1.3802597805913965
970,1.5023928175806511
971,1.3444468137475398
972,1.4100529740621175
973,1.3490834768983893
974,1.4735085853564653
975,1.4635989891955263
976,1.4188206810949697
977,1.5037044184845059
978,1.2166304957522027
979,1.1379373802238029
980,1.5861483712886955
981,1.370063524366934
982,1.5109340014737782
983,1.5356275107618074
984,1.0623974037820656
985,1.285672218875034
986,1.5257687920614293
987,1.2232459401072566
988,1.3068372211882053
989,1.5094695864959824
990,1.3113300686381102
991,1.2666977364582643
992,1.5208504466755148
993,1.1351750086673666
994,1.4435874940032403
995,1.2119024558470184
996,1.184406965475659
997,1.48537948115058
998,1.2934065908450059
999,1.7175056240870668
1000,1.3435014315976448
1001,1.1627941472265033
1002,1.3376132092242186
1003,1.3095140125540057
1004,1.4430197650577792
1005,1.657125518846923
1006,1.3501378664378616
1007,1.3241633870103593
1008,1.0260366239249856
1009,1.4453183460821029
1010,1.3458612299899662
1011,1.8440220758262849
1012,1.2585268108159646
1013,1.1865207874699455
1014,1.276012174599636
1015,1.140641885275068
1016,1.3869836630523236
1017,1.252451370160103
1018,1.3167742878657605
1019,1.362884330938114
1020,1.6556917841503431
1021,1.1910860798716691
1022,1.5322807694656135
1023,1.4172301765994713
1024,1.091279581050827
1025,1.5833086228488482
1026,1.4334192951455438
1027,1.3577282195523308
1028,1.256089042892592
1029,1.617124508385555
1030,1.2831754009149672
1031,1.4811525256042564
1032,1.3603552372359073
1033,1.4906724511903426
1034,1.6741725604866124
1035,1.3077742143351219
1036,1.3451192520311963
1037,1.6166588324544824
1038,1.3460384866387494
1039,1.896700753216107
1040,1.511161382123218
1041,1.6530742614131735
1042,1.2575438475324945
1043,1.4138398752526775
1044,1.2318982785322985
1045,1.4307846450520996
1046,1.2152219033177118
1047,1.7807945851773404
1048,1.4602148428305688
1049,1.372719202442408
1050,1.3484712979577955
1051,1.7013731022459588
1052,1.426064928341655
1053,1.260060924143703
1054,1.672090080198662
1055,1.2845403088317733
1056,1.6894527310976004
1057,1.2539822763834627
1058,1.4291407355391117
1059,1.4303625545215712
1060,1.369214624012305
1061,1.3448404462282522
1062,1.1085344475994032
1063,1.329759298896683
1064,1.6018650578958065
1065,1.5226934918081754
1066,1.1747088186834795
1067,1.58371836565421
1068,0.7859775910445981
1069,1.5251819409081269
1070,1.339413975449502
1071,1.4771774983970511
1072,1.3121656028517876
1073,1.6621671920386267
1074,1.1309600064881316
1075,1.4770135108217637
1076,1.43385937120459
1077,1.4937087325316791
1078,1.4096695095869192
1079,1.3860106811286104
1080,1.4573502658207926
1081,1.3615448155052716
1082,1.4883225195206746
1083,1.2085502667776273
1084,1.2916322406687053
1085,1.6197911031341232
1086,1.2892348730557106
1087,1.0842873033866804
1088,1.244142215441124
1089,1.2613710445398056
1090,1.7121905900239087
1091,1.4752465374974513
1092,1.2024317329136773
1093,1.6277495692071844
1094,1.32171858841207
1095,1.3394790597659374
1096,1.3789104659845595
1097,1.1797141767773238
1098,1.2733824204723403
1099,1.2386830855383295
1100,1.0644832418717967
1101,1.5176437088990495
1102,1.5419165658449283
1103,1.474242466486917
1104,1.2541133308217547
1105,1.2034624266832339
1106,1.4042017332306922
1107,1.2041163884654436
1108,1.661395321921201
1109,1.1203573340958222
1110,1.282284200060121
1111,1.3215738309258884
1112,1.7594603260109087
1113,1.3948639888091006
1114,1.5626636329033625
1115,0.9685805282324599
1116,1.5294841236627883
1117,1.668232776199845
1118,1.4306532700234078
1119,1.2866344617160816
1120,1.021865328620402
1121,1.2754459587144404
1122,1.1087021479118802
1123,1.5223364542237243
1124,1.1978552831723275
1125,1.3874951337129946
1126,1.2587818653142655
1127,1.5813102107526442
1128,1.7724447247200492
1129,1.5720225854732446
1130,1.2657260837772653
1131,1.252341828371417
1132,1.3497902184328525
1133,1.53268624778723
1134,1.2467993293925292
1135,1.8059559891831252
1136,1.6847123355429463
1137,1.3803621847924985
1138,1.562011677624355
1139,1.3452147923099531
1140,1.4453136785650582
1141,1.589092056075537
1142,1.6961700156646977
1143,1.3992298149177627
1144,1.2915089856000654
1145,1.1214777898216055
1146,1.6469534965353971
1147,1.405431407198733
1148,1.2474603098642716
1149,1.2266572176420176
1150,1.6007318985695864
1151,1.5230991861328125
1152,1.23022517428072
1153,1.172846520077741
1154,1.5404953441911085
1155,1.5589037867114104
1156,1.3868199883866368
1157,1.5244630421907897
1158,1.1900398079331396
1159,1.2731511846339034
1160,1.490807687746329
1161,1.4669564469342762
1162,1.4193914023977918
1163,1.561910576042292
1164,1.3840070980883254
1165,1.2849670272096945
1166,1.3741313148436065
1167,1.2530425706688708
1168,1.3403717653487346
1169,1.308958030293838
1170,1.4037513196319729
1171,1.3465870753962574
1172,1.4673770897899983
1173,1.4991402938940517
1174,1.204279964776378
1175,1.2714805778579776
1176,1.3888714038109584
1177,1.3049965468253875
1178,1.2803598941910386
1179,1.3130077842722219
1180,1.197170692764407
1181,1.3445249708474907
1182,1.624170576962635
1183,1.688836573113618
1184,1.2474676050856468
1185,1.404500087708155
1186,1.3655601999323812
1187,1.3478571823617127
1188,1.4380579382989904
1189,1.1499406954304234
1190,1.3057330574685069
1191,1.5140715927444581
1192,1.3462954669554266
1193,1.6999139126879406
1194,1.4662488863196301
1195,1.225624825644017
1196,1.5182393337800344
1197,1.4660820652224802
1198,1.285644185567986
1199,1.3572532146446714
1200,1.1767667514225093
1201,1.3925476269683121
1202,1.0984364775121596
1203,1.291530579130719
1204,1.0626780699156382
1205,1.6941579285126063
1206,1.4858248048801992
1207,1.1402366876213335
1208,1.4624327327276825
1209,1.4140727784348817
1210,1.22742994786658
1211,1.44599506192046
1212,1.303644930065932
1213,1.5706417347491337
1214,1.3705524398571098
1215,1.3919434005278886
1216,1.5053079475028335
1217,1.597744456881812
1218,1.3688430295989618
1219,1.4455224519817356
1220,1.1883069757491074
1221,1.4013491981862385
1222,1.4216134218733973
1223,1.4399420328622483
1224,1.181756024749001
1225,1.4032250103146635
1226,1.2877096861368669
1227,1.1632328111763244
1228,1.4239120971067234
1229,1.4465243893601039
1230,1.1431695710765222
1231,1.4140421361778805
1232,1.560581523272872
1233,1.3961197529694964
1234,1.2495858229302308
1235,1.4819744714547938
1236,1.672642096833816
1237,1.6188169694972594
1238,1.3116125923838822
1239,1.4541937766995547
1240,1.342350845659213
1241,1.1553679693837353
1242,1.2846680466665013
1243,1.536753619964188
1244,1.285703010887377
1245,1.4915371559907424
1246,1.6272546798349197
1247,1.2585030197967537
1248,1.2134087706665586
1249,1.5428772387114313
1250,1.46967589779416
1251,1.533328756375163
1252,1.2656680560931823
1253,1.2662310962452212
1254,1.092367157435058
1255,1.270225169704186
1256,1.7142409890863086
1257,1.5024688112860034
1258,1.471398263148824
1259,1.114350186530964
1260,1.2784738580654733
1261,1.5469420659248494
1262,1.2258550362457117
1263,1.2410713602130923
1264,1.7580554187940738
1265,1.5054154859637032
1266,1.5015570916043166
1267,1.4294020350604664
1268,1.428528136190993
1269,1.4163926970987204
1270,1.5071467771284606
1271,1.2884835568726813
1272,1.4068170964530529
1273,1.134592378145344
1274,1.063604487953458
1275,1.353322771203343
1276,1.4985630285366387
1277,1.3913062149137703
1278,1.296572022767703
1279,1.4011704605975492
1280,1.38644751880386
1281,1.267700699785607
1282,1.2448839050770761
1283,1.4732883498676301
1284,1.5290417131609586
1285,1.745869411961649
1286,1.402238647744937
1287,1.2948222995232088
1288,1.4744097319886982
1289,1.637950179831998
1290,1.309285734699608
1291,1.5771106176354555
1292,1.2326860937191806
1293,1.4709118709250084
1294,1.388937024303533
1295,1.7229982006409847
1296,1.476036282953381
1297,1.3136892035258654
1298,1.2874322288898559
1299,1.463008198382583
1300,1.35138733883667
1301,1.4158505221947808
1302,1.2760449424415061
1303,1.3502301545079676
1304,1.3153028648685692
1305,1.3309172623782388
1306,1.2719588769846555
1307,1.5265181885106642
1308,1.1314287289613776
1309,1.4012096015758073
1310,1.2105791189488835
1311,1.468616876051707
1312,1.2151611806322917
1313,1.3699760436982287
1314,1.4564386686243218
1315,1.3262728861344224
1316,1.5076276981666459
1317,1.3079331562642387
1318,1.2318081795459255
1319,1.1527469346641561
1320,1.3212938639562164
1321,1.4278456681093974
1322,1.5578021522853407
1323,1.2147441102121008
1324,1.512746539722875
1325,1.1339799902083136
1326,1.50663178478506
1327,1.4320408411516152
1328,1.2793932540384387
1329,1.418007132315465
1330,1.3782715045937601
1331,1.397754928562383
1332,1.328853582354608
1333,1.4001419663413017
1334,1.6241517394233282
1335,1.3400914544420215
1336,1.211220390089145
1337,1.5530662830952753
1338,1.3124947689281818
1339,1.4281342236984864
1340,1.1897886526117079
1341,1.5492608129736238
1342,1.3292930498805953
1343,0.8998579712921483
1344,1.4849894818016096
1345,1.2186303813389685
1346,1.4778538624190443
1347,1.4563894202397636
1348,1.1355436369599583
1349,1.610699646298437
1350,1.218566045642385
1351,1.2653745890346697
1352,1.3001576054099566
1353,1.2777809621356062
1354,1.299640187091006
1355,1.3510531702700421
1356,1.2930124203719677
1357,1.296895633946994
1358,1.0815487634047312
1359,1.2096071014219658
1360,1.1976892368017742
1361,1.4188140197867474
1362,1.6132620831193898
1363,1.6759363110063812
1364,1.266395190092444
1365,1.572296907802318
1366,1.3488707266734214
1367,1.6017675294317495
1368,1.4230707600131194
1369,1.2179567755300005
1370,1.621412242935201
1371,1.1264379125609887
1372,1.5434353110847299
1373,1.4628400209710744
1374,1.117165611649778
1375,1.46385348373905
1376,1.3953365908910862
1377,1.4831841377054458
1378,1.3129721337921572
1379,1.2761457558985727
1380,1.3056842885482847
1381,1.2957134603168672
1382,1.5731814899879728
1383,1.3857838164808938
1384,1.2091900334098993
1385,1.8411468895723044
1386,1.2501393833620533
1387,1.3977898486855336
1388,1.1702670650412563
1389,1.6321330961893301
1390,1.5040414867582286
1391,1.043851974908236
1392,1.549243206680683
1393,1.5748371206740088
1394,1.1181890899412064
1395,1.5242446182623766
1396,1.3660381718598968
1397,1.2036385064195394
1398,1.15978578562111
1399,1.1931722875198334
1400,1.2760022793259935
1401,1.4029810822683113
1402,1.3750606743372025
1403,1.2875625199518723
1404,1.4754829427150438
1405,1.3497355813628045
1406,1.306395767908403
1407,1.5224847316377137
1408,1.3209399323534439
1409,1.460144945850643
1410,1.3925374026077615
1411,1.0902957950075929
1412,1.4733391192257272
1413,1.2798154233006784
1414,1.5149233762433252
1415,1.2014554038370064
1416,1.3880292383358233
1417,1.3856612752833362
1418,1.5922222898258136
1419,1.2787274702453186
1420,1.1911061730329655
1421,1.0703779816444239
1422,1.7213166830983029
1423,1.2328355882365167
1424,1.2087300407252761
1425,1.289297845631196
1426,1.476573213037131
1427,1.3153662289032058
1428,1.2577895129702752
1429,1.170571516792337
1430,1.3541134341847227
1431,1.3201510886926229
1432,1.2076951413934394
1433,1.533060800707767
1434,1.5429108186679428
1435,1.2727425478051408
1436,1.281514711469555
1437,1.4810609547944653
1438,1.3295129665910888
1439,1.627151871533891
1440,1.4904228370329167
1441,1.2617095390572834
1442,1.4781137288753208
1443,1.54315109032593
1444,1.4098370897056165
1445,1.118968763893098
1446,1.59246042627739
1447,1.1579977832254709
1448,1.3708586902003541
1449,1.4736804831128514
1450,1.3242478907692548
1451,1.2539045056560667
1452,1.590155620180765
1453,1.2372605653451647
1454,1.2787615967128854
1455,1.51668581001611
1456,1.3039462479344575
1457,1.431086721064882
1458,1.6995854089739137
1459,1.3766167857368279
1460,1.1587381350638835
1461,1.1739202732394038
1462,1.2419028009579816
1463,1.2649955650670606
1464,1.396368022705714
1465,1.0250330587461627
