model,fitted,residuals,std_residuals,cooks_d
Model_6_PctRet,0.39385028921761095,-0.407312106717611,-0.6402041648094513,0.00889545691317145
Model_6_PctRet,0.257295283671214,-1.5832365986712138,-2.4884962848668404,0.07279879698007317
Model_6_PctRet,-0.043125728530859817,0.1855447025308598,0.2916350615645749,0.00044681508909277497
Model_6_PctRet,0.042708846384018284,0.3117418786159816,0.48998899306924204,0.0012337821361127009
Model_6_PctRet,0.1500020650276162,0.6014347174723838,0.9453217928868592,0.006413669881559806
Model_6_PctRet,-0.15236973296797746,0.41460389546797743,0.6516652371662615,0.00324902202673939
Model_6_PctRet,-0.17187759090317714,-0.931084646596823,-1.463458263848481,0.017888408353251273
Model_6_PctRet,-0.06458437225957941,0.07592086075957942,0.11933073054442468,7.865023032353153e-05
Model_6_PctRet,-0.24340640333224248,-0.24258438416775754,-0.3812887721739292,0.0016968263018177809
Model_6_PctRet,-0.15236973296797746,0.21196037546797747,0.33315463231063114,0.0008491712058651097
Model_6_PctRet,0.13211986192034972,0.15406025807965026,0.24214850780900332,0.00039086171285347714
Model_6_PctRet,0.057014608869831486,0.6131027346301686,0.9636613243083029,0.004893498468906984
Model_6_PctRet,-0.24340640333224248,-0.9125957866677574,-1.4343978825488584,0.024014227727203373
Model_6_PctRet,-0.42547974406077194,-0.347647105939228,-0.54642403561196,0.007772052098691162
Model_6_PctRet,-0.32043743210200476,-0.3998271228979952,-0.6284394327137968,0.006571717230499497
Model_7_Combined,0.0260025036167712,0.9447589351332288,1.496106553674114,0.028500199258537817
Model_7_Combined,0.2775114657882143,-0.2057093857882144,-0.3257584012017032,0.0010268602552395013
Model_7_Combined,-0.22329176509006135,0.5782100775900614,0.9156450966625878,0.005526511257710868
Model_7_Combined,-0.28412448117178957,0.11906133117178958,0.18854379803262616,0.0006195010641228039
Model_7_Combined,0.5065281624678041,0.11037284503219591,0.17478483733740957,0.0006373633729198867
Model_7_Combined,0.12210763538697778,1.437390379613022,2.2762305675615604,0.056497200853652
Model_7_Combined,0.2219614780724932,-0.1087036565724932,-0.17214153469055368,0.00021757824685152466
Model_7_Combined,0.09058393061380834,0.24474904688619167,0.38758104256541104,0.004482254324534949
Model_7_Combined,0.25348518284566257,-0.3580126300956626,-0.5669436109738343,0.0027540465536486274
Model_7_Combined,-0.1234379224045459,-1.006751507595454,-1.5942770927299563,0.016776370173903994
Model_7_Combined,-0.07538535651944259,-0.8376233047305575,-1.3264481224946927,0.011774672495890603
Model_7_Combined,0.14085118996352222,0.6497459000364778,1.0289281880465913,0.01291158969682888
Model_7_Combined,0.1941864842146327,-0.07925137411463269,-0.1255013271548055,0.00016761617317421427
Model_7_Combined,0.1814063340180077,-0.0479306842680077,-0.07590233676418069,3.407299603724261e-05
Model_7_Combined,-0.26009819822923796,0.21496661572923806,0.3404180163358862,0.001994664906796369
Model_7_Combined,0.06502363022055838,0.28181904477944164,0.44628455383197124,0.0010540571580724542
Model_7_Combined,-0.38397832385730507,0.7908488568573051,1.2523767849234926,0.02372198101810135
Model_7_Combined,0.0927986240784189,-0.1506742990784188,-0.23860563572197047,0.00058161197538239
Model_7_Combined,0.24223905009973595,-0.11365559009973594,-0.17998334483699244,0.0003559408736246736
Model_7_Combined,0.25348518284566257,0.7696261421543373,1.218768801581807,0.012727239103832284
Model_7_Combined,-0.22329176509006135,0.6586408400900613,1.0430140861670765,0.007170956009764439
Model_7_Combined,0.03349992544738894,0.38085973905261106,0.6031239615075679,0.0015033977053673972
Model_7_Combined,0.01697106433545509,0.7068746181645449,1.1193963978892951,0.0056791356124494255
Model_7_Combined,0.1739089121873899,0.2012720128126101,0.3187314416853459,0.0006806072873778568
Model_7_Combined,0.5065281624678041,0.10273290253219591,0.16268633514930217,0.0005521813634873866
Model_7_Combined,-0.16774177737434032,-0.034259690125659575,-0.054253148626337726,3.1864710846812584e-05
Model_7_Combined,-0.12718663331985475,0.06929160081985485,0.10972917455026383,5.526086059225952e-05
Model_7_Combined,0.1371024790482133,0.5028894684517867,0.7963684719407396,0.004561136769410881
Model_7_Combined,0.6026332942380106,-0.10594711623801062,-0.16777631737794382,0.0007993076190594393
Model_7_Combined,0.20168390604525044,0.9903428039547495,1.5682925075186056,0.013989847504210845
Model_7_Combined,-0.0978776220112958,-0.8171356204887043,-1.294004122735622,0.04717388813845895
Model_7_Combined,-0.3231456077755768,0.43288228277557683,0.6855061075856588,0.00597128645928645
Model_7_Combined,-0.007055218607096542,-0.8192499288929035,-1.2973523108737577,0.0072369530601493655
Model_7_Combined,-0.014552640437714343,0.46547621293771435,0.7371213828819899,0.0024789485302688886
Model_7_Combined,0.24973647193035373,-1.1415927369303538,-1.8078097087352965,0.022979707383162316
Model_7_Combined,-0.3471718907181285,-0.7248229592818716,-1.147819130688773,0.01874203702887208
Model_7_Combined,-0.3359257579722018,-0.8768365670277981,-1.3885456762008883,0.025833186258552878
Model_7_Combined,-0.2105116148934364,-0.8155787101065636,-1.2915386220247178,0.027362193831985772
Model_7_Combined,0.1941864842146327,0.1196186157853672,0.1894263058678314,0.0003818562154581504
Model_7_Combined,-0.0663539172381265,0.5616828137381265,0.889472761219479,0.0075224964385627174
Model_7_Combined,-0.38772703477261394,-0.4064797752273861,-0.6436954793848172,0.005575792753820545
Model_7_Combined,-0.04232763429557487,0.003154036795574973,0.004994686945960011,2.186314178468698e-07
Model_7_Combined,0.06502363022055838,-0.0015860592205583779,-0.0025116603888567838,3.338583809298683e-08
Model_7_Combined,0.10557877427504385,0.35272583322495604,0.5585715160911408,0.0013148789378798348
Model_7_Combined,-0.07538535651944259,1.0949924640194426,1.734014192109476,0.02012211343723047
Model_7_Combined,-0.05510778449219986,0.15766808299219975,0.24968089054018788,0.0002571891428378264
Model_7_Combined,-0.19176806031689195,0.11981919781689204,0.189743944665152,0.00039155218858446134
Model_7_Combined,-0.09941163946199426,-0.41263969053800575,-0.6534502319715138,0.0028167321771565895
Model_7_Combined,-0.15871033809302423,-0.09377349590697578,-0.14849834870053377,0.00018215398547030025
Model_7_Combined,-0.21204563234413465,1.2019250623441347,1.9033511046335294,0.062019078210231185
Model_7_Combined,-0.05510778449219986,0.2907339534921999,0.46040207403164335,0.0008744934571046789
Model_7_Combined,0.32556403167331754,0.5393636183266826,0.8541284069233372,0.008938364734450144
Model_7_Combined,0.08530120224780113,0.004890782752198772,0.007744972665571085,2.300034664944728e-07
Model_7_Combined,0.4787531686099436,-0.1854760036099436,-0.29371711050394955,0.001953716171600523
Model_7_Combined,0.3736165975584209,-0.064333030058421,-0.10187685377597885,0.00015920219693283175
Model_7_Combined,-0.027332790634339327,-1.9263410843656608,-3.050525815376117,0.0668444441456456
Model_7_Combined,-0.10690906129261199,-0.44301717120738804,-0.7015555699825934,0.0021374079915386845
Model_7_Combined,0.06877234113586725,-0.8939018911358673,-1.415570076065447,0.018827226667419004
Model_7_Combined,-0.027332790634339327,0.4012407156343393,0.6353989805629868,0.0029000730294392826
Model_7_Combined,-0.19176806031689195,-0.9876292221831081,-1.5639953187633484,0.026602637912617896
Model_7_Combined,0.1371024790482133,-0.3477975432982132,-0.5507671476076965,0.002181629681949435
Model_7_Combined,0.1814063340180077,0.0148505984819923,0.023517192469588406,3.2709279423232733e-06
Model_7_Combined,-0.007055218607096542,0.08492744360709645,0.1344898685180975,7.777124193139638e-05
Model_7_Combined,0.14988262924483825,0.18646433025516174,0.29528221025172074,0.0005692412057764495
Model_7_Combined,0.27376275487290536,-0.5287493273729054,-0.8373197696424308,0.005512055780377772
Model_7_Combined,-0.2953706139177163,0.00425484891771627,0.006737917064304703,4.1731746819238406e-07
Model_7_Combined,-0.2548154698632308,-0.9660107751367693,-1.529760659419562,0.030242282735347126
Model_7_Combined,0.6063820051533195,-0.12011742265331954,-0.19021620919280596,0.001061330538089018
Model_7_Combined,-0.1234379224045459,-0.37534705759545406,-0.5943941590683802,0.002331951182191827
Model_7_Combined,-0.06788793468882481,-0.37265817781117516,-0.59013608802221,0.006807172820776788
Model_7_Combined,0.22571018898780207,-0.17216371398780217,-0.27263596164423004,0.0004688424114368044
Model_7_Combined,-0.06260520632281766,0.4241195988228177,0.6716296483091458,0.0024290148885650026
Model_7_Combined,0.369867886643112,0.121062513356888,0.19171284113016454,0.0004527259821275446
Model_7_Combined,0.33834418186994253,0.4119531556300574,0.6523630452438617,0.005513283001004982
Model_7_Combined,-0.25106675894792185,0.24014766944792185,0.3802943679595203,0.0012882614436116342
Model_7_Combined,-0.06260520632281766,0.40195942882281754,0.6365371243492033,0.0021818150532028078
Model_7_Combined,0.15738005107545605,-0.587716311075456,-0.9306990301998764,0.004541244210675404
Model_7_Combined,-0.031081501549648213,0.6117612065496483,0.9687761780982185,0.003908313044456803
Model_7_Combined,-0.10690906129261199,1.664861481292612,2.636450506573107,0.030185788196802003
Model_7_Combined,0.009473642504837308,0.8556393574951627,1.3549780824771973,0.00789285759945
Model_7_Combined,0.10557877427504385,-0.8584923192750438,-1.3594959913929354,0.007789042269031622
Model_7_Combined,-0.1234379224045459,-0.2496605325954541,-0.39535880013366104,0.001031699472272222
Model_7_Combined,-0.41175331771516555,-0.31581559478483445,-0.5001209975785502,0.0036910246064383286
Model_7_Combined,-0.10316035037730312,0.5876230103773031,0.9305512805668452,0.0037562362636980955
Model_7_Combined,0.07405506950187446,-1.0115756395018745,-1.6019165180823782,0.029776093506775028
Model_7_Combined,0.0537774974746317,-0.0672393149746317,-0.10647920443739269,7.753471531025636e-05
Model_7_Combined,-0.26759562005985577,-1.0583456949401442,-1.6759808998572163,0.024536091661697536
Model_7_Combined,-0.5634084372010932,0.7058274112010933,1.117738056123147,0.043587259652002185
Model_7_Combined,0.08904991316311,0.2654008118368899,0.4202848781563599,0.0010284538749530808
Model_7_Combined,-0.38397832385730507,1.135415106357305,1.798026902515832,0.04889599721470829
Model_7_Combined,-0.22329176509006135,0.4855259275900613,0.7688718203482862,0.0038967684373821345
Model_7_Combined,-0.22175774763936307,-0.881204489860637,-1.3954626554779688,0.1120608696909211
Model_7_Combined,0.13335376813290442,-0.12201727963290442,-0.1932247951637866,0.00017448844907628347
Model_7_Combined,0.3052864596460749,-0.791277247146075,-1.2530551775744903,0.024420052249969456
Model_7_Combined,0.05002878655932283,0.00956185594067717,0.015142016451125197,2.7773956002734434e-06
Model_7_Combined,0.10183006335973499,0.184350056640265,0.2919340772054202,0.0005526738702333041
Model_7_Combined,-0.031081501549648213,0.7011988450496482,1.110408325865222,0.005134614689085908
Model_7_Combined,-0.13093534423516368,-1.0250668457648362,-1.623280996740778,0.012762317302025693
Model_7_Combined,-0.4395283115730261,-0.33359853842697385,-0.5282818093340593,0.004914542911873917
Model_7_Combined,0.03349992544738894,-0.7537644804473889,-1.1936505040463825,0.0058886411404296965
